id,mixing_length_aux_var,mu_eff_out,mu_t_out,pressure,u,v,x,y,z
0,0.010247965695381,0.00074976231949566,0.00067833374949566,0.51735120818858,-0.074626861684848,0.076672260217096,-10.308224675849,0.031260885553413,0
1,0.010260715752706,0.00072975649607958,0.00065832792607958,0.50719251704697,-0.060891456894067,0.1683149935771,-10.307828942292,0.093781620016386,0
2,0.01026972872678,0.00078115372339065,0.00070972515339065,0.48548344177614,-0.04912820362415,0.25294750408999,-10.307077700108,0.15629924365789,0
3,0.010275004872556,0.00085996436467067,0.00078853579467067,0.45467287546384,-0.039739358429384,0.32976997976168,-10.305970973474,0.21881168385313,0
4,0.010276544568151,0.00094808204176735,0.00087665347176735,0.41861925014752,-0.031713437068699,0.39730740016403,-10.304508798655,0.28131686812124,0
5,0.010274348308422,0.0010354249018574,0.00096399633185739,0.38027132797398,-0.024181836304079,0.45585237542623,-10.302691224025,0.34381272289808,0
6,0.010268416781807,0.0011167872411164,0.0010453586711164,0.3415259250681,-0.016730674441718,0.50629125910526,-10.300518310036,0.40629717572198,0
7,0.010258750672982,0.0011898852413016,0.0011184566713016,0.30363991168203,-0.0092775078942784,0.54952900910433,-10.297990129232,0.46876815428693,0
3232,0.010261826495045,0.0012557585326048,0.0011843299626048,0.26736175785795,-0.0019141282842776,0.58617727131306,-10.295062898001,0.53129009997189,0
3233,0.010277718702421,0.0013141015347089,0.0012426729647089,0.23328813470419,0.0054807301167103,0.61698589776432,-10.291735936504,0.59386089842553,0
3234,0.01028986311999,0.0013633013702302,0.0012918728002302,0.20191497788318,0.012822530643133,0.64242572308617,-10.288052445609,0.65641191608369,0
3235,0.010298260999546,0.0014037983464962,0.0013323697764962,0.17346631563387,0.020040043490207,0.66303756512513,-10.284012547006,0.71894106966461,0
3236,0.01030291372429,0.0014362188282717,0.0013647902582717,0.1479850610016,0.027066250873872,0.67936354967296,-10.279616374571,0.78144627646687,0
