seed,gen,rank,fitness,expr
1,8,9,1.315858762340e-03,"mul(add(yw, add(yw, yw)), -0.2504407743465772)"
1,9,0,1.119191339563e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,9,1,1.119191339573e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,9,2,1.119191429779e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,9,3,1.167197393054e-03,"mul(add(yw, protected_tanh(yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,9,4,1.183055991452e-03,"mul(add(neg(mul(0.25137631148663164, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,9,5,1.234632101020e-03,"mul(add(yw, yw), add(-0.4854400250751877, -0.2504407743465772))"
1,9,6,1.238095088525e-03,"mul(add(add(mul(add(yw, yw), neg(-0.007638499672663834)), protected_tanh(yw)), yw), add(-0.4854400250751877, -0.2504407743465772))"
1,9,7,1.317528190267e-03,"mul(add(yw, -0.2504407743465772), add(-0.4854400250751877, neg(yw)))"
1,9,8,1.427688777653e-03,"mul(add(yw, add(neg(protected_tanh(-0.3479300330424998)), yw)), add(-0.4854400250751877, sub(protected_tanh(0.0814331390943005), sub(-0.040608469198701425, yw))))"
1,9,9,1.433350312951e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(yw, yw)))"
1,10,0,1.108976658531e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,1,1.113496720139e-03,"mul(add(yw, protected_tanh(yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)), -0.2504407743465772)))"
1,10,2,1.119191317984e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,3,1.119191339563e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,4,1.119191339573e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,5,1.119191482905e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,6,1.165389382837e-03,"mul(add(neg(sub(yw, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,7,1.232514306102e-03,"mul(add(yw, add(add(-0.4854400250751877, -0.2504407743465772), yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,10,8,1.302851872215e-03,"mul(add(-0.4089622930429062, add(yw, yw)), -0.4854400250751877)"
1,10,9,1.378464456792e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, yw))"
1,11,0,1.103467032051e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,11,1,1.108976658097e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,11,2,1.108976658363e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,11,3,1.113496719655e-03,"mul(add(yw, protected_tanh(yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)), -0.2504407743465772)))"
1,11,4,1.113496720139e-03,"mul(add(yw, protected_tanh(yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)), -0.2504407743465772)))"
1,11,5,1.119191417375e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,11,6,1.119191491143e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,11,7,1.140313584319e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.2504407743465772, -0.2504407743465772)))"
1,11,8,1.165389575620e-03,"mul(add(neg(sub(yw, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,11,9,1.260138117944e-03,"mul(add(neg(yw), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,12,0,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,12,1,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,12,2,1.103467035394e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,12,3,1.108976658031e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,12,4,1.108976658097e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,12,5,1.111087270259e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, protected_tanh(protected_tanh(yw)))), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,12,6,1.146318836870e-03,"mul(add(add(-0.24583133958295844, yw), add(sub(yw, yw), yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,12,7,1.154765929617e-03,"mul(add(yw, protected_tanh(yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, add(mul(yw, 0.47941158175179566), -0.2504407743465772)), -0.2504407743465772)))"
1,12,8,1.165949306847e-03,"mul(add(-0.11076146721036984, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,12,9,1.182727476637e-03,"mul(add(protected_tanh(yw), add(yw, yw)), add(-0.4854400250751877, add(mul(neg(-0.18120069539087913), mul(0.24873652866865525, yw)), -0.2504407743465772)))"
1,13,0,1.103466931756e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,1,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,2,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,3,1.103467035394e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,4,1.108976658097e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,13,5,1.165949162719e-03,"mul(add(-0.11076146721036984, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,13,6,1.174803038698e-03,"mul(add(yw, add(-0.4854400250751877, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,7,1.242625163447e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, yw)))"
1,13,8,1.297581318208e-03,"mul(add(yw, -0.4854400250751877), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,13,9,1.396108109092e-03,"mul(protected_tanh(protected_tanh(yw)), add(add(yw, yw), add(-0.4854400250751877, -0.2504407743465772)))"
1,14,0,1.084363449772e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,14,1,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,14,2,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,14,3,1.103467164436e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,14,4,1.108976554617e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,14,5,1.174803038698e-03,"mul(add(yw, add(yw, -0.4854400250751877)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,14,6,1.303188329213e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(yw, -0.2504407743465772)))"
1,14,7,1.393005865956e-03,"mul(protected_tanh(0.4707917256397661), add(-0.4854400250751877, -0.4854400250751877))"
1,14,8,1.404978405936e-03,"mul(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,14,9,1.433350990818e-03,"mul(add(yw, add(yw, yw)), add(yw, add(-0.4854400250751877, yw)))"
1,15,0,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,15,1,1.084363926036e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,15,2,1.096242096271e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.14550324421603056)))"
1,15,3,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,15,4,1.103467039151e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,15,5,1.108976657388e-03,"mul(add(protected_tanh(add(-0.24583133958295844, yw)), add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.2504407743465772)))"
1,15,6,1.142857395248e-03,"mul(add(yw, add(mul(0.2395197854992286, -0.0664973159439608), yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,15,7,1.367911959161e-03,"mul(add(yw, add(yw, add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,15,8,1.388848215135e-03,"-0.1322340528824626"
1,15,9,1.462357474790e-03,"mul(add(yw, add(yw, neg(-0.40862276357083627))), yw)"
1,16,0,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,16,1,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,16,2,1.084363873454e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,16,3,1.084363925877e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,16,4,1.084364291832e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,16,5,1.103467029836e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,16,6,1.116180297933e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, yw), -0.4854400250751877)))"
1,16,7,1.139208547927e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), add(sub(yw, -0.3762116829402624), neg(0.18195936462147821)))))"
1,16,8,1.174265964300e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, neg(yw)))"
1,16,9,1.264450304899e-03,"mul(add(yw, add(yw, yw)), -0.3941703278635925)"
1,17,0,1.084363476229e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,1,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,2,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,3,1.084363873454e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,4,1.119570981271e-03,"mul(add(0.028481496051753763, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,5,1.196027021910e-03,"mul(yw, add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,6,1.245418489812e-03,"mul(add(yw, add(yw, neg(sub(-0.32384120221635593, yw)))), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,17,7,1.284003537734e-03,"mul(add(yw, add(yw, yw)), add(yw, add(add(-0.4854400250751877, -0.4854400250751877), 0.12254766742684453)))"
1,17,8,1.367912148265e-03,"mul(add(yw, add(yw, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877))), add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)))"
1,17,9,1.460876841001e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(protected_tanh(yw), add(yw, yw))))"
1,18,0,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,18,1,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,18,2,1.084363873454e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,18,3,1.084363947829e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,18,4,1.141034472561e-03,"mul(add(-0.4854400250751877, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,18,5,1.242625223759e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(yw, -0.4854400250751877)))"
1,18,6,1.265061533910e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(protected_tanh(protected_tanh(0.06443997784496158)), -0.4854400250751877), yw)))"
1,18,7,1.292008092227e-03,"mul(add(yw, add(yw, add(-0.4854400250751877, -0.4854400250751877))), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), mul(yw, 0.038832942179846563))))"
1,18,8,1.335610900574e-03,"mul(add(yw, mul(protected_tanh(yw), add(yw, yw))), add(yw, add(add(-0.4854400250751877, -0.4854400250751877), 0.12254766742684453)))"
1,18,9,1.456447754891e-03,"yw"
1,19,0,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,1,1.084363873453e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,2,1.084363873454e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,3,1.084363897640e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,4,1.084363926038e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,5,1.084363947829e-03,"mul(add(yw, add(yw, yw)), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,6,1.183860016003e-03,"mul(add(-0.4854400250751877, add(yw, yw)), add(add(yw, -0.20470757285595464), add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877)))"
1,19,7,1.198334741335e-03,"mul(add(-0.4854400250751877, add(yw, yw)), add(-0.4854400250751877, add(add(0.24698859871859669, -0.4854400250751877), -0.4854400250751877)))"
1,19,8,1.292008238191e-03,"mul(add(yw, add(yw, add(-0.4854400250751877, -0.4854400250751877))), add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), mul(yw, 0.038832942179846563))))"
1,19,9,1.390203910154e-03,"protected_tanh(-0.22393721391613375)"
