seed,gen,rank,fitness,expr
1,5,3,1.045424445702e-03,"mul(add(sub(mul(-0.28697020361918624, yw), neg(0.41444463940257725)), yw), sub(-0.39123830755458666, yw))"
1,5,4,1.053276231880e-03,"mul(add(sub(mul(yw, yw), mul(yw, -0.41058518749939865)), yw), sub(protected_tanh(-0.48279980327676497), yw))"
1,5,5,1.053276767785e-03,"mul(add(sub(mul(yw, yw), mul(yw, -0.41058518749939865)), yw), sub(protected_tanh(-0.48279980327676497), yw))"
1,5,6,1.059893146335e-03,"-0.4276724661285891"
1,5,7,1.072073004132e-03,"mul(add(sub(-0.2504407743465772, neg(0.41444463940257725)), yw), sub(-0.39123830755458666, yw))"
1,5,8,1.104624613789e-03,"add(-0.2504407743465772, -0.014216892239388157)"
1,5,9,1.266676836950e-03,"add(yw, protected_tanh(yw))"
1,6,0,8.917368851989e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,6,1,8.917369807149e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,6,2,8.917369810193e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,6,3,8.917369810197e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,6,4,1.045424451032e-03,"mul(add(sub(mul(-0.28697020361918624, yw), neg(0.41444463940257725)), yw), sub(-0.39123830755458666, yw))"
1,6,5,1.053276718925e-03,"mul(add(sub(mul(yw, yw), mul(yw, -0.41058518749939865)), yw), sub(protected_tanh(-0.48279980327676497), yw))"
1,6,6,1.059893146338e-03,"-0.4276724661285891"
1,6,7,1.128304911201e-03,"add(-0.2504407743465772, sub(yw, 0.18163645560746822))"
1,6,8,1.170318111149e-03,"mul(sub(yw, -0.20128204157533525), mul(-0.33482128604290895, 0.0945778048409015))"
1,6,9,1.207622174158e-03,"add(-0.2504407743465772, add(neg(sub(-0.16304850160772033, 0.47235376869451384)), -0.2504407743465772))"
1,7,0,8.870170863722e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,7,1,8.917368852555e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,7,2,8.917368852557e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,7,3,8.917369807149e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,7,4,8.917369810193e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,7,5,8.917369810197e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,7,6,9.123339795557e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.18886434595481993))"
1,7,7,1.031515448792e-03,"add(mul(neg(0.35569769979864363), sub(-0.295178262263183, yw)), add(-0.4854400250751877, -0.2504407743465772))"
1,7,8,1.045424451032e-03,"mul(add(sub(mul(-0.28697020361918624, yw), neg(0.41444463940257725)), yw), sub(-0.39123830755458666, yw))"
1,7,9,1.049912554521e-03,"add(-0.2504407743465772, add(-0.4854400250751877, yw))"
1,8,0,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,8,1,8.870170922814e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,8,2,8.917368852557e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,8,3,8.917369810193e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,8,4,9.232908474335e-04,"add(-0.2504407743465772, add(-0.4854400250751877, add(neg(yw), mul(yw, 0.2212843345795723))))"
1,8,5,9.711616379783e-04,"add(-0.2504407743465772, -0.4854400250751877)"
1,8,6,9.711618479355e-04,"add(-0.2504407743465772, -0.4854400250751877)"
1,8,7,9.789683845947e-04,"add(-0.2504407743465772, add(-0.4854400250751877, 0.026190698173040428))"
1,8,8,1.027117678016e-03,"add(-0.2504407743465772, add(sub(yw, yw), -0.29339418431481534))"
1,8,9,1.195175174824e-03,"add(-0.2504407743465772, neg(protected_tanh(-0.3479300330424998)))"
1,9,0,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,9,1,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,9,2,8.917368851988e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,9,3,9.535099770001e-04,"add(-0.2504407743465772, add(-0.29339418431481534, -0.2504407743465772))"
1,9,4,9.665268536777e-04,"add(-0.2504407743465772, add(-0.2504407743465772, -0.2504407743465772))"
1,9,5,9.789683845947e-04,"add(-0.2504407743465772, add(-0.4854400250751877, 0.026190698173040428))"
1,9,6,9.953489412073e-04,"add(-0.29339418431481534, add(-0.4854400250751877, mul(0.43312382520432013, yw)))"
1,9,7,1.029753551197e-03,"add(-0.2504407743465772, neg(protected_tanh(yw)))"
1,9,8,1.044369485710e-03,"add(protected_tanh(yw), add(-0.4854400250751877, -0.2504407743465772))"
1,9,9,1.107478076068e-03,"add(-0.2504407743465772, add(0.28976762488128116, -0.29339418431481534))"
1,10,0,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,10,1,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,10,2,8.870170936617e-04,"add(add(-0.2504407743465772, -0.2504407743465772), add(-0.29339418431481534, -0.2504407743465772))"
1,10,3,8.873900863838e-04,"add(-0.2504407743465772, add(add(-0.2504407743465772, -0.29339418431481534), sub(add(yw, -0.3548217499531252), protected_tanh(yw))))"
1,10,4,8.884620480827e-04,"add(add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772), add(add(-0.4854400250751877, yw), -0.2504407743465772))"
1,10,5,8.917368852578e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.2504407743465772))"
1,10,6,1.030823285252e-03,"add(-0.2504407743465772, protected_tanh(-0.2880929823838405))"
1,10,7,1.039310620879e-03,"add(-0.2504407743465772, -0.2504407743465772)"
1,10,8,1.039310630128e-03,"add(-0.2504407743465772, -0.2504407743465772)"
1,10,9,1.210367110970e-03,"mul(0.3479136122782063, 0.41884023097071255)"
1,11,0,8.870170863723e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,11,1,8.870170864242e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,11,2,8.870170902601e-04,"add(-0.2504407743465772, add(add(-0.29339418431481534, -0.2504407743465772), -0.2504407743465772))"
1,11,3,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,11,4,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,11,5,8.870170922814e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, neg(protected_tanh(yw))), add(-0.4854400250751877, -0.29339418431481534)))"
1,11,6,8.870170936617e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,11,7,8.873900792671e-04,"add(-0.2504407743465772, add(add(-0.2504407743465772, -0.29339418431481534), sub(add(yw, -0.3548217499531252), protected_tanh(yw))))"
1,11,8,9.090063782905e-04,"add(add(protected_tanh(add(-0.322421528574797, yw)), -0.2504407743465772), add(-0.4854400250751877, -0.29339418431481534))"
1,11,9,9.665266704097e-04,"add(-0.2504407743465772, add(-0.2504407743465772, -0.2504407743465772))"
1,12,0,8.870170863723e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.4854400250751877))"
1,12,1,8.870170863740e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,12,2,8.870170902601e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,12,3,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,12,4,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,12,5,8.870170922814e-04,"add(-0.2504407743465772, add(add(-0.29339418431481534, -0.2504407743465772), -0.2504407743465772))"
1,12,6,9.187278047478e-04,"add(-0.11076146721036984, add(add(-0.29339418431481534, -0.2504407743465772), -0.2504407743465772))"
1,12,7,1.091438634349e-03,"add(-0.2504407743465772, add(-0.29339418431481534, protected_tanh(protected_tanh(yw))))"
1,12,8,1.111051382294e-03,"add(-0.2504407743465772, add(yw, -0.2504407743465772))"
1,12,9,1.205404964522e-03,"add(-0.2504407743465772, neg(protected_tanh(-0.3953120698800424)))"
1,13,0,8.870170863723e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,13,1,8.870170863723e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,13,2,8.870170863740e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,13,3,8.870170902485e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,13,4,8.870170922772e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,13,5,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.4854400250751877))"
1,13,6,8.870170922814e-04,"add(-0.29339418431481534, add(-0.4854400250751877, -0.29339418431481534))"
1,13,7,8.870170969133e-04,"add(-0.2504407743465772, add(add(-0.29339418431481534, -0.2504407743465772), -0.2504407743465772))"
1,13,8,8.870171874286e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,13,9,1.051026345435e-03,"add(-0.2504407743465772, add(-0.4854400250751877, protected_tanh(0.28394854996625274)))"
1,14,0,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,14,1,8.870170863723e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,14,2,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,14,3,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,14,4,8.870170922772e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,14,5,8.870171874286e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,14,6,1.012077149086e-03,"add(add(-0.0926896169680087, yw), add(-0.4854400250751877, -0.29339418431481534))"
1,14,7,1.025732776141e-03,"add(-0.2504407743465772, add(-0.04780632499158133, -0.2504407743465772))"
1,14,8,1.039907314517e-03,"add(-0.29339418431481534, add(-0.4854400250751877, neg(-0.28006514242826785)))"
1,14,9,1.231079327095e-03,"yw"
1,15,0,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,15,1,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,15,2,8.870170863723e-04,"add(add(-0.4854400250751877, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,15,3,8.870170911918e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,15,4,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,15,5,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,15,6,8.882863798114e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, mul(neg(-0.3690563179081876), neg(yw))), -0.2504407743465772))"
1,15,7,9.668677997605e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, 0.23613528655132898), -0.2504407743465772))"
1,15,8,1.035977641287e-03,"add(-0.2504407743465772, add(mul(0.2686352307836808, -0.043851712319776026), -0.2504407743465772))"
1,15,9,1.164235885695e-03,"add(-0.2504407743465772, add(add(yw, yw), -0.2504407743465772))"
1,16,0,8.870170863722e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,16,1,8.870170863723e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.4854400250751877, -0.29339418431481534))"
1,16,2,8.870170863898e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,16,3,8.870170911918e-04,"add(add(-0.2504407743465772, -0.29339418431481534), add(-0.4854400250751877, -0.29339418431481534))"
1,16,4,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,16,5,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.2504407743465772))"
1,16,6,9.640480054116e-04,"sub(protected_tanh(-0.15329746121887278), add(0.33490940683816484, yw))"
1,16,7,9.774147906970e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, yw), -0.2504407743465772))"
1,16,8,1.022530098732e-03,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), add(sub(yw, -0.3762116829402624), neg(0.18195936462147821))))"
1,16,9,1.038205978883e-03,"add(yw, add(-0.4854400250751877, -0.29339418431481534))"
1,17,0,8.870170863722e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.4854400250751877, -0.29339418431481534))"
1,17,1,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.3941703278635925))"
1,17,2,8.870170911918e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,17,3,8.870170922772e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.4854400250751877, -0.29339418431481534))"
1,17,4,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,17,5,8.870176047881e-04,"add(add(-0.4854400250751877, -0.2504407743465772), add(-0.4854400250751877, -0.29339418431481534))"
1,17,6,8.878064126867e-04,"add(add(-0.4854400250751877, add(-0.4854400250751877, -0.29339418431481534)), add(sub(add(0.028481496051753763, yw), sub(0.12254766742684453, -0.169958389413304)), -0.29339418431481534))"
1,17,7,9.350695417139e-04,"add(mul(-0.25833748028878145, yw), add(-0.4854400250751877, -0.29339418431481534))"
1,17,8,9.427093154593e-04,"add(protected_tanh(mul(-0.17235904183807493, yw)), add(-0.4854400250751877, -0.29339418431481534))"
1,17,9,1.174046631965e-03,"mul(sub(yw, yw), protected_tanh(yw))"
1,18,0,8.870170863723e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.3941703278635925, -0.29339418431481534))"
1,18,1,8.870170863761e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,18,2,8.870170922772e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.3941703278635925))"
1,18,3,8.870170922772e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.4854400250751877, -0.29339418431481534))"
1,18,4,8.870170959670e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.29339418431481534)), -0.29339418431481534))"
1,18,5,8.971663465911e-04,"add(add(-0.4854400250751877, mul(protected_tanh(yw), add(yw, yw))), add(add(-0.4854400250751877, -0.29339418431481534), -0.3941703278635925))"
1,18,6,9.759944749829e-04,"add(add(-0.4854400250751877, -0.4854400250751877), protected_tanh(yw))"
1,18,7,1.001275369984e-03,"add(-0.4854400250751877, add(sub(add(0.028481496051753763, yw), sub(0.12254766742684453, -0.169958389413304)), sub(protected_tanh(-0.09483701667880262), protected_tanh(0.06443997784496158))))"
1,18,8,1.012239809982e-03,"add(add(-0.4854400250751877, -0.2504407743465772), mul(neg(yw), neg(yw)))"
1,18,9,1.084000045522e-03,"add(-0.29339418431481534, add(protected_tanh(yw), -0.29339418431481534))"
1,19,0,8.870170863723e-04,"add(-0.2504407743465772, add(add(-0.4854400250751877, -0.29339418431481534), -0.3941703278635925))"
1,19,1,8.870170863761e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.29339418431481534)), -0.29339418431481534))"
1,19,2,8.870170863781e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,19,3,8.870170922772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.29339418431481534))"
1,19,4,8.870170922772e-04,"add(add(-0.4854400250751877, -0.3941703278635925), add(-0.3941703278635925, -0.29339418431481534))"
1,19,5,8.870170961772e-04,"add(-0.2504407743465772, add(-0.4854400250751877, -0.4854400250751877))"
1,19,6,8.971663465911e-04,"add(add(-0.4854400250751877, mul(protected_tanh(yw), add(yw, yw))), add(add(-0.4854400250751877, -0.29339418431481534), -0.3941703278635925))"
1,19,7,1.060994821662e-03,"add(add(-0.29339418431481534, -0.2504407743465772), mul(neg(yw), sub(protected_tanh(yw), add(0.3719968360562562, yw))))"
1,19,8,1.222660892782e-03,"add(-0.2504407743465772, neg(-0.4467257104874651))"
1,19,9,1.276965638150e-03,"add(add(yw, yw), protected_tanh(0.051029184988910736))"
