seed,gen,rank,fitness,expr
2,7,8,1.071732310793e-03,"sub(neg(sub(0.18962768121487772, -0.4232859890313244)), protected_tanh(sub(0.02299008948200376, yw)))"
2,7,9,1.246602515808e-03,"sub(sub(0.18962768121487772, -0.4232859890313244), 0.3162903015834978)"
2,8,0,9.082836901131e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,8,1,9.363053449603e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,8,2,9.363053453866e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,8,3,9.363053455456e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,8,4,9.401356440245e-04,"sub(neg(sub(0.18962768121487772, -0.4232859890313244)), protected_tanh(yw))"
2,8,5,1.078229614234e-03,"sub(sub(protected_tanh(protected_tanh(yw)), yw), 0.3162903015834978)"
2,8,6,1.101692210665e-03,"sub(neg(sub(0.18962768121487772, 0.1818457210695401)), protected_tanh(yw))"
2,8,7,1.156769355574e-03,"sub(yw, 0.3162903015834978)"
2,8,8,1.156769356166e-03,"sub(sub(-0.3146655831031657, sub(-0.3146655831031657, yw)), 0.3162903015834978)"
2,8,9,1.183653429521e-03,"sub(neg(-0.3146655831031657), yw)"
2,9,0,9.049318529444e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,9,1,9.082836901131e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,9,2,9.363053453866e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,9,3,9.363053453867e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,9,4,9.653257519177e-04,"sub(sub(-0.3146655831031657, yw), yw)"
2,9,5,9.653257912450e-04,"sub(sub(-0.3146655831031657, yw), yw)"
2,9,6,9.951028899841e-04,"sub(sub(neg(mul(yw, 0.20308902962218234)), yw), protected_tanh(0.3162903015834978))"
2,9,7,1.078229530556e-03,"sub(sub(protected_tanh(protected_tanh(yw)), yw), 0.3162903015834978)"
2,9,8,1.078229635845e-03,"sub(sub(protected_tanh(protected_tanh(yw)), yw), 0.3162903015834978)"
2,9,9,1.101692210665e-03,"sub(neg(sub(0.18962768121487772, 0.1818457210695401)), protected_tanh(yw))"
2,10,0,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,10,1,9.049318529443e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,10,2,9.082836901131e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,10,3,9.363053449670e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,10,4,9.363053449676e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,10,5,9.894722081362e-04,"sub(sub(neg(0.47049157579131307), neg(0.11268605481519478)), 0.3162903015834978)"
2,10,6,9.938387495475e-04,"sub(sub(-0.3146655831031657, mul(0.09353293124926587, yw)), 0.3162903015834978)"
2,10,7,1.007323457226e-03,"sub(mul(add(yw, yw), sub(-0.4414359679897425, 0.29239079150664327)), yw)"
2,10,8,1.083339291042e-03,"sub(mul(mul(yw, yw), mul(-0.2777479755242196, yw)), 0.3162903015834978)"
2,10,9,1.156769355479e-03,"sub(sub(-0.3146655831031657, sub(-0.3146655831031657, yw)), 0.3162903015834978)"
2,11,0,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,11,1,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,11,2,9.082836900917e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,11,3,9.082836901105e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,11,4,9.363053449670e-04,"sub(sub(-0.3146655831031657, yw), 0.3162903015834978)"
2,11,5,9.894722486090e-04,"sub(sub(neg(0.47049157579131307), neg(0.11268605481519478)), 0.3162903015834978)"
2,11,6,1.018923234654e-03,"sub(sub(-0.3146655831031657, 0.3162903015834978), add(add(0.2070551174179186, -0.2685838377872086), mul(yw, 0.010293031939998643)))"
2,11,7,1.129978635150e-03,"sub(sub(-0.3146655831031657, neg(0.46105005130118215)), 0.3162903015834978)"
2,11,8,1.156769340803e-03,"sub(yw, 0.3162903015834978)"
2,11,9,1.201778154948e-03,"sub(add(mul(yw, yw), protected_tanh(0.32448768195596434)), 0.3162903015834978)"
2,12,0,9.049318458683e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,2,9.049318460520e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,3,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,4,9.049318529488e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,5,9.049318529506e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,12,6,9.082836900917e-04,"sub(sub(-0.3146655831031657, protected_tanh(0.3162903015834978)), 0.3162903015834978)"
2,12,7,1.129978635150e-03,"sub(sub(-0.3146655831031657, neg(0.46105005130118215)), 0.3162903015834978)"
2,12,8,1.174046612866e-03,"sub(0.3162903015834978, 0.3162903015834978)"
2,12,9,1.218253223410e-03,"sub(sub(-0.13658738289017391, sub(-0.3146655831031657, 0.3162903015834978)), 0.3162903015834978)"
2,13,0,9.049318458684e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,13,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,13,2,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,13,3,9.049318529448e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,13,4,1.037243390026e-03,"sub(sub(sub(add(-0.07292451027919722, yw), sub(-0.3703777979328783, -0.44720374067356905)), 0.3162903015834978), 0.3162903015834978)"
2,13,5,1.072610022928e-03,"sub(sub(0.2506735893522437, 0.3162903015834978), 0.3162903015834978)"
2,13,6,1.077708954604e-03,"sub(sub(-0.3146655831031657, neg(yw)), 0.3162903015834978)"
2,13,7,1.093528923568e-03,"sub(sub(-0.3146655831031657, protected_tanh(-0.3376072682768092)), 0.3162903015834978)"
2,13,8,1.109511166630e-03,"sub(0.06977484844778059, 0.3162903015834978)"
2,13,9,1.156769340461e-03,"sub(yw, 0.3162903015834978)"
2,14,0,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,14,1,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,14,2,9.049318529507e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,14,3,9.864652011080e-04,"sub(sub(neg(mul(0.17030474777177684, yw)), 0.3162903015834978), 0.3162903015834978)"
2,14,4,1.001592820623e-03,"sub(sub(mul(sub(yw, yw), sub(-0.048848953106652604, yw)), 0.3162903015834978), 0.3162903015834978)"
2,14,5,1.067971201633e-03,"-0.39865671013066184"
2,14,6,1.072610022928e-03,"sub(sub(0.2506735893522437, 0.3162903015834978), 0.3162903015834978)"
2,14,7,1.110561878124e-03,"sub(sub(-0.3146655831031657, 0.3162903015834978), protected_tanh(-0.4098460751533707))"
2,14,8,1.174046597530e-03,"sub(sub(-0.3146655831031657, 0.3162903015834978), sub(-0.3146655831031657, 0.3162903015834978))"
2,14,9,1.174046612692e-03,"sub(0.3162903015834978, 0.3162903015834978)"
2,15,0,8.935709640075e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,15,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,15,2,9.049318460540e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,15,3,9.049318529497e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,15,4,9.049318529575e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,15,5,9.554842178722e-04,"sub(sub(sub(protected_tanh(yw), add(0.2671218475174062, 0.1493827341488132)), 0.3162903015834978), 0.3162903015834978)"
2,15,6,9.730391337245e-04,"sub(sub(neg(mul(0.3162903015834978, yw)), 0.3162903015834978), 0.3162903015834978)"
2,15,7,1.001592796610e-03,"sub(sub(mul(sub(yw, yw), sub(-0.048848953106652604, yw)), 0.3162903015834978), 0.3162903015834978)"
2,15,8,1.074749876987e-03,"sub(sub(-0.3146655831031657, protected_tanh(neg(0.2626757344557944))), 0.3162903015834978)"
2,15,9,1.129873038819e-03,"sub(mul(sub(0.3454272849244967, yw), sub(yw, yw)), 0.17030474777177684)"
2,16,0,8.935709745670e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,16,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,16,2,9.049318529497e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,16,3,9.049318529542e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,16,4,1.002064744140e-03,"sub(sub(-0.3146655831031657, mul(mul(yw, yw), sub(yw, yw))), 0.3162903015834978)"
2,16,5,1.135012442713e-03,"protected_tanh(sub(yw, 0.41124983970565454))"
2,16,6,1.163509339178e-03,"sub(0.2750255321834133, 0.3162903015834978)"
2,16,7,1.182994462746e-03,"sub(sub(-0.3146655831031657, protected_tanh(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))))), 0.3162903015834978)"
2,16,8,1.235099629380e-03,"sub(sub(yw, -0.3340607186110478), 0.3162903015834978)"
2,16,9,1.306700985110e-03,"sub(sub(sub(yw, -0.04073102933521888), sub(-0.3146655831031657, 0.3162903015834978)), 0.3162903015834978)"
2,17,0,8.935709745670e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,17,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,17,2,9.049318529412e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,17,3,9.049318529542e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,17,4,9.324562437208e-04,"sub(sub(-0.3146655831031657, sub(mul(yw, yw), neg(yw))), 0.3162903015834978)"
2,17,5,1.002064743047e-03,"sub(sub(-0.3146655831031657, mul(mul(yw, yw), sub(yw, yw))), 0.3162903015834978)"
2,17,6,1.090621817348e-03,"sub(sub(protected_tanh(sub(yw, -0.3340607186110478)), protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,17,7,1.090621817646e-03,"sub(sub(-0.3146655831031657, -0.3146655831031657), 0.3162903015834978)"
2,17,8,1.110225657972e-03,"sub(sub(-0.3146655831031657, mul(mul(yw, yw), sub(yw, yw))), -0.07080297972631755)"
2,17,9,1.135012461200e-03,"protected_tanh(sub(yw, 0.41124983970565454))"
2,18,0,8.935709745670e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,18,1,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,18,2,9.376410557431e-04,"sub(sub(-0.3146655831031657, protected_tanh(protected_tanh(yw))), 0.3162903015834978)"
2,18,3,1.068718814633e-03,"sub(sub(neg(yw), add(0.2638822974729855, -0.49260249651612387)), 0.3162903015834978)"
2,18,4,1.124363006497e-03,"sub(mul(yw, yw), 0.3162903015834978)"
2,18,5,1.152325812563e-03,"sub(protected_tanh(yw), 0.3162903015834978)"
2,18,6,1.156769355479e-03,"sub(yw, 0.3162903015834978)"
2,18,7,1.174046621113e-03,"sub(0.3162903015834978, 0.3162903015834978)"
2,18,8,1.231079299201e-03,"yw"
2,18,9,1.251223945055e-03,"sub(sub(-0.3146655831031657, mul(mul(yw, yw), sub(yw, yw))), sub(-0.3146655831031657, 0.3162903015834978))"
2,19,0,8.935709745670e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,19,1,8.935709955607e-04,"sub(sub(-0.3146655831031657, protected_tanh(sub(yw, -0.3340607186110478))), 0.3162903015834978)"
2,19,2,9.049318460504e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,19,3,9.049318529412e-04,"sub(sub(-0.3146655831031657, 0.3162903015834978), 0.3162903015834978)"
2,19,4,9.113081729627e-04,"sub(sub(-0.3146655831031657, protected_tanh(protected_tanh(0.3162903015834978))), 0.3162903015834978)"
2,19,5,1.006525230079e-03,"sub(sub(neg(add(yw, yw)), add(0.2638822974729855, -0.49260249651612387)), 0.3162903015834978)"
2,19,6,1.025448094702e-03,"sub(neg(yw), yw)"
2,19,7,1.074088049679e-03,"sub(protected_tanh(sub(sub(yw, 0.06199077540134368), neg(-0.26711876692444503))), 0.3162903015834978)"
2,19,8,1.104891498123e-03,"sub(mul(yw, yw), 0.39214107999591763)"
2,19,9,1.124362984082e-03,"sub(mul(yw, yw), 0.3162903015834978)"
