seed,gen,rank,fitness,expr
1,11,3,1.291256835768e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(-0.40951156130425237), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,11,4,1.291256835840e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,11,5,1.291256869910e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(-0.40951156130425237), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,11,6,1.331984012856e-03,"add(-0.40951156130425237, sub(protected_tanh(-0.48279980327676497), yw))"
1,11,7,1.382732319686e-03,"add(add(-0.41058518749939865, 0.1375130126648525), sub(protected_tanh(-0.48279980327676497), yw))"
1,11,8,1.447850092329e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(-0.40951156130425237), sub(add(-0.41058518749939865, -0.40951156130425237), -0.10220268693512724)), yw))"
1,11,9,1.587909812420e-03,"add(0.48321706674199083, protected_tanh(mul(0.1096663306641944, mul(yw, yw))))"
1,12,0,1.291256832947e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,12,1,1.291256832947e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,12,2,1.291256835727e-03,"add(add(-0.41058518749939865, -0.40951156130425237), add(-0.46580667898286165, -0.44183743944312504))"
1,12,3,1.291256835768e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,12,4,1.291256835894e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(-0.40951156130425237), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,12,5,1.291256869910e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,12,6,1.310894103680e-03,"add(add(neg(yw), -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,12,7,1.317395112649e-03,"add(add(neg(yw), -0.40951156130425237), sub(sub(protected_tanh(yw), 0.48321706674199083), yw))"
1,12,8,1.364898532802e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(yw), yw))"
1,12,9,1.487756060161e-03,"add(-0.40951156130425237, yw)"
1,13,0,1.291256832947e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,13,1,1.291256832947e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,13,2,1.291256835727e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,13,3,1.291256835768e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,13,4,1.291256835769e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,13,5,1.291256835846e-03,"add(-0.40951156130425237, sub(sub(protected_tanh(-0.40951156130425237), sub(0.48321706674199083, add(protected_tanh(yw), sub(0.4144180024177262, 0.28470667695674634)))), yw))"
1,13,6,1.291256835894e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,13,7,1.291256843465e-03,"add(add(-0.41058518749939865, -0.40951156130425237), neg(0.42761724249748345))"
1,13,8,1.291256845489e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,13,9,1.291256869910e-03,"add(add(-0.41058518749939865, -0.40951156130425237), add(-0.46580667898286165, -0.44183743944312504))"
1,14,0,1.291256832947e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,14,1,1.291256832947e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,14,2,1.291256835769e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,14,3,1.291256835894e-03,"add(add(neg(add(0.4000131998034546, 0.21027841275522252)), add(sub(yw, yw), -0.40951156130425237)), sub(-0.41058518749939865, yw))"
1,14,4,1.291256843465e-03,"add(add(protected_tanh(-0.48279980327676497), add(-0.41058518749939865, -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,14,5,1.291256845489e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(sub(protected_tanh(yw), sub(0.48321706674199083, -0.10220268693512724)), yw))"
1,14,6,1.291256869910e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,14,7,1.346577615809e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), add(sub(yw, yw), -0.40951156130425237)))"
1,14,8,1.366974165282e-03,"add(add(-0.41058518749939865, neg(sub(-0.04780632499158133, 0.044476314728130295))), sub(protected_tanh(-0.48279980327676497), yw))"
1,14,9,1.462311012487e-03,"add(protected_tanh(protected_tanh(yw)), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,0,1.291256832947e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,1,1.291256832947e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,2,1.291256835760e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,3,1.291256835769e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), protected_tanh(-0.48279980327676497))), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,4,1.291256835771e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,15,5,1.291256835775e-03,"add(add(protected_tanh(-0.48279980327676497), add(-0.41058518749939865, -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,15,6,1.291256835894e-03,"add(add(-0.41058518749939865, add(mul(yw, 0.08626765862350783), -0.40951156130425237)), add(-0.46580667898286165, -0.44183743944312504))"
1,15,7,1.291256843465e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,8,1.291256845489e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,15,9,1.291256869910e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(-0.40951156130425237, 0.23613528655132898))"
1,16,0,1.287318844275e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,16,1,1.290694585074e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), mul(neg(0.27699769224204573), neg(yw)))"
1,16,2,1.291256832947e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,16,3,1.291256832947e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,16,4,1.291256835760e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,16,5,1.291256835769e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(-0.41058518749939865, yw))"
1,16,6,1.305626486485e-03,"add(add(-0.41058518749939865, add(sub(yw, neg(add(yw, yw))), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), yw))"
1,16,7,1.346964220004e-03,"add(add(yw, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,16,8,1.357888721850e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), -0.44183743944312504))"
1,16,9,1.443522574554e-03,"add(add(add(0.1496603319310068, yw), add(mul(yw, 0.08626765862350783), -0.40951156130425237)), add(-0.46580667898286165, yw))"
1,17,0,1.287308683249e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,17,1,1.287318843692e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,17,2,1.290694585074e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), mul(neg(0.27699769224204573), neg(yw)))"
1,17,3,1.291256835760e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(add(sub(yw, yw), -0.40951156130425237), -0.44183743944312504))"
1,17,4,1.291256835760e-03,"add(add(-0.41058518749939865, add(sub(yw, yw), -0.40951156130425237)), sub(protected_tanh(-0.48279980327676497), 0.27699769224204573))"
1,17,5,1.291256835769e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,17,6,1.291258579695e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), mul(neg(neg(mul(yw, yw))), neg(yw)))"
1,17,7,1.291267256247e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,17,8,1.435500814001e-03,"add(add(-0.41058518749939865, sub(yw, -0.3046894117614787)), sub(protected_tanh(-0.48279980327676497), yw))"
1,17,9,1.553956088202e-03,"add(add(-0.41058518749939865, yw), sub(add(yw, 0.4258128470566863), yw))"
1,18,0,1.279576470219e-03,"add(add(protected_tanh(mul(0.10113898455176729, -0.4768752223129842)), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.48279980327676497))"
1,18,1,1.281793776751e-03,"add(add(protected_tanh(-0.48279980327676497), add(0.02962697334413611, -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,18,2,1.287316263372e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,18,3,1.287318843692e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,18,4,1.291256835760e-03,"add(add(-0.41058518749939865, add(-0.41058518749939865, -0.40951156130425237)), mul(neg(neg(mul(yw, yw))), protected_tanh(-0.48279980327676497)))"
1,18,5,1.291267256247e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(protected_tanh(-0.48279980327676497), yw))"
1,18,6,1.291267292884e-03,"add(add(protected_tanh(protected_tanh(-0.48279980327676497)), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), -0.4226248779012256)"
1,18,7,1.327574632128e-03,"add(add(-0.41058518749939865, -0.40951156130425237), sub(neg(yw), yw))"
1,18,8,1.356185043522e-03,"add(add(0.3986096514014973, add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,18,9,1.571747380929e-03,"0.3222080663992034"
1,19,0,1.279576456425e-03,"add(add(protected_tanh(mul(0.10113898455176729, -0.4768752223129842)), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.48279980327676497))"
1,19,1,1.281793740609e-03,"add(add(protected_tanh(-0.48279980327676497), add(0.02962697334413611, -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,19,2,1.281793776751e-03,"add(add(protected_tanh(-0.48279980327676497), add(0.02962697334413611, -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,19,3,1.284797395327e-03,"add(add(protected_tanh(mul(mul(neg(yw), neg(yw)), -0.4768752223129842)), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.48279980327676497))"
1,19,4,1.287308696022e-03,"add(add(protected_tanh(-0.48279980327676497), add(protected_tanh(-0.48279980327676497), -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,19,5,1.302501989008e-03,"add(add(protected_tanh(-0.48279980327676497), add(yw, -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,19,6,1.351804976857e-03,"add(add(protected_tanh(mul(0.10113898455176729, -0.4768752223129842)), add(protected_tanh(protected_tanh(yw)), -0.40951156130425237)), add(0.02962697334413611, -0.48279980327676497))"
1,19,7,1.378594930611e-03,"add(add(protected_tanh(mul(0.10113898455176729, -0.4768752223129842)), add(protected_tanh(yw), -0.40951156130425237)), add(yw, -0.48279980327676497))"
1,19,8,1.415402407209e-03,"add(add(yw, add(0.02962697334413611, -0.40951156130425237)), add(yw, -0.44183743944312504))"
1,19,9,1.485441645115e-03,"add(add(protected_tanh(mul(0.10113898455176729, -0.4768752223129842)), protected_tanh(yw)), add(yw, -0.48279980327676497))"
