seed,gen,rank,fitness,expr
1,8,0,8.851587569114e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,8,1,8.851587569115e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,8,2,8.851588074666e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,8,3,9.720247863396e-04,"mul(add(yw, add(neg(protected_tanh(-0.3479300330424998)), -0.2504407743465772)), add(-0.4854400250751877, -0.2504407743465772))"
1,8,4,9.777136904752e-04,"neg(protected_tanh(0.4703126430902784))"
1,8,5,1.031863696125e-03,"mul(add(yw, yw), add(add(yw, -0.2504407743465772), -0.2504407743465772))"
1,8,6,1.040355096614e-03,"mul(add(yw, -0.4854400250751877), add(-0.4854400250751877, neg(mul(yw, 0.12003370872766084))))"
1,8,7,1.067555655331e-03,"mul(-0.2504407743465772, add(-0.4854400250751877, add(neg(yw), mul(yw, 0.2212843345795723))))"
1,8,8,1.085690484299e-03,"mul(add(yw, yw), yw)"
1,8,9,1.090750155095e-03,"mul(add(yw, yw), add(add(sub(yw, yw), add(yw, yw)), -0.2504407743465772))"
1,9,0,8.620281531903e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877))"
1,9,1,8.851587062514e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,9,2,8.851587569114e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,9,3,8.851587569115e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,9,4,9.292433308686e-04,"mul(add(add(protected_tanh(yw), -0.2504407743465772), yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,9,5,1.008571250648e-03,"mul(add(yw, yw), add(add(0.28976762488128116, -0.2504407743465772), -0.2504407743465772))"
1,9,6,1.033785749715e-03,"mul(add(neg(protected_tanh(yw)), yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,9,7,1.035383109681e-03,"mul(add(yw, add(neg(protected_tanh(-0.3479300330424998)), -0.2504407743465772)), add(mul(0.43312382520432013, yw), -0.2504407743465772))"
1,9,8,1.045877747908e-03,"mul(add(yw, yw), protected_tanh(mul(0.1096663306641944, yw)))"
1,9,9,1.061204956969e-03,"mul(add(yw, yw), add(yw, -0.2504407743465772))"
1,10,0,8.620280643103e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,10,1,8.620281660980e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877))"
1,10,2,8.851587569114e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,10,3,9.597655767835e-04,"mul(yw, add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,10,4,1.023305214115e-03,"mul(add(add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772), yw), add(yw, -0.2504407743465772))"
1,10,5,1.033831107257e-03,"mul(add(yw, yw), add(yw, -0.4854400250751877))"
1,10,6,1.058922198726e-03,"mul(0.3479136122782063, 0.41884023097071255)"
1,10,7,1.074866156019e-03,"mul(add(neg(protected_tanh(add(yw, yw))), yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,10,8,1.085690463664e-03,"mul(add(yw, yw), yw)"
1,10,9,1.176269114057e-03,"mul(add(add(protected_tanh(protected_tanh(-0.2880929823838405)), -0.2504407743465772), add(-0.4854400250751877, -0.2504407743465772)), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,11,0,8.308041140362e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,11,1,8.620281660980e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,11,2,8.620281660980e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877))"
1,11,3,8.851587602286e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.2504407743465772), -0.2504407743465772))"
1,11,4,9.059193689249e-04,"mul(add(yw, yw), add(neg(protected_tanh(yw)), -0.4854400250751877))"
1,11,5,9.158399397765e-04,"mul(add(yw, yw), add(add(-0.2504407743465772, -0.2504407743465772), -0.2504407743465772))"
1,11,6,9.181558386966e-04,"mul(add(yw, yw), add(-0.4854400250751877, -0.2504407743465772))"
1,11,7,9.932780703149e-04,"mul(add(add(add(-0.4854400250751877, add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772)), -0.2504407743465772), yw), add(yw, -0.2504407743465772))"
1,11,8,1.002364025320e-03,"mul(add(yw, yw), -0.2504407743465772)"
1,11,9,1.052798403327e-03,"mul(add(yw, yw), protected_tanh(add(-0.322421528574797, yw)))"
1,12,0,8.308044829139e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,12,1,8.308045084134e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,12,2,8.308047545055e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,12,3,8.620281660980e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,12,4,9.633321069457e-04,"mul(add(-0.11076146721036984, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,12,5,1.033831238613e-03,"mul(add(yw, yw), add(yw, -0.4854400250751877))"
1,12,6,1.050107684539e-03,"mul(add(-0.4854400250751877, -0.2504407743465772), add(neg(protected_tanh(-0.3953120698800424)), -0.4854400250751877))"
1,12,7,1.071763951769e-03,"mul(add(yw, yw), add(add(yw, yw), -0.4854400250751877))"
1,12,8,1.081693957604e-03,"mul(add(yw, yw), protected_tanh(protected_tanh(yw)))"
1,12,9,1.167122922876e-03,"mul(add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,13,0,8.209495547356e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,13,1,8.308047545055e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,13,2,8.308047545055e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,13,3,8.620281599813e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,13,4,8.620281672585e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,13,5,8.656457048853e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, protected_tanh(0.28394854996625274)), -0.4854400250751877), -0.4854400250751877))"
1,13,6,9.169180855751e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), yw))"
1,13,7,9.633321068235e-04,"mul(add(-0.11076146721036984, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,13,8,1.026610718087e-03,"mul(add(-0.4854400250751877, -0.2504407743465772), add(neg(protected_tanh(-0.3953120698800424)), -0.2504407743465772))"
1,13,9,1.058464314192e-03,"mul(add(-0.4854400250751877, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,14,0,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,14,1,8.308039934747e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,14,2,8.308047545055e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,14,3,8.308047602985e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,14,4,8.620252839972e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,14,5,8.620281749287e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,14,6,8.620282132769e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,14,7,8.641985456934e-04,"mul(add(yw, neg(sub(-0.04780632499158133, 0.044476314728130295))), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,14,8,8.976541785233e-04,"mul(add(yw, 0.014283797711669655), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,14,9,1.099829870741e-03,"mul(add(neg(add(0.4000131998034546, 0.21027841275522252)), yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), -0.4854400250751877))"
1,15,0,8.209495132635e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,15,1,8.209495132852e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,15,2,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,15,3,8.308047545055e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,15,4,8.308047545160e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,15,5,8.544193786362e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), mul(neg(-0.3690563179081876), neg(yw))))"
1,15,6,8.620281629390e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,15,7,8.621248180820e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), 0.23613528655132898))"
1,15,8,9.163858746198e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, mul(0.2686352307836808, -0.043851712319776026)), -0.2504407743465772))"
1,15,9,1.022625648013e-03,"mul(add(yw, yw), add(add(add(yw, yw), -0.4854400250751877), -0.4854400250751877))"
1,16,0,8.209495132635e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,16,1,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,16,2,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,16,3,8.308047575542e-04,"mul(add(yw, yw), add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.2504407743465772))"
1,16,4,8.544193788396e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.2504407743465772), -0.4854400250751877), mul(neg(-0.3690563179081876), neg(yw))))"
1,16,5,8.797965060743e-04,"sub(protected_tanh(-0.15329746121887278), add(0.33490940683816484, yw))"
1,16,6,9.783169677832e-04,"mul(add(yw, -0.08339596731083809), add(add(add(-0.4854400250751877, yw), -0.4854400250751877), -0.4854400250751877))"
1,16,7,1.049153575831e-03,"mul(add(-0.4854400250751877, yw), add(add(-0.4854400250751877, -0.4854400250751877), -0.2504407743465772))"
1,16,8,1.119841226868e-03,"mul(add(yw, yw), add(yw, add(sub(yw, -0.3762116829402624), neg(0.18195936462147821))))"
1,16,9,1.176269114056e-03,"mul(add(add(add(-0.4854400250751877, -0.4854400250751877), -0.3941703278635925), -0.4854400250751877), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,0,8.020927052286e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), -0.4854400250751877), -0.274972169935489))"
1,17,1,8.209495132635e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,2,8.209495255015e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,3,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,4,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,5,8.791665663245e-04,"mul(add(0.028481496051753763, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,6,8.925950795786e-04,"mul(add(yw, protected_tanh(-0.01959304265646933)), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,17,7,9.181550680108e-04,"mul(add(yw, yw), add(-0.4854400250751877, -0.2504407743465772))"
1,17,8,9.647339151165e-04,"mul(add(yw, yw), neg(yw))"
1,17,9,1.161814552491e-03,"sub(protected_tanh(-0.15329746121887278), add(sub(-0.32384120221635593, yw), -0.4854400250751877))"
1,18,0,8.020926924606e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), -0.4854400250751877), -0.274972169935489))"
1,18,1,8.178864727988e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), yw), -0.4854400250751877), -0.274972169935489))"
1,18,2,8.209494556896e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,18,3,8.209495547281e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,18,4,8.209495547354e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,18,5,8.214121240983e-04,"mul(add(yw, protected_tanh(yw)), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,18,6,1.056545546822e-03,"mul(add(-0.4854400250751877, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), sub(protected_tanh(-0.09483701667880262), protected_tanh(0.06443997784496158))))"
1,18,7,1.063664064022e-03,"mul(add(yw, -0.4854400250751877), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,18,8,1.070165026603e-03,"mul(-0.12794280101578148, add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), yw), -0.274972169935489))"
1,18,9,1.083306008880e-03,"mul(add(yw, yw), add(add(0.4589513983478465, yw), -0.4854400250751877))"
1,19,0,8.020926924606e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), -0.4854400250751877), -0.274972169935489))"
1,19,1,8.020927303470e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), -0.4854400250751877), -0.274972169935489))"
1,19,2,8.160890586490e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), -0.4854400250751877), -0.4854400250751877), 0.34158975482728027))"
1,19,3,8.178864727890e-04,"mul(add(yw, yw), add(add(add(add(-0.4854400250751877, add(-0.4854400250751877, -0.4854400250751877)), yw), -0.4854400250751877), -0.274972169935489))"
1,19,4,8.209494556896e-04,"mul(add(yw, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
1,19,5,9.628172659512e-04,"mul(add(yw, yw), add(add(yw, -0.4854400250751877), -0.4854400250751877))"
1,19,6,1.039186781492e-03,"mul(add(yw, yw), sub(yw, yw))"
1,19,7,1.056545546822e-03,"mul(add(-0.4854400250751877, yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), sub(protected_tanh(-0.09483701667880262), protected_tanh(0.06443997784496158))))"
1,19,8,1.085690486878e-03,"mul(add(yw, yw), yw)"
1,19,9,1.164221564233e-03,"mul(add(add(-0.4854400250751877, -0.4854400250751877), yw), add(add(add(-0.4854400250751877, -0.4854400250751877), -0.4854400250751877), -0.4854400250751877))"
