id,mixing_length_aux_var,mu_eff_out,mu_t_out,pressure,u,v,x,y,z
0,0.0051246082954284,0.0033690491777583,3.5716177758302e-05,0.42802922902069,-0.00049482733994319,0.0067336199511329,-10.320806131839,0.015630578406,0
1,0.0051282629350816,0.0033782213474324,4.4888347432386e-05,0.42670540926989,-0.00065229340121627,0.018658722373954,-10.320706058195,0.046891603504968,0
2,0.0051314504095124,0.0033923805469796,5.9047546979551e-05,0.42387469931309,-0.00063611303158777,0.03047113333084,-10.320515964883,0.078152234193144,0
3,0.0051341707129354,0.0034082687420317,7.4935742031668e-05,0.41942205333865,-0.00048356972883723,0.042083778708418,-10.320235853425,0.10941220935795,0
4,0.0051364238698334,0.0034245149996512,9.1181999651185e-05,0.41343648279912,-0.00022940571678206,0.053275143743147,-10.319865726121,0.14067126595026,0
5,0.0051382098914785,0.0034404948222632,0.00010716182226319,0.40605409166217,0.00010525615034849,0.063906813822391,-10.319405586048,0.17192914034544,0
6,0.0051395287978435,0.00345587890809,0.00012254590809003,0.39742111150739,0.00050628314583821,0.073897451464354,-10.318855437022,0.2031855710442,0
7,0.0051403806096463,0.0034704727269227,0.00013713972692275,0.38768890125409,0.00096283334374407,0.083195271216103,-10.318215283621,0.23444029630829,0
8,0.0051407653579483,0.0034841548519777,0.00015082185197767,0.37701064221571,0.001465658456752,0.091767848276951,-10.317485131205,0.26569305333659,0
9,0.0051406830784368,0.003496849608233,0.00016351660823299,0.36553756573124,0.0020063851925434,0.09959786012179,-10.316664985919,0.29694357877994,0
10,0.0051401338148536,0.0035085127093807,0.00017517970938065,0.35341588021556,0.0025771604651153,0.10668018387177,-10.315754854659,0.32819161010258,0
11,0.0051391175746967,0.0035191228405028,0.00018578984050283,0.34078462036817,0.0031704599879335,0.11301973552335,-10.314754745039,0.35943688626655,0
12,0.0051376344163229,0.0035286766266769,0.00019534362667692,0.32777421526142,0.0037788939036148,0.11863034239253,-10.313664665465,0.39067914509589,0
13,0.0051356844099242,0.0035371853860138,0.00020385238601377,0.31450475029645,0.0043945948768641,0.12353395463823,-10.312484625187,0.42191812240742,0
14,0.0051332675966323,0.0035446683979509,0.00021133539795094,0.30108225271399,0.0050087371056115,0.1277540418747,-10.311214634149,0.45315355610273,0
15,0.0051303840030428,0.0035511315377295,0.00021779853772948,0.28760370063801,0.0056153777841864,0.13130659156936,-10.309854703011,0.48438518526084,0
12928,0.0051311531001543,0.0035570244666126,0.00022369146661262,0.2741954032227,0.0062021856786571,0.13439004775002,-10.308393078428,0.51564643511277,0
12929,0.0051355943622635,0.0035622912175994,0.00022895821759941,0.26086654955819,0.0068067659897803,0.13696110983685,-10.306829575991,0.54693703296892,0
12930,0.00513956702509,0.0035666707936657,0.00023333779366567,0.24772184017874,0.007402595772629,0.13896360712627,-10.305175776912,0.57822301796035,0
12931,0.0051430711522365,0.0035702082647403,0.00023687526474031,0.23482897885818,0.0079749153901921,0.14043144107087,-10.303431695059,0.60950412620468,0
12932,0.0051461068219934,0.0035729541291768,0.0002396211291768,0.22224022747934,0.0085214443738584,0.14140336823174,-10.301597345068,0.64078009391368,0
12933,0.0051486741114118,0.0035749524723922,0.00024161947239222,0.20999870880916,0.009040290018559,0.14191586909667,-10.299672742342,0.67205065737441,0
12934,0.0051507730999766,0.0035762472692425,0.0002429142692425,0.19813995540502,0.0095292247018869,0.14200416243593,-10.297657903061,0.7033155528666,0
16,0.015380832817305,0.0040123239852706,0.00067899098527061,0.4214967508212,-0.035466766017381,0.01316974872081,-10.295796647584,0.01563043719319,0
17,0.015391796679269,0.0040133520122819,0.00068001901228193,0.4203248353668,-0.035172552085874,0.038177116235098,-10.295678746525,0.046891183201047,0
12935,0.0051524038767831,0.0035768834071313,0.00024355040713126,0.18669215001717,0.0099863998403694,0.14170292252841,-10.295552844171,0.73457451672501,0
18,0.015401358970923,0.0040231349500589,0.00068980195005892,0.4176616859236,-0.034434195735649,0.062633892259112,-10.295473104777,0.078151544783194,0
19,0.015409519715609,0.0040390286954825,0.00070569569548248,0.41338609628924,-0.033259408667117,0.086509094458352,-10.295179723824,0.1094112674375,0
20,0.015416278948653,0.0040598640954512,0.00072653109545122,0.40758702475775,-0.031713351009396,0.10955522687826,-10.294798605907,0.14067009477431,0
21,0.015421636717322,0.0040852230825627,0.00075189008256273,0.40040074059561,-0.029866730097604,0.13158490776785,-10.294329754025,0.17192776984303,0
22,0.015425593080362,0.0041145938712264,0.00078126087122641,0.39197088844497,-0.027780193280922,0.15247056445244,-10.293773171898,0.20318403776461,0
12936,0.0051535665322879,0.0035769059148187,0.00024357291481874,0.17567666844421,0.010410467898726,0.141046054968,-10.293357583388,0.76582728537941,0
23,0.015428148108325,0.0041473027142022,0.00081396971420218,0.38244537114878,-0.025504751860642,0.17212155998262,-10.293128863987,0.23443864342709,0
24,0.015429301884029,0.0041825891047436,0.00084925610474357,0.37197425185246,-0.023084313020288,0.19047472300627,-10.292396835517,0.26569133068251,0
25,0.015429054502609,0.0042196700612014,0.00088633706120138,0.36070621785129,-0.020557290245274,0.2074900931023,-10.291577092479,0.29694184284881,0
12937,0.0051542611597983,0.0035763593019185,0.00024302630191853,0.16510882133169,0.010800494427774,0.14006637284187,-10.291072139216,0.79707359505149,0
26,0.015427406071097,0.0042577843516843,0.00092445135168428,0.34878549897572,-0.017957585580967,0.22314753183862,-10.290669641592,0.32818992403671,0
27,0.015424356707992,0.0042962207264589,0.00096288772645887,0.33634969579647,-0.015315317127811,0.23744379818062,-10.289674490278,0.35943531981677,0
12938,0.0051544878629354,0.0035752870583281,0.00024195405832814,0.15499849949706,0.011155851027337,0.13879533793166,-10.288696530908,0.82831318230623,0
28,0.015419906544601,0.0043343303801057,0.0010009973801057,0.32352833944631,-0.01265754153177,0.25039053771223,-10.288591646731,0.39067777465043,0
29,0.015414055725831,0.0043715259331455,0.0010381929331455,0.31044106196966,-0.010009415769569,0.26201243224479,-10.287421119966,0.42191703104268,0
12939,0.0051542467449641,0.0035737306824848,0.0002403976824848,0.14535065668139,0.011476117468972,0.13726245527366,-10.286230778483,0.8595457838411,0
30,0.01540680440811,0.0044073008878949,0.0010739678878949,0.29719322237195,-0.0073960702198079,0.27233892752274,-10.286162919675,0.45315283353051,0
31,0.015398152759798,0.0044412884867667,0.0011079554867667,0.28388125243038,-0.0048418478567687,0.28139218502068,-10.284817056248,0.48438492779854,0
12940,0.0051535379145428,0.0035717280066631,0.00023839500666312,0.13616663080901,0.011761104546343,0.13549550572238,-10.283674902745,0.8907711361664,0
12944,0.015400489755989,0.0044744933554145,0.0011411603554145,0.27064966537735,-0.0023624312953995,0.28943294970836,-10.283351631677,0.51564589286941,0
12945,0.01541381254092,0.0045063586925724,0.0011730256925724,0.25746312365538,7.8611485634776e-05,0.29644004337355,-10.281766466217,0.54693546295705,0
12941,0.0051523614900814,0.0035693171281405,0.0002359841281405,0.12744769239287,0.012009496916978,0.13353059848738,-10.281028925304,0.92198897548994,0
12946,0.015425729460031,0.00453570218617,0.00120236918617,0.24445986537861,0.0024665396823765,0.30233626402623,-10.280093290108,0.57822053696136,0
12947,0.01543624072083,0.0045623802942552,0.0012290472942552,0.23170958288956,0.0047794739664023,0.30717203373019,-10.278332116864,0.60950085768052,0
12942,0.0051507175885108,0.0035665601898257,0.00023322718982566,0.11918439427081,0.012208844312553,0.13142516391728,-10.278292868489,0.953199038646,0
12948,0.015445346543411,0.0045863502805408,0.0012530172805408,0.2192612708722,0.0070082630211845,0.31100570578051,-10.276482960751,0.64077616800448,0
12943,0.0051486063368752,0.0035634870971904,0.00023015409719045,0.11128327082943,0.012338220145845,0.12911363718722,-10.275466755388,0.9844010626959,0
12949,0.015453047160607,0.0046075592181454,0.0012742262181454,0.2071573426426,0.0091469111150915,0.31389355415725,-10.274545836783,0.67204621089658,0
12950,0.015459342818313,0.004625981167623,0.001292648167623,0.19543361878258,0.011190434867952,0.31589152370611,-10.27252076073,0.70331072931302,0
18688,0.0051390775987567,0.0035568094394266,0.0002234764394266,0.099405543037614,0.012745161966315,0.12499388043327,-10.270840831443,1.0329193244649,0
32,0.025634721362176,0.0055442936881896,0.0022109606881896,0.41168520719819,-0.08347550416219,0.015260522813874,-10.270787163328,0.015630295980381,0
33,0.025652994465426,0.0055255484354365,0.0021922154354365,0.41066785212665,-0.082717808928973,0.044831565421933,-10.270651434855,0.046890762897126,0
34,0.025668931618168,0.0055027740327114,0.0021694410327114,0.40819786427326,-0.081195691343482,0.073837709475446,-10.270430244671,0.078150855373244,0
12951,0.01546423377562,0.0046416224744742,0.0013082894744742,0.18411851686261,0.013134899543844,0.31705590950652,-10.270407749108,0.73456946626363,0
35,0.025682532859294,0.0054749660881063,0.0021416330881063,0.4041499867591,-0.078978669709517,0.10224062070001,-10.270123594223,0.10941032551705,0
36,0.025693798247688,0.0054421185160159,0.0021087855160159,0.3986140486313,-0.076161667592148,0.12983515768183,-10.269731485693,0.14066892359836,0
37,0.025702727862121,0.0054057544626101,0.0020724214626101,0.39172269784502,-0.07284493796369,0.15645421324711,-10.269253922002,0.17192639934062,0
