eddy_viscosity_aux_var,id,u,v,x,y,z
1.2939747813722e-05,0,0.0074809566993113,0.0016497704219351,-10.320806131839,0.015630578406,0
3.0714645605534e-05,1,0.0016282720799678,0.010572302240632,-10.320706058195,0.046891603504968,0
4.9047888516787e-05,2,7.9249232662621e-05,0.022909533294662,-10.320515964883,0.078152234193144,0
6.5947919174883e-05,3,-0.00011365882490022,0.03511775380291,-10.320235853425,0.10941220935795,0
8.2167906531333e-05,4,-1.6842323246137e-05,0.046528641324451,-10.319865726121,0.14067126595026,0
9.7704244634084e-05,5,0.0002048877370999,0.057061853491672,-10.319405586048,0.17192914034544,0
0.00011234694721636,6,0.00050992156596772,0.066697974654209,-10.318855437022,0.2031855710442,0
0.00012597827535863,7,0.00087440388625195,0.075452186371262,-10.318215283621,0.23444029630829,0
0.00013855491634988,8,0.0012881264252963,0.083360631625456,-10.317485131205,0.26569305333659,0
0.00015006763560084,9,0.0017456430311609,0.090464374247709,-10.316664985919,0.29694357877994,0
0.00016052527618569,10,0.0022411428550256,0.096803235126009,-10.315754854659,0.32819161010258,0
0.00016994797481765,11,0.0027675857499714,0.10241495697308,-10.314754745039,0.35943688626655,0
0.0001783633939009,12,0.003316991213185,0.10733608212987,-10.313664665465,0.39067914509589,0
0.00018580621705159,13,0.0038806007342108,0.11160426473562,-10.312484625187,0.42191812240742,0
0.00019231355265041,14,0.0044494435368929,0.11525464667257,-10.311214634149,0.45315355610273,0
0.00019788061810781,15,0.0050159548722503,0.11829484664153,-10.309854703011,0.48438518526084,0
0.0002029671224839,12928,0.0055519920815556,0.12093942643502,-10.308393078428,0.51564643511277,0
0.00020750962324273,12929,0.006120340558483,0.12313681408978,-10.306829575991,0.54693703296892,0
0.00021125881920909,12930,0.0066787121490977,0.12483330747815,-10.305175776912,0.57822301796035,0
0.00021426633293606,12931,0.0072127836158206,0.12606169027505,-10.303431695059,0.60950412620468,0
0.00021658009050518,12932,0.0077210100982889,0.12685802654218,-10.301597345068,0.64078009391368,0
0.0002182395103828,12933,0.0082016673237265,0.12725463128039,-10.299672742342,0.67205065737441,0
0.00021928378915404,12934,0.0086524743646919,0.12728240820133,-10.297657903061,0.7033155528666,0
0.0005042664325067,16,-0.016903409112405,0.012588932198914,-10.295796647584,0.01563043719319,0
0.00056335058983279,17,-0.028119038782465,0.031312695041125,-10.295678746525,0.046891183201047,0
0.0002197528634421,12935,0.0090716429160422,0.1269716396256,-10.295552844171,0.73457451672501,0
0.00060910655638769,18,-0.031423274362381,0.055602017537796,-10.295473104777,0.078151544783194,0
0.00063534904552071,19,-0.031286536792859,0.079191080367273,-10.295179723824,0.1094112674375,0
0.0006581895727361,20,-0.029936865124205,0.10151658396382,-10.294798605907,0.14067009477431,0
0.00068307022279518,21,-0.028019961304741,0.12253047143713,-10.294329754025,0.17192776984303,0
0.00071114726839708,22,-0.025800341402596,0.14213429359132,-10.293773171898,0.20318403776461,0
0.00021968649188496,12936,0.0094580155915929,0.12635175736956,-10.293357583388,0.76582728537941,0
0.00074243427560407,23,-0.023427482763259,0.16028730844304,-10.293128863987,0.23443864342709,0
0.00077639006292158,24,-0.020983523700777,0.17699981144149,-10.292396835517,0.26569133068251,0
0.00081218873127282,25,-0.018512975661489,0.19230397230074,-10.291577092479,0.29694184284881,0
0.00021912373527883,12937,0.0098109583923705,0.12545113247599,-10.291072139216,0.79707359505149,0
0.00084894650560727,26,-0.01604160171127,0.20624074514594,-10.290669641592,0.32818992403671,0
0.00088584642779758,27,-0.013585814812871,0.21885522565245,-10.289674490278,0.35943531981677,0
0.00021810267441219,12938,0.010130239048036,0.12429701986412,-10.288696530908,0.82831318230623,0
0.00092218249462376,28,-0.011157514491308,0.23019503756832,-10.288591646731,0.39067777465043,0
0.00095735924777285,29,-0.0087671958564093,0.24031105943131,-10.287421119966,0.42191703104268,0
0.00021665992468899,12939,0.010415850668215,0.1229154631911,-10.286230778483,0.8595457838411,0
