x_cg,y_cg,u_dns,v_dns,yw,nut,u_baseline,v_baseline,map_dist
3.125000000000e-01,2.874999999994e-01,4.411360000000e-03,2.835900000000e-03,2.885849095148e-01,2.210296522328e-05,4.807025063952e-03,1.403360752033e-03,1.642867157799e-03
3.125000000000e-01,3.124999999995e-01,5.005800000000e-03,3.158150000000e-03,3.125000000000e-01,1.786217241648e-05,5.953141913737e-03,7.557088577167e-04,2.222584194611e-03
3.125000000000e-01,3.374999999996e-01,5.267710000000e-03,3.205680000000e-03,3.125000000000e-01,1.490398430034e-05,7.420747651204e-03,6.700423568964e-04,3.870691154933e-04
3.125000000000e-01,3.624999999996e-01,5.391160000000e-03,3.144050000000e-03,3.125000000000e-01,1.290390662804e-05,8.897104388964e-03,7.525832744662e-04,5.745315479911e-04
3.125000000000e-01,3.874999999997e-01,5.449550000000e-03,3.009130000000e-03,3.125000000000e-01,1.158648337656e-05,1.019588498570e-02,7.675588433151e-04,3.677013055321e-04
3.125000000000e-01,4.124999999998e-01,5.453700000000e-03,2.757140000000e-03,3.125000000000e-01,1.068096416965e-05,1.122906433301e-02,6.313723395101e-04,2.295840260346e-03
3.125000000000e-01,4.374999999998e-01,5.386530000000e-03,2.533440000000e-03,3.125000000000e-01,9.973652059276e-06,1.194899119629e-02,3.353117270761e-04,3.844299838560e-03
3.125000000000e-01,4.624999999999e-01,5.178750000000e-03,2.136500000000e-03,3.125000000000e-01,9.300909372473e-06,1.232853465773e-02,-1.202736174220e-04,8.861052421390e-04
3.125000000000e-01,4.875000000000e-01,4.968730000000e-03,1.833970000000e-03,3.125000000000e-01,8.615615285700e-06,1.232814667450e-02,-7.003155037786e-04,3.503100412459e-03
3.374999999999e-01,-3.875000000000e-01,3.224000000000e-05,5.000600000000e-02,3.749999999990e-02,8.504399064900e-06,1.288959168235e-03,5.061923407727e-02,1.062999999900e-03
3.374999999999e-01,-3.624999999999e-01,7.877230000000e-05,5.004110000000e-02,3.749999999992e-02,6.843180477598e-06,1.718834161789e-03,5.120296668714e-02,1.062999999920e-03
3.374999999999e-01,-3.374999999999e-01,1.032570000000e-04,5.008290000000e-02,3.749999999993e-02,9.536688448243e-06,1.817028234150e-03,5.170377932128e-02,1.062999999930e-03
3.374999999999e-01,-3.124999999999e-01,1.159990000000e-04,5.011990000000e-02,3.749999999994e-02,1.312251493319e-05,1.840750155769e-03,5.205997452513e-02,1.062999999940e-03
3.375000000000e-01,-2.874999999998e-01,1.250710000000e-04,5.014810000000e-02,3.749999999995e-02,1.667759455129e-05,1.834844405889e-03,5.228114720190e-02,1.062999999950e-03
3.375000000000e-01,-2.624999999998e-01,1.361080000000e-04,5.016520000000e-02,3.749999999997e-02,2.002457768878e-05,1.805739469928e-03,5.238391097166e-02,1.062999999970e-03
3.375000000000e-01,-2.374999999997e-01,1.531970000000e-04,5.016870000000e-02,3.749999999998e-02,2.317862783934e-05,1.767620509368e-03,5.237417653698e-02,1.062999999980e-03
3.375000000000e-01,-2.124999999997e-01,1.805910000000e-04,5.015480000000e-02,3.749999999999e-02,2.613910365301e-05,1.736212108260e-03,5.225273440376e-02,1.062999999990e-03
3.375000000000e-01,-1.874999999997e-01,2.229770000000e-04,5.011700000000e-02,3.750000000000e-02,2.890404815804e-05,1.724098091616e-03,5.201644693273e-02,1.063000000000e-03
3.375000000000e-01,-1.624999999997e-01,2.873850000000e-04,5.004590000000e-02,3.750000000002e-02,3.149036703006e-05,1.742344088954e-03,5.165601661105e-02,1.063000000020e-03
3.375000000000e-01,-1.374999999998e-01,3.834830000000e-04,4.992700000000e-02,3.750000000003e-02,3.393043188377e-05,1.802814231362e-03,5.115411262290e-02,1.063000000030e-03
3.375000000000e-01,-1.124999999998e-01,5.267180000000e-04,4.973960000000e-02,3.750000000004e-02,3.626747421465e-05,1.919529766778e-03,5.048387998948e-02,1.063000000040e-03
3.375000000000e-01,-8.749999999989e-02,7.402920000000e-04,4.945450000000e-02,3.750000000005e-02,3.856106719037e-05,2.110136908631e-03,4.960686559879e-02,1.063000000050e-03
3.375000000001e-01,-6.249999999993e-02,1.064180000000e-03,4.903220000000e-02,3.750000000006e-02,4.090582945720e-05,2.399333106417e-03,4.846992229269e-02,1.063000000060e-03
3.375000000001e-01,-3.749999999996e-02,1.570910000000e-03,4.843090000000e-02,3.750000000008e-02,4.344437835365e-05,2.828265685336e-03,4.700912559714e-02,1.063000000080e-03
3.375000000001e-01,-1.249999999999e-02,2.392510000000e-03,4.765850000000e-02,3.750000000009e-02,4.620689344356e-05,3.476099294511e-03,4.521650936420e-02,1.063000000090e-03
3.375000000001e-01,5.125000000000e-01,4.979110000000e-03,2.312490000000e-03,3.375000000001e-01,8.247508369558e-06,1.266600271823e-02,1.238100535260e-03,1.109977139502e-03
3.375000000001e-01,5.374999999999e-01,4.632450000000e-03,1.886760000000e-03,3.375000000001e-01,7.578653175371e-06,1.200515660187e-02,5.055140631613e-04,1.503309016781e-03
3.375000000001e-01,5.624999999998e-01,4.177320000000e-03,1.443920000000e-03,3.375000000001e-01,6.946946848977e-06,1.090278239581e-02,-3.224994232469e-04,1.063000000090e-03
3.375000000001e-01,5.874999999998e-01,3.652060000000e-03,1.036560000000e-03,3.375000000001e-01,6.442327607230e-06,9.461404455146e-03,-1.168409209279e-03,1.063000000090e-03
3.375000000001e-01,6.124999999999e-01,3.048790000000e-03,6.442600000000e-04,3.375000000001e-01,6.031008520551e-06,7.690571887532e-03,-2.043694765397e-03,1.063000000090e-03
3.375000000001e-01,6.374999999999e-01,2.377400000000e-03,2.760390000000e-04,3.375000000001e-01,5.348140063254e-06,5.617740752847e-03,-2.895396876672e-03,1.063000000090e-03
3.375000000001e-01,6.624999999999e-01,1.602640000000e-03,-7.614870000000e-05,3.375000000001e-01,4.867654868916e-06,3.280910200804e-03,-3.688345662194e-03,1.503309016916e-03
3.375000000001e-01,6.875000000000e-01,8.446380000000e-04,-3.721060000000e-04,3.125000000000e-01,4.482990369871e-06,6.992093847637e-04,-4.407244827799e-03,1.109977139482e-03
3.375000000001e-01,7.125000000000e-01,-1.770590000000e-04,-6.987260000000e-04,2.875000000000e-01,3.951635293848e-06,-2.037083663936e-03,-5.043671520089e-03,3.558957888230e-03
3.375000000001e-01,7.375000000000e-01,-9.665680000000e-04,-9.038430000000e-04,2.625000000000e-01,3.641877765177e-06,-4.796275282284e-03,-5.446747677552e-03,1.799520213864e-03
3.375000000001e-01,8.124999999998e-01,-4.608690000000e-03,-1.456300000000e-03,1.875000000002e-01,4.189814493194e-06,-1.334877061773e-02,-6.247037037256e-03,1.178795677959e-03
3.375000000001e-01,8.374999999998e-01,-5.820840000000e-03,-1.521770000000e-03,1.625000000002e-01,4.478265666561e-06,-1.624606756916e-02,-6.314078595179e-03,3.342533470147e-03
3.375000000001e-01,8.624999999998e-01,-7.396060000000e-03,-1.532500000000e-03,1.375000000002e-01,4.699510338128e-06,-1.906668812541e-02,-6.233415518515e-03,2.809371682300e-03
3.375000000001e-01,8.874999999998e-01,-9.252700000000e-03,-1.447140000000e-03,1.125000000002e-01,4.884457843475e-06,-2.168450669291e-02,-5.946587180139e-03,1.101192649035e-03
3.375000000001e-01,9.124999999999e-01,-1.094050000000e-02,-1.285500000000e-03,8.750000000014e-02,5.500406754645e-06,-2.377713290624e-02,-5.360900564153e-03,1.302970164655e-03
3.375000000001e-01,9.374999999999e-01,-1.271250000000e-02,-1.036290000000e-03,6.250000000007e-02,9.410368064253e-06,-2.464722564871e-02,-4.345742235533e-03,1.769001130580e-03
3.375000000001e-01,9.625000000000e-01,-1.464430000000e-02,-6.758910000000e-04,3.750000000001e-02,2.194611006313e-05,-2.252514880386e-02,-2.686142758335e-03,1.073391820440e-03
3.375000000001e-01,9.875000000000e-01,-1.634100000000e-02,-2.501670000000e-04,1.250000000000e-02,1.941236966301e-05,-1.363634121446e-02,-1.058443435037e-03,1.071475268119e-03
3.375000000001e-01,1.249999999997e-02,3.609040000000e-03,4.692350000000e-02,4.506939094335e-02,4.850767011677e-05,4.305122225938e-03,4.293147525548e-02,1.099054884970e-03
3.375000000001e-01,3.749999999993e-02,4.973310000000e-03,4.640080000000e-02,6.249999999998e-02,4.887116874195e-05,5.128464686248e-03,4.064334169826e-02,1.480924106780e-03
3.375000000001e-01,6.249999999988e-02,6.454790000000e-03,4.592150000000e-02,8.003905296790e-02,4.847981763004e-05,5.829313813306e-03,3.819127896947e-02,1.229867107797e-03
3.375000000001e-01,8.749999999982e-02,7.799140000000e-03,4.543980000000e-02,1.007782218536e-01,4.799549912328e-05,6.411334456549e-03,3.547846828130e-02,1.271461662988e-03
3.375000000001e-01,1.124999999997e-01,9.096910000000e-03,4.482510000000e-02,1.231107225223e-01,4.734105603531e-05,6.870241868715e-03,3.254246587495e-02,1.346810306102e-03
3.375000000001e-01,1.374999999997e-01,1.024040000000e-02,4.376280000000e-02,1.463087488837e-01,4.650649291971e-05,7.195666537840e-03,2.942511107099e-02,1.064222721156e-03
3.375000000001e-01,1.624999999996e-01,1.054830000000e-02,3.927670000000e-02,1.700183813588e-01,4.550856238476e-05,7.382837086261e-03,2.614651601740e-02,2.312321615138e-03
3.375000000001e-01,1.874999999995e-01,8.385250000000e-03,2.898940000000e-02,1.940521837028e-01,4.434189041829e-05,7.427018616869e-03,2.272647273255e-02,2.183695320328e-03
3.375000000001e-01,2.374999999994e-01,5.766990000000e-03,1.363620000000e-02,2.427060979863e-01,4.076061656168e-05,7.151325583676e-03,1.565891444693e-02,2.925460519913e-03
3.375000000001e-01,2.624999999994e-01,5.274480000000e-03,8.982370000000e-03,2.672194790798e-01,3.771375868996e-05,6.945817434477e-03,1.221448299703e-02,3.284757678132e-03
3.375000000001e-01,2.874999999994e-01,4.941950000000e-03,6.263890000000e-03,2.918154382477e-01,3.336773066475e-05,6.859472583392e-03,9.073941477418e-03,1.930518388513e-03
3.375000000001e-01,3.124999999995e-01,4.951420000000e-03,4.694330000000e-03,3.164747225288e-01,2.788156205336e-05,7.096611483051e-03,6.510321427524e-03,2.442901809805e-03
3.375000000001e-01,3.374999999996e-01,5.288420000000e-03,4.518000000000e-03,3.375000000001e-01,2.235029262013e-05,7.815614675565e-03,4.761021002892e-03,1.085224055382e-03
3.375000000001e-01,3.624999999996e-01,5.455010000000e-03,4.454720000000e-03,3.375000000001e-01,1.790874814735e-05,8.956264373642e-03,3.817491316965e-03,1.165321951157e-03
3.375000000001e-01,3.874999999997e-01,5.650250000000e-03,4.362400000000e-03,3.375000000001e-01,1.474524510683e-05,1.024480621668e-02,3.383326647052e-03,1.078467894886e-03
3.375000000001e-01,4.124999999998e-01,5.765190000000e-03,4.024090000000e-03,3.375000000001e-01,1.253820730159e-05,1.140583016480e-02,3.117775797338e-03,2.509735295053e-03
3.375000000001e-01,4.374999999998e-01,5.723850000000e-03,3.724990000000e-03,3.375000000001e-01,1.099550105754e-05,1.228211806394e-02,2.821564774916e-03,3.975742697782e-03
3.375000000001e-01,4.624999999999e-01,5.551090000000e-03,3.217480000000e-03,3.375000000001e-01,9.873244770509e-06,1.280582400979e-02,2.411431557484e-03,1.346503342126e-03
3.375000000001e-01,4.875000000000e-01,5.358490000000e-03,2.843610000000e-03,3.375000000001e-01,8.985245268862e-06,1.293499875989e-02,1.880263510076e-03,3.646861835878e-03
3.375000000001e-01,7.624999999999e-01,-2.169380000000e-03,-1.152270000000e-03,2.375000000001e-01,3.733321548798e-06,-7.624404050631e-03,-5.799639034990e-03,1.897256242733e-03
3.375000000001e-01,7.874999999998e-01,-3.387000000000e-03,-1.334810000000e-03,2.125000000002e-01,3.893385024751e-06,-1.047564786687e-02,-6.064652317199e-03,2.402465244491e-03
3.375000000001e-01,2.124999999994e-01,6.931800000000e-03,2.109550000000e-02,2.183031149567e-01,4.285019003649e-05,7.337174884851e-03,1.920549610913e-02,1.859333011737e-03
3.624999999998e-01,-3.875000000000e-01,1.666080000000e-05,5.000250000000e-02,6.249999999984e-02,3.720742071373e-06,5.273130188730e-04,5.027505247295e-02,1.603468213836e-13
3.624999999999e-01,-3.625000000000e-01,4.528740000000e-05,5.002110000000e-02,6.249999999986e-02,4.099296318257e-06,8.072343984217e-04,5.070520871689e-02,1.456307307292e-13
3.624999999999e-01,-3.374999999999e-01,6.641910000000e-05,5.004990000000e-02,6.249999999988e-02,4.518863608033e-06,9.271382387844e-04,5.133490012642e-02,1.342306239617e-13
3.624999999999e-01,-3.124999999999e-01,8.326240000000e-05,5.008090000000e-02,6.249999999990e-02,4.432138375741e-06,9.910435955182e-04,5.201400255661e-02,1.345483699144e-13
3.624999999999e-01,-2.874999999999e-01,1.003680000000e-04,5.010910000000e-02,6.249999999992e-02,4.184046362753e-06,1.039157261490e-03,5.265946765161e-02,1.360610816699e-13
3.624999999999e-01,-2.624999999999e-01,1.222870000000e-04,5.013110000000e-02,6.249999999995e-02,4.019053630766e-06,1.083138947084e-03,5.325395872933e-02,1.393160477071e-13
3.625000000000e-01,-2.374999999998e-01,1.536840000000e-04,5.014420000000e-02,6.249999999997e-02,4.106859776341e-06,1.135884938099e-03,5.379263488394e-02,1.627774473296e-13
3.625000000000e-01,-2.124999999998e-01,2.001770000000e-04,5.014510000000e-02,6.249999999999e-02,4.572784957957e-06,1.213377816529e-03,5.426553649868e-02,1.802751216436e-13
3.625000000000e-01,-1.874999999998e-01,2.690870000000e-04,5.012940000000e-02,6.250000000001e-02,5.450207828247e-06,1.331168913847e-03,5.465868717442e-02,1.802689679682e-13
3.625000000000e-01,-1.624999999998e-01,3.706680000000e-04,5.009060000000e-02,6.250000000003e-02,6.709524703173e-06,1.504605507100e-03,5.495524215111e-02,1.529844047355e-13
3.625000000001e-01,-1.374999999999e-01,5.195090000000e-04,5.001920000000e-02,6.250000000005e-02,8.326547710427e-06,1.750888884680e-03,5.513400259840e-02,1.299985830195e-13
3.625000000001e-01,-1.124999999999e-01,7.366560000000e-04,4.990230000000e-02,6.250000000007e-02,1.031153926726e-05,2.090832808699e-03,5.516729179954e-02,1.139811910891e-13
3.625000000001e-01,-8.749999999994e-02,1.052020000000e-03,4.972310000000e-02,6.250000000009e-02,1.271027636496e-05,2.550345496077e-03,5.501948899703e-02,1.070070503512e-13
3.625000000001e-01,-6.249999999997e-02,1.507590000000e-03,4.946280000000e-02,6.250000000011e-02,1.559464759751e-05,3.162124323742e-03,5.464792718767e-02,1.139854433284e-13
3.625000000001e-01,-3.749999999999e-02,2.158280000000e-03,4.910870000000e-02,6.250000000013e-02,1.900834834388e-05,3.967682184891e-03,5.401172482751e-02,1.307038443155e-13
3.625000000002e-01,-1.249999999999e-02,3.058940000000e-03,4.867270000000e-02,6.250000000016e-02,2.265939132947e-05,5.010519137754e-03,5.310188530820e-02,1.600612355528e-13
3.625000000002e-01,5.125000000000e-01,5.499970000000e-03,3.342420000000e-03,3.625000000002e-01,8.394602217559e-06,1.333265261791e-02,3.833588341003e-03,3.195000000400e-04
3.625000000002e-01,5.374999999999e-01,5.130030000000e-03,2.839370000000e-03,3.625000000002e-01,7.567601413758e-06,1.276174950867e-02,3.120167244051e-03,1.062999999880e-03
3.625000000002e-01,5.624999999998e-01,4.641970000000e-03,2.286080000000e-03,3.625000000002e-01,7.035132883953e-06,1.175555391110e-02,2.319724887236e-03,2.624347900342e-13
3.625000000002e-01,5.874999999998e-01,4.088410000000e-03,1.799660000000e-03,3.625000000002e-01,6.667563985990e-06,1.038216926145e-02,1.467753810572e-03,2.624347900342e-13
3.625000000002e-01,6.124999999999e-01,3.461190000000e-03,1.359680000000e-03,3.625000000002e-01,6.425845931625e-06,8.678162673354e-03,5.678905659506e-04,2.266911758502e-13
3.625000000002e-01,6.374999999999e-01,2.763760000000e-03,9.543670000000e-04,3.625000000001e-01,6.159358233005e-06,6.476399431614e-03,-4.001794933614e-04,1.972251754017e-13
3.625000000002e-01,6.624999999999e-01,1.958450000000e-03,5.647330000000e-04,3.375000000001e-01,5.984603342845e-06,4.047368957994e-03,-1.322460084639e-03,1.063000000070e-03
3.625000000002e-01,6.875000000000e-01,1.173130000000e-03,2.333310000000e-04,3.125000000000e-01,5.772904075222e-06,1.323012839434e-03,-2.207935030618e-03,3.194999999701e-04
3.625000000002e-01,7.125000000000e-01,1.176030000000e-04,-1.375100000000e-04,2.875000000000e-01,4.326938693278e-06,-1.565710723422e-03,-2.986096765912e-03,3.396500000000e-03
3.625000000002e-01,7.375000000000e-01,-6.978320000000e-04,-3.748220000000e-04,2.625000000000e-01,4.003374302956e-06,-4.394609958121e-03,-3.457177027962e-03,1.451999999970e-03
3.625000000002e-01,8.124999999998e-01,-4.480610000000e-03,-1.065280000000e-03,1.875000000002e-01,4.672755985668e-06,-1.315490673129e-02,-4.613683112717e-03,5.095000001800e-04
3.625000000002e-01,8.374999999998e-01,-5.750000000000e-03,-1.172230000000e-03,1.625000000002e-01,4.957963338067e-06,-1.617518898303e-02,-4.820418012908e-03,3.168999999820e-03
3.625000000002e-01,8.624999999998e-01,-7.405720000000e-03,-1.233610000000e-03,1.375000000002e-01,5.097296340440e-06,-1.915270801466e-02,-4.898595109656e-03,2.600499999830e-03
3.625000000002e-01,8.874999999998e-01,-9.361930000000e-03,-1.204190000000e-03,1.125000000002e-01,5.000429154679e-06,-2.199777760439e-02,-4.801805698323e-03,2.875000001700e-04
3.625000000002e-01,9.124999999999e-01,-1.113980000000e-02,-1.091350000000e-03,8.750000000014e-02,4.613603799533e-06,-2.442165277889e-02,-4.453138623169e-03,7.534999998600e-04
3.625000000002e-01,9.374999999999e-01,-1.300120000000e-02,-8.930640000000e-04,6.250000000007e-02,6.972233646457e-06,-2.580638933502e-02,-3.756109855983e-03,1.413999999930e-03
3.625000000002e-01,9.625000000000e-01,-1.502230000000e-02,-5.896610000000e-04,3.750000000001e-02,2.050998427371e-05,-2.425434746170e-02,-2.378066593980e-03,1.489999999900e-04
3.625000000002e-01,9.875000000000e-01,-1.680290000000e-02,-2.199000000000e-04,1.250000000000e-02,2.109025962114e-05,-1.526771563321e-02,-1.010669858549e-03,1.345000000000e-04
3.625000000002e-01,1.249999999997e-02,4.197650000000e-03,4.821210000000e-02,6.731456008932e-02,2.629391136188e-05,6.216066524428e-03,5.190342236055e-02,2.791999999750e-04
3.625000000002e-01,3.749999999993e-02,5.468320000000e-03,4.777450000000e-02,8.003905296798e-02,2.909229015973e-05,7.375509072421e-03,5.039663367284e-02,1.031099999928e-03
3.625000000002e-01,6.249999999988e-02,6.933520000000e-03,4.729380000000e-02,9.762812094883e-02,3.155489287350e-05,8.391858134390e-03,4.851902891469e-02,6.185500001210e-04
3.625000000002e-01,8.749999999982e-02,8.324360000000e-03,4.680560000000e-02,1.152443057162e-01,3.384679060684e-05,9.255251001470e-03,4.624667257607e-02,6.976000001850e-04
3.625000000002e-01,1.124999999997e-01,9.713970000000e-03,4.625510000000e-02,1.352081728298e-01,3.584453711985e-05,9.963536064662e-03,4.361043055635e-02,8.270000002600e-04
3.625000000002e-01,1.374999999997e-01,1.105300000000e-02,4.565530000000e-02,1.566245510766e-01,3.747122004850e-05,1.050831964383e-02,4.065189224440e-02,5.100000033001e-05
3.625000000002e-01,1.624999999996e-01,1.255650000000e-02,4.490140000000e-02,1.789727632907e-01,3.871326902501e-05,1.088275357750e-02,3.740633275912e-02,2.053500000400e-03
3.625000000002e-01,1.874999999995e-01,1.391540000000e-02,4.396630000000e-02,2.019436802672e-01,3.957366503856e-05,1.108270704824e-02,3.390928115206e-02,1.907500000480e-03
3.625000000002e-01,2.124999999994e-01,1.483260000000e-02,4.214630000000e-02,2.253469547161e-01,4.003273933470e-05,1.111020653566e-02,3.020224820905e-02,1.525499999450e-03
3.625000000002e-01,2.374999999994e-01,1.467970000000e-02,3.648970000000e-02,2.490607355641e-01,4.000872968535e-05,1.097815517074e-02,2.633874166979e-02,2.725500000620e-03
3.625000000002e-01,2.624999999994e-01,1.312470000000e-02,2.944330000000e-02,2.730041208475e-01,3.933050805896e-05,1.071532783541e-02,2.239512191538e-02,3.108000000620e-03
3.625000000002e-01,2.874999999994e-01,1.115410000000e-02,2.335440000000e-02,2.971216080996e-01,3.770914950996e-05,1.038110988326e-02,1.848728942313e-02,1.611499999440e-03
3.625000000002e-01,3.124999999995e-01,7.757110000000e-03,1.511010000000e-02,3.213740033041e-01,3.477109543816e-05,1.008790923151e-02,1.479349462168e-02,2.199500000490e-03
3.625000000002e-01,3.374999999996e-01,5.497350000000e-03,1.028830000000e-02,3.457329171481e-01,3.037324075337e-05,1.000009082296e-02,1.155927511043e-02,2.185000004301e-04
3.625000000002e-01,3.624999999996e-01,5.335090000000e-03,7.392540000000e-03,3.625000000002e-01,2.508344360240e-05,1.027203439119e-02,9.029991306164e-03,4.774999996400e-04
3.625000000002e-01,3.874999999997e-01,6.100760000000e-03,5.968800000000e-03,3.625000000002e-01,2.003755969094e-05,1.092994261651e-02,7.306295258836e-03,1.820000003000e-04
3.625000000002e-01,4.124999999998e-01,6.187820000000e-03,5.323230000000e-03,3.625000000002e-01,1.602647828294e-05,1.180993723187e-02,6.248860105585e-03,2.273500000230e-03
3.625000000002e-01,4.374999999998e-01,6.116460000000e-03,4.973110000000e-03,3.625000000002e-01,1.309979485206e-05,1.265502996610e-02,5.574086169115e-03,3.830999999840e-03
3.625000000002e-01,4.624999999999e-01,6.024930000000e-03,4.371250000000e-03,3.625000000002e-01,1.099624608236e-05,1.325793318325e-02,5.027228034650e-03,8.265000001001e-04
3.625000000002e-01,4.875000000000e-01,5.865520000000e-03,3.950920000000e-03,3.625000000002e-01,9.481791434926e-06,1.349744079246e-02,4.466947802353e-03,3.488499999970e-03
3.625000000002e-01,7.624999999999e-01,-1.942220000000e-03,-6.707840000000e-04,2.375000000001e-01,4.157297571627e-06,-7.292691048736e-03,-3.918518460092e-03,1.571500000120e-03
3.625000000002e-01,7.874999999998e-01,-3.206500000000e-03,-8.996060000000e-04,2.125000000002e-01,4.333231600021e-06,-1.020724537971e-02,-4.301989132034e-03,2.154500000180e-03
3.874999999998e-01,-3.875000000000e-01,7.860220000000e-06,5.000200000000e-02,8.749999999978e-02,2.298847301107e-06,1.639868508217e-04,5.019140115907e-02,2.199906993332e-13
3.874999999998e-01,-3.625000000000e-01,2.307320000000e-05,5.001770000000e-02,8.749999999981e-02,3.093650094199e-06,2.906950182563e-04,5.052500808019e-02,1.902742994257e-13
3.874999999998e-01,-3.375000000000e-01,3.770150000000e-05,5.004400000000e-02,8.749999999984e-02,3.857517475528e-06,3.740530876341e-04,5.108334922764e-02,1.612884117341e-13
3.874999999999e-01,-3.125000000000e-01,5.345570000000e-05,5.007550000000e-02,8.749999999987e-02,4.116427666716e-06,4.383311245270e-04,5.174164023343e-02,1.334181851669e-13
3.874999999999e-01,-2.875000000000e-01,7.306380000000e-05,5.010790000000e-02,8.749999999990e-02,4.094511787841e-06,5.025260103875e-04,5.240222498994e-02,1.044419112900e-13
3.874999999999e-01,-2.625000000000e-01,1.000110000000e-04,5.013850000000e-02,8.749999999992e-02,3.971620640402e-06,5.764283478930e-04,5.303838486945e-02,8.063387870933e-14
3.874999999999e-01,-2.375000000000e-01,1.387810000000e-04,5.016570000000e-02,8.749999999996e-02,3.805808083977e-06,6.700036791874e-04,5.364772556881e-02,7.071304183156e-14
3.875000000000e-01,-2.125000000000e-01,1.954030000000e-04,5.018780000000e-02,8.749999999999e-02,3.626313409815e-06,7.963256414399e-04,5.422558492470e-02,5.383437703444e-14
3.875000000000e-01,-1.875000000000e-01,2.783410000000e-04,5.020310000000e-02,8.750000000001e-02,3.488796265188e-06,9.712520157684e-04,5.476392719467e-02,5.097665667474e-14
3.875000000000e-01,-1.625000000000e-01,3.996700000000e-04,5.020910000000e-02,8.750000000004e-02,3.494993201651e-06,1.213810495381e-03,5.525412989534e-02,5.654295807449e-14
3.875000000001e-01,-1.375000000000e-01,5.765320000000e-04,5.020180000000e-02,8.750000000007e-02,3.790098943795e-06,1.547187973616e-03,5.568622288359e-02,7.615881621490e-14
3.875000000001e-01,-1.125000000000e-01,8.330220000000e-04,5.017540000000e-02,8.750000000010e-02,4.527671063438e-06,2.000040867863e-03,5.604649178273e-02,1.019560344627e-13
3.875000000001e-01,-8.750000000000e-02,1.201900000000e-03,5.012140000000e-02,8.750000000013e-02,5.811588677033e-06,2.607508147485e-03,5.631523478155e-02,1.300416697721e-13
3.875000000002e-01,-6.250000000001e-02,1.725010000000e-03,5.002820000000e-02,8.750000000016e-02,7.679798210035e-06,3.409498389797e-03,5.646502954830e-02,1.601359612889e-13
3.875000000002e-01,-3.750000000001e-02,2.448660000000e-03,4.988290000000e-02,8.750000000019e-02,1.008091349061e-05,4.443450178743e-03,5.646020087005e-02,1.901433584689e-13
3.875000000002e-01,-1.250000000000e-02,3.407730000000e-03,4.967590000000e-02,8.750000000022e-02,1.274264030227e-05,5.723180647251e-03,5.625930009668e-02,2.199998004514e-13
3.875000000002e-01,5.125000000000e-01,6.051900000000e-03,4.306860000000e-03,3.875000000002e-01,8.950683431242e-06,1.400317925831e-02,6.406385287671e-03,3.195000000400e-04
3.875000000002e-01,5.624999999998e-01,5.203410000000e-03,3.097390000000e-03,3.875000000002e-01,6.885978503677e-06,1.256743404412e-02,4.859892327115e-03,3.123592946742e-13
3.875000000002e-01,5.874999999998e-01,4.590690000000e-03,2.505840000000e-03,3.875000000002e-01,6.414584227916e-06,1.124597708204e-02,4.014308860581e-03,3.123592946742e-13
3.875000000002e-01,6.124999999999e-01,3.905570000000e-03,1.974130000000e-03,3.875000000002e-01,6.108863670282e-06,9.580715711125e-03,3.130953686981e-03,2.829932846507e-13
3.875000000002e-01,6.374999999999e-01,3.168540000000e-03,1.514480000000e-03,3.625000000001e-01,6.198606558232e-06,7.499560336130e-03,2.211230757467e-03,2.599886146762e-13
3.875000000002e-01,6.624999999999e-01,2.338330000000e-03,1.088460000000e-03,3.375000000001e-01,6.246906880838e-06,5.162060416640e-03,1.281470210929e-03,1.063000000070e-03
3.875000000002e-01,6.875000000000e-01,1.529350000000e-03,7.268490000000e-04,3.125000000000e-01,7.048077089708e-06,2.497344558017e-03,3.711325454269e-04,3.194999999701e-04
3.875000000002e-01,7.375000000000e-01,-3.965550000000e-04,5.111490000000e-05,2.625000000000e-01,5.003954236306e-06,-3.876238311153e-03,-1.355360639832e-03,1.451999999970e-03
3.875000000002e-01,8.374999999998e-01,-5.629680000000e-03,-9.018650000000e-04,1.625000000002e-01,5.632485076042e-06,-1.595685218373e-02,-3.322411569164e-03,3.168999999820e-03
3.875000000002e-01,8.624999999998e-01,-7.362020000000e-03,-1.005790000000e-03,1.375000000002e-01,5.742081935475e-06,-1.906905398284e-02,-3.557194241646e-03,2.600499999830e-03
3.875000000002e-01,8.874999999998e-01,-9.413480000000e-03,-1.022080000000e-03,1.125000000002e-01,5.540943516819e-06,-2.210548833977e-02,-3.640125859652e-03,2.875000001700e-04
3.875000000002e-01,9.124999999999e-01,-1.127710000000e-02,-9.476520000000e-04,8.750000000014e-02,4.600305619962e-06,-2.480008604531e-02,-3.509513644809e-03,7.534999998600e-04
3.875000000002e-01,9.374999999999e-01,-1.322310000000e-02,-7.881470000000e-04,6.250000000007e-02,4.624269504446e-06,-2.664357311987e-02,-3.120046224648e-03,1.413999999930e-03
3.875000000002e-01,9.625000000000e-01,-1.532880000000e-02,-5.270640000000e-04,3.750000000001e-02,1.884905070410e-05,-2.569892649905e-02,-2.041469605731e-03,1.489999999900e-04
3.875000000002e-01,9.875000000000e-01,-1.718870000000e-02,-1.983430000000e-04,1.250000000000e-02,2.254031165171e-05,-1.672151561185e-02,-9.590442119314e-04,1.345000000000e-04
3.875000000002e-01,1.249999999997e-02,4.579820000000e-03,4.940800000000e-02,9.100137361622e-02,1.531251462266e-05,7.181875930835e-03,5.580626812387e-02,2.791999999750e-04
