id,u,v,x,y,z
0,-0.0092207077808917,0.039156791276181,-10.308224675849,0.031260885553413,0
1,-0.017471902556584,0.079106658452612,-10.307828942292,0.093781620016386,0
2,-0.012506775046756,0.12176684421969,-10.307077700108,0.15629924365789,0
3,-0.0065376948860394,0.15983234341607,-10.305970973474,0.21881168385313,0
4,-0.0010058682334397,0.19216171906749,-10.304508798655,0.28131686812124,0
5,0.0041724437344003,0.21910779826107,-10.302691224025,0.34381272289808,0
6,0.0090462042671599,0.24123410034132,-10.300518310036,0.40629717572198,0
7,0.013555717887541,0.25905190720139,-10.297990129232,0.46876815428693,0
3232,0.017602733941749,0.27325742801413,-10.295062898001,0.53129009997189,0
3233,0.021431431310089,0.28414573286899,-10.291735936504,0.59386089842553,0
3234,0.024958316356731,0.29200789910119,-10.288052445609,0.65641191608369,0
3235,0.028144619854542,0.29716598839211,-10.284012547006,0.71894106966461,0
3236,0.030986509580963,0.29995638362985,-10.279616374571,0.78144627646687,0
3237,0.033508015395119,0.30069660784643,-10.27486407434,0.84392545464588,0
3238,0.035807813004394,0.29965454476904,-10.269755804553,0.90637652286051,0
3239,0.038183203613704,0.29693302306257,-10.264291735617,0.96879740064694,0
8,-0.12523141122497,0.037170340916415,-10.25818901942,0.031260327371189,0
9,-0.12440199943,0.073545393837173,-10.257731092043,0.093779998630938,0
10,-0.11509372357993,0.11746243606732,-10.256935887251,0.15629671859853,0
11,-0.10424160595828,0.15949773287638,-10.25580342798,0.21880852093761,0
4672,0.041510997660641,0.28684620948792,-10.254888449118,1.06573028766,0
12,-0.093333123557729,0.1986212707843,-10.254333748637,0.28131343944838,0
13,-0.082547036139027,0.2347800140978,-10.252526895114,0.34380950690332,0
14,-0.071952581165318,0.26802681834324,-10.250382924763,0.40629475712086,0
15,-0.061642060853849,0.2985386024922,-10.247901906408,0.46876722406709,0
3240,-0.051810567284349,0.32622459449952,-10.244959484557,0.53128804443487,0
3241,-0.042208917154958,0.35142649857424,-10.241555014235,0.59385521230115,0
4673,0.041744113153942,0.27279153262065,-10.240912359708,1.1971044770432,0
3242,-0.032880483634066,0.37419263417086,-10.237812298074,0.65640361377171,0
3243,-0.023856829297552,0.39464088657608,-10.233731451524,0.71893127239977,0
3244,-0.015160118780412,0.41291596750908,-10.229312601593,0.78143621228909,0
4674,0.042439325021828,0.25742457098769,-10.225314516881,1.3282960056252,0
3245,-0.0068063265023449,0.42918359690008,-10.224555886831,0.84391645835635,0
3246,0.0012212222828144,0.44365172108311,-10.219461457362,0.90637003599587,0
3247,0.0090783017671838,0.45625512598267,-10.214029474854,0.96879497143428,0
16,-0.1960444224709,0.031978338452421,-10.208153362991,0.031259769188965,0
4675,0.042802106669739,0.24177429292787,-10.208097300597,1.4592848548731,0
17,-0.19005782029044,0.0637688681204,-10.207633241794,0.093778377245491,0
18,-0.1780120046397,0.10268039810266,-10.206794074394,0.15629419353917,0
19,-0.16438883837822,0.13980955456937,-10.205635882487,0.21880535802208,0
4728,0.023627950875541,0.47462992605563,-10.204653525076,1.0653783150175,0
20,-0.15056371993819,0.17462280292506,-10.204158698619,0.28131001077552,0
21,-0.13687755789387,0.20709308901209,-10.202362566203,0.34380629090857,0
22,-0.12348651936528,0.23716997497661,-10.20024753949,0.40629233851975,0
23,-0.11051910612275,0.26499584273766,-10.197813683584,0.46876629384725,0
3248,-0.09829565652559,0.2902225312697,-10.194856071114,0.53128598889786,0
3249,-0.086462342390893,0.3132652754748,-10.191374091967,0.59384952617677,0
4729,0.035417337160219,0.48417434978375,-10.190695756632,1.1960487309621,0
4676,0.042582229203518,0.22638001598728,-10.189263337954,1.5900510368444,0
3250,-0.075051951924132,0.3341691135337,-10.187572150539,0.65639531145973,0
3251,-0.064096208614708,0.35305533108833,-10.183450356041,0.71892147513493,0
3252,-0.0536240909968,0.37007173109703,-10.179008828615,0.78142614811131,0
4730,0.046472863324936,0.48844968662663,-10.175125940978,1.3265368959011,0
3253,-0.043670160034554,0.38538230498208,-10.174247699322,0.84390746206683,0
3254,-0.034255237760381,0.39913396063558,-10.169167110171,0.90636354913123,0
4677,0.042075529036546,0.21178774012318,-10.168815502925,1.7205745964547,0
3255,-0.025228523923312,0.41116284140661,-10.163767214092,0.96879254222161,0
24,-0.25977544270216,0.027140998902011,-10.158117706561,0.031259211006741,0
4731,0.056246470218791,0.48817931836534,-10.157946450619,1.4568229234762,0
25,-0.25014834975097,0.055233465742222,-10.157535391544,0.093776755860044,0
26,-0.23627615748709,0.089829935803257,-10.156652261536,0.1562916684798,0
27,-0.22082577633335,0.12280791140861,-10.155468336993,0.21880219510656,0
4784,-0.0080025547093882,0.42913090462493,-10.154418601035,1.0650263423749,0
28,-0.20493013518875,0.15387599991401,-10.153983648601,0.28130658210266,0
29,-0.18903733690619,0.18302751541353,-10.152198237291,0.34380307491382,0
30,-0.17338990877099,0.210165966023,-10.150112154217,0.40628991991863,0
31,-0.15817206376469,0.23540222931165,-10.14772546076,0.46876536362741,0
4678,0.041520663543118,0.19836819557677,-10.14675691556,1.8508356169423,0
3256,-0.14380513983324,0.25821960377428,-10.14475265767,0.53128393336084,0
3257,-0.12988762372072,0.27905746149332,-10.141193169697,0.59384384005238,0
4785,0.0073157649816565,0.44031902955453,-10.140479153556,1.194992984881,0
4732,0.064489068582332,0.48393505432125,-10.139159903413,1.5868869578442,0
3258,-0.11645501353147,0.29794243032399,-10.137332003004,0.65638700914776,0
