0.0,0.0
0.00153674,-0.00012406452
0.00463336,-1.9660625e-05
0.0078094,0.0004753493
0.011066,0.00098043933
0.01440468,0.0012728951
0.01782734,0.0012353018
0.02133512,0.0010555794
0.02492954,0.00090418219
0.02861212,0.00080452374
0.03238438,0.0007570446
0.03624746,0.00074523698
0.04020326,0.00071763848
0.04425292,0.00068320697
0.04839758,0.00067180471
0.05263914,0.00063913213
0.05697836,0.00059592525
0.06141676,0.00054414709
0.06595548,0.00047985521
0.07059566,0.00041234928
0.07533882,0.00032729181
0.08018572,0.00025037942
0.0851375,0.00017825356
0.0901953,9.7085464e-05
0.09535988,1.9646236e-05
0.100632,-4.8044355e-05
0.10601242,-0.00011226929
0.11150266,-0.00017691103
0.11710234,-0.00023797121
0.12281222,-0.00028833895
0.12863344,-0.00032173138
0.13456562,-0.00034307532
0.14060952,-0.0003598981
0.14676514,-0.00037238963
0.15303286,-0.00038651087
0.1594123,-0.00040622988
0.16590384,-0.00042494858
0.17250634,-0.00043808602
0.17922056,-0.00044639062
0.18604536,-0.00044927921
0.19297998,-0.00044762961
0.20002442,-0.00044495243
0.20717716,-0.00044277425
0.21443782,-0.00044175156
0.22180488,-0.00044199285
0.2292772,-0.00044054077
0.23685326,-0.00043334176
0.24453154,-0.00041996669
0.2523109,-0.00040388548
0.26018906,-0.0003878747
0.26816412,-0.00037103072
0.2762338,-0.00035085713
0.2843962,-0.00032625883
0.29264904,-0.0002990823
0.30098928,-0.00027252789
0.30941502,-0.00024783801
0.31792246,-0.00022519189
0.3265097,-0.00020619287
0.33517332,-0.00019222124
0.3439099,-0.00018246455
0.35271602,-0.00017474289
0.36158902,-0.00016793523
0.37052472,-0.00016288878
0.37951932,-0.00015941537
0.38856978,-0.00015591784
0.39767154,-0.00015179547
0.40682118,-0.00014644444
0.41601414,-0.00013800889
0.42524662,-0.00012482303
0.43451444,-0.00010692177
0.44381304,-8.5244719e-05
0.45313862,-6.2088608e-05
0.46248624,-4.0256749e-05
0.4718521,-1.9953439e-05
0.48123126,4.2209109e-07
0.49061954,2.0627966e-05
0.500012,3.8081922e-05
0.50940446,5.1857447e-05
0.51879274,6.4162202e-05
0.5281719,7.7111644e-05
0.53753776,9.0606169e-05
0.54688538,0.00010467974
0.55621096,0.00011998963
0.56550956,0.00013417079
0.57477738,0.00014404749
0.58400986,0.00015172256
0.59320282,0.00016232629
0.60235246,0.00017748201
0.61145422,0.00019459187
0.62050468,0.00021146081
0.62949928,0.00022862547
0.63843498,0.0002478124
0.64730798,0.00026906283
0.6561141,0.00029145692
0.66485068,0.00031564319
0.6735143,0.00034131401
0.68210154,0.00036466928
0.69060898,0.00038188724
0.69903472,0.0003936479
0.70737496,0.00040346999
0.7156278,0.00041189953
0.7237902,0.0004165987
0.73185988,0.00041929775
0.73983494,0.00042473084
0.7477131,0.00043300175
0.75549246,0.00044038397
0.76317074,0.00044483598
0.7707468,0.0004478823
0.77821912,0.00045186242
0.78558618,0.00045798013
0.79284684,0.00046742979
0.79999958,0.00048017613
0.80704402,0.00049492733
0.81397864,0.00050972544
0.82080344,0.00052160531
0.82751766,0.00052838812
0.83412016,0.00052533475
0.8406117,0.00050682878
0.84699114,0.00047948082
0.85325886,0.00045800204
0.85941448,0.00044550093
0.86545838,0.00043701786
0.87139056,0.0004272356
0.87721178,0.0004032279
0.88292166,0.00035833604
0.88852134,0.00029936746
0.89401158,0.00023310014
0.899392,0.00016149825
0.90466412,8.035169e-05
0.9098287,-1.4974796e-05
0.9148865,-0.00011733201
0.91983828,-0.00021407329
0.92468518,-0.0003182423
0.92942834,-0.00043193983
0.93406852,-0.00052815916
0.93860724,-0.00061746441
0.94304564,-0.00068150388
0.94738486,-0.00071854163
0.95162642,-0.00073319149
0.95577108,-0.00072408864
0.95982074,-0.00073696362
0.96377654,-0.00074084085
0.96763962,-0.00073133123
0.97141188,-0.00076871288
0.97509446,-0.00087013822
0.97868888,-0.0010300222
0.98219666,-0.0012200373
0.98561932,-0.0012630073
0.988958,-0.00095887859
0.9922146,-0.00043291923
0.99539064,6.4102195e-05
0.99848726,0.00014312749
1.0,0.0
