eddy_viscosity_aux_var,id,u,v,x,y,z
0.0068440855359436,0,-0.32094162891369,0.27199987781525,-10.231699310924,0.12503062306913,0
0.0049142946382955,1,-0.14240846591459,0.37999516798284,-10.225806030949,0.37503063106913,0
0.0041210526143153,202,-0.036492343924991,0.44594979145555,-10.21400255559,0.62509227972422,0
0.00376562784026,203,0.026027028050613,0.45687602252995,-10.196283149011,0.87509228772422,0
0.0032886600796827,292,0.062704706708749,0.39988765942658,-10.154999052333,1.2602531779641,0
0.0026817749211859,293,0.070085551186457,0.30221513174149,-10.079976265047,1.7789074742176,0
0.0044459935813977,2,-0.71028259155235,0.14144645604122,-10.031347598699,0.12502381883161,0
0.0032813606033009,3,-0.42886058809411,0.23580374189011,-10.025334147122,0.37502382683161,0
0.0022885850328263,204,-0.24618171552161,0.31038174493848,-10.013288378896,0.62507177756331,0
0.0016003145206687,205,-0.1259937492831,0.34914220235365,-9.9952058328142,0.87507178556331,0
0.0022009544970421,294,0.069091072497515,0.22345162038524,-9.9794518258133,2.2932281934203,0
0.0010629515465686,306,-0.02497437497687,0.35965510663035,-9.9542566112903,1.2546267975188,0
0.00077241959855305,307,0.019038480893855,0.31871897860333,-9.8799920299871,1.7620520100979,0
0.0018481183390832,295,0.063230111853968,0.16795325292785,-9.8536706340712,2.8019622127964,0
0.0030547909534219,4,-0.89492760671089,0.070728192056095,-9.8309958864731,0.12501701459409,0
0.0022486966332384,5,-0.57356429677031,0.13045508571941,-9.824862263296,0.37501702259409,0
0.00128821730957,206,-0.34026343634677,0.17659364840679,-9.8125742022029,0.6250512754024,0
0.00068901511508348,207,-0.18032438958662,0.19609849103396,-9.7941285166173,0.8750512834024,0
0.00049846507270885,308,0.045734796120815,0.28400208625417,-9.7808435929224,2.2652078372527,0
0.00099475185404611,320,-0.056554250795944,0.19370572712198,-9.7535141702472,1.2490004170736,0
0.0015816026436047,296,0.056147283874284,0.12871903094146,-9.7029391278924,3.3038700225135,0
0.001227544403118,321,-0.009715131778364,0.1527015451149,-9.6800077949269,1.7451965459783,0
0.0002846353805703,309,0.061520183740081,0.25631611123091,-9.6570515634854,2.762874700083,0
0.0028244293616004,6,-1.0026397260204,0.038863444264449,-9.6306441742467,0.12501021035657,0
0.0022233080467395,7,-0.66551762922541,0.074616633933013,-9.6243903794689,0.37501021835657,0
0.0013761709820265,208,-0.39886232017044,0.099981396127026,-9.6118600255086,0.6250307732415,0
0.00047800362674145,209,-0.2103011000395,0.10562963074739,-9.5930512004199,0.8750307812415,0
0.00124968653448,322,0.014756533016314,0.12576464780115,-9.5822353600316,2.2371874810851,0
0.00037526372454144,334,-0.0720711026311,0.093808923960934,-9.5527717292036,1.2433740366284,0
0.0013776149168003,297,0.050137339605759,0.10118356418907,-9.5276245383106,3.7977287418646,0
0.00015892608342322,310,0.070076828508004,0.23159214174539,-9.5089159419169,3.2538463243502,0
0.0006390558799976,335,-0.026336289365832,0.049968152429322,-9.4800235598663,1.7283410818587,0
0.0011702131743316,323,0.028265408405937,0.11470593241707,-9.4604324928996,2.7237871873695,0
0.0027990699751799,8,-1.0663607970301,0.022576990387066,-9.4302924620217,0.12500340611904,0
0.002357231220206,9,-0.72030705443848,0.043116168660777,-9.4239184956422,0.37500341411904,0
0.0016676394898848,210,-0.42957631513915,0.055297682816611,-9.4111458488142,0.62501027108059,0
0.00080885568372109,211,-0.21920300829282,0.053389059347516,-9.3919738842222,0.87501027908059,0
0.00064096963271894,336,-0.0090671440401423,0.026080550413494,-9.3836271271404,2.2091671249175,0
0.00012134129393759,348,-0.070844122259646,0.039014435942281,-9.3520292881598,1.2377476561832,0
0.00014370628586324,311,0.074855216359926,0.20909215534284,-9.3367957389973,3.7369326611646,0
0.001222101425505,298,0.045850691408846,0.082157856172688,-9.3281539941438,4.2823351010836,0
0.0010557948452801,324,0.035884640241437,0.10891785523093,-9.3148927559415,3.2038226261868,0
0.00020221163682242,349,-0.028495581607265,0.0022546654675567,-9.2800393248054,1.7114856177391,0
0.0006223262802563,337,-0.0014958525778949,0.024709690304467,-9.2638134223135,2.6846996746562,0
0.0028350124459383,10,-1.1049634192566,0.013880288246563,-9.2120310172823,0.12500000400028,0
0.002515587759654,11,-0.75212519999794,0.025133076691781,-9.2057578164058,0.37500001200028,0
0.0019223716788794,212,-0.44391134477141,0.029556094270614,-9.1931863679753,0.62500002000014,0
0.00016936599490895,350,-0.020922235097296,-0.0064755724829961,-9.185018894249,2.1811467687501,0
0.001074029793906,213,-0.21803484716655,0.023860765177542,-9.1743166719906,0.87500002800014,0
0.0009372509046696,325,0.041110324258396,0.10425616295798,-9.1459669396839,3.6761365804646,0
0.00017960373506957,312,0.077810233370602,0.18892255309082,-9.1411081053876,4.2109627737988,0
0.00026212948244193,362,-0.064431202726766,0.010393495886517,-9.1351883696699,1.2322813667445,0
0.00058966553278755,338,0.0029053267438573,0.028507610588073,-9.1208695699658,3.1537989280236,0
0.0011025168586127,299,0.043069656622286,0.068904315674253,-9.1050134796945,4.7565083765589,0
0.00017568783478221,351,-0.0162559779272,-0.0022315764691462,-9.0671943517273,2.645612161943,0
5.2536733612472e-05,363,-0.030600078822135,-0.0070737324344593,-9.0646766352212,1.6951422242358,0
0.0028985637401839,12,-1.1318589244573,0.0087690797850528,-8.9758598400271,0.12500000400028,0
3.7364316416104e-05,364,-0.024029446565443,-0.0076053035599896,-8.9720113708913,2.1540594848639,0
0.0026538924719123,13,-0.77179160505633,0.014375297092799,-8.9699083417592,0.37500001200028,0
0.0021039041953592,214,-0.44908483764118,0.014427768902368,-8.9579815829918,0.62500002000015,0
0.00054955453482904,339,0.0069860649880851,0.032307408236122,-8.9551381403705,3.6153404997649,0
