id,mixing_length_aux_var,mu_eff_out,mu_t_out,pressure,u,v,x,y,z
0,0.0051246082954284,0.00024513191836981,0.00016712270836981,0.56127973472919,-0.018144058227328,0.039090145628971,-10.320806131839,0.015630578406,0
1,0.0051282629350816,0.00025139904140833,0.00017338983140833,0.55882022201167,-0.017180797238538,0.091343581922722,-10.320706058195,0.046891603504968,0
2,0.0051314504095124,0.00027817839794858,0.00020016918794858,0.55272666364998,-0.016952991622343,0.14235780245502,-10.320515964883,0.078152234193144,0
3,0.0051341707129354,0.00031306690261076,0.00023505769261076,0.54297738424299,-0.016900372315987,0.19205507598365,-10.320235853425,0.10941220935795,0
4,0.0051364238698334,0.00035112917829009,0.00027311996829009,0.53014694446465,-0.016602223369014,0.2394004989256,-10.319865726121,0.14067126595026,0
5,0.0051382098914785,0.00038986418676175,0.00031185497676175,0.51486199079069,-0.015880551659077,0.28401196527265,-10.319405586048,0.17192914034544,0
6,0.0051395287978435,0.00042796813368845,0.00034995892368845,0.49765365133725,-0.014705996622376,0.32585354750802,-10.318855437022,0.2031855710442,0
7,0.0051403806096463,0.00046475718752035,0.00038674797752035,0.47896918870103,-0.013114402895765,0.36499450200918,-10.318215283621,0.23444029630829,0
8,0.0051407653579483,0.00049987092625254,0.00042186171625254,0.4591950067552,-0.011159631987414,0.40153025071156,-10.317485131205,0.26569305333659,0
9,0.0051406830784368,0.0005331241818366,0.0004551149718366,0.43866596045323,-0.0088953794728455,0.43556515089531,-10.316664985919,0.29694357877994,0
10,0.0051401338148536,0.00056443128308996,0.00048642207308996,0.41767005805699,-0.0063704709317767,0.46720703266575,-10.315754854659,0.32819161010258,0
11,0.0051391175746967,0.00059376497521063,0.00051575576521063,0.39645357836674,-0.0036282605969428,0.49656313656909,-10.314754745039,0.35943688626655,0
12,0.0051376344163229,0.00062113291253876,0.00054312370253876,0.37522645237721,-0.00070693153156868,0.5237374121292,-10.313664665465,0.39067914509589,0
13,0.0051356844099242,0.00064656329747334,0.00056855408747334,0.35416708180056,0.0023598293806459,0.54882961690894,-10.312484625187,0.42191812240742,0
14,0.0051332675966323,0.00067009759034892,0.00059208838034892,0.33342611130662,0.0055404393178296,0.57193917980364,-10.311214634149,0.45315355610273,0
15,0.0051303840030428,0.00069180927514633,0.00061380006514633,0.31312448880607,0.0087957313797123,0.59316314450283,-10.309854703011,0.48438518526084,0
12928,0.0051311531001543,0.0007122864879562,0.0006342772779562,0.29332560986236,0.012105095880556,0.61261950104029,-10.308393078428,0.51564643511277,0
12929,0.0051355943622635,0.00073157454324542,0.00065356533324542,0.27411388054535,0.015462768021246,0.63039364431352,-10.306829575991,0.54693703296892,0
12930,0.00513956702509,0.00074924880355883,0.00067123959355883,0.25559824201432,0.018848334061251,0.64652870283151,-10.305175776912,0.57822301796035,0
12931,0.0051430711522365,0.00076536428076465,0.00068735507076465,0.23783786423082,0.022246473786971,0.66110087354035,-10.303431695059,0.60950412620468,0
12932,0.0051461068219934,0.00077998260103433,0.00070197339103433,0.22086999725342,0.025642827095608,0.67418984211362,-10.301597345068,0.64078009391368,0
12933,0.0051486741114118,0.00079316598270508,0.00071515677270508,0.20471947929054,0.029023828776958,0.68587225154037,-10.299672742342,0.67205065737441,0
12934,0.0051507730999766,0.0008049767002664,0.0007269674902664,0.18940136830276,0.032377458812018,0.69622195395278,-10.297657903061,0.7033155528666,0
16,0.015380832817305,0.0015873671795518,0.0015093579695518,0.54654350209486,-0.14236678355018,0.026801817105357,-10.295796647584,0.01563043719319,0
17,0.015391796679269,0.001557022189832,0.001479012979832,0.54475530372315,-0.13818055889461,0.075535327238924,-10.295678746525,0.046891183201047,0
12935,0.0051524038767831,0.00081547741170051,0.00073746820170051,0.17492116814061,0.035693210554183,0.70531133246773,-10.295552844171,0.73457451672501,0
18,0.015401358970923,0.0015189687599289,0.0014409595499289,0.53957538404446,-0.13272204913982,0.12323875442399,-10.295473104777,0.078151544783194,0
19,0.015409519715609,0.0014732438419717,0.0013952346319717,0.53077232737135,-0.12651274179647,0.169847754835,-10.295179723824,0.1094112674375,0
20,0.015416278948653,0.0014231333269844,0.0013451241169844,0.51882983166427,-0.11986747376979,0.21462606946285,-10.294798605907,0.14067009477431,0
21,0.015421636717322,0.0013720506675131,0.0012940414575131,0.50434823454346,-0.11298642483838,0.25721164582315,-10.294329754025,0.17192776984303,0
22,0.015425593080362,0.0013218329420815,0.0012438237320815,0.48786133233105,-0.10599809080627,0.29749727160636,-10.293773171898,0.20318403776461,0
12936,0.0051535665322879,0.00082473141825541,0.00074672220825541,0.16127537792294,0.038961804380069,0.7132119272956,-10.293357583388,0.76582728537941,0
23,0.015428148108325,0.0012732693617628,0.0011952601517628,0.4698261000066,-0.098985926764752,0.33547866095221,-10.293128863987,0.23443864342709,0
24,0.015429301884029,0.0012266577426747,0.0011486485326747,0.45063761580678,-0.092002076696286,0.37119183985618,-10.292396835517,0.26569133068251,0
25,0.015429054502609,0.0011820784818183,0.0011040692718183,0.43063783664952,-0.085077721049534,0.40469300913021,-10.291577092479,0.29694184284881,0
12937,0.0051542611597983,0.00083280287118122,0.00075479366118122,0.14845235261285,0.042175002166154,0.71999479017137,-10.291072139216,0.79707359505149,0
