eddy_viscosity_aux_var,id,u,v,x,y,z
8.237037054377e-05,0,0.027761827611563,0.01521000777113,-10.320806131839,0.015630578406,0
0.00013852027780106,1,-0.020493486786772,0.069169065311879,-10.320706058195,0.046891603504968,0
0.00018244556213734,2,-0.025670477756166,0.12422087063399,-10.320515964883,0.078152234193144,0
0.00022089074254773,3,-0.024168302244978,0.17678374677785,-10.320235853425,0.10941220935795,0
0.00025936901769673,4,-0.021786928749567,0.22552955618607,-10.319865726121,0.14067126595026,0
0.00029763245067297,5,-0.019160040745266,0.2704049460811,-10.319405586048,0.17192914034544,0
0.00033475838944504,6,-0.016343900766946,0.31174994667943,-10.318855437022,0.2031855710442,0
0.00037022065766377,7,-0.013392251190859,0.349910024219,-10.318215283621,0.23444029630829,0
0.00040379171449931,8,-0.010341475963636,0.38516820064975,-10.317485131205,0.26569305333659,0
0.00043538438120015,9,-0.0072100566643755,0.41775639590334,-10.316664985919,0.29694357877994,0
0.00046498037671008,10,-0.0040103398762668,0.44786879849256,-10.315754854659,0.32819161010258,0
0.00049259925827915,11,-0.00075368539996786,0.47567043333615,-10.314754745039,0.35943688626655,0
0.00051828135237916,12,0.002548576296038,0.50130344462058,-10.313664665465,0.39067914509589,0
0.00054207686825399,13,0.0058850236554327,0.52489229309781,-10.312484625187,0.42191812240742,0
0.00056404116644089,14,0.0092420799256199,0.54655184973733,-10.311214634149,0.45315355610273,0
0.00058425516933569,15,0.012594996219479,0.56638961095292,-10.309854703011,0.48438518526084,0
0.00060329277501698,12928,0.015928055671689,0.58452601268715,-10.308393078428,0.51564643511277,0
0.00062119470174946,12929,0.019256410400171,0.60104939422698,-10.306829575991,0.54693703296892,0
0.00063756311723109,12930,0.022566256181272,0.61600518189464,-10.305175776912,0.57822301796035,0
0.00065245397963919,12931,0.025849273486525,0.62946906136552,-10.303431695059,0.60950412620468,0
0.00066592750345284,12932,0.029096695954185,0.64151875452058,-10.301597345068,0.64078009391368,0
0.00067804362136122,12933,0.032299642712854,0.65222795922273,-10.299672742342,0.67205065737441,0
0.00068886180045142,12934,0.035450143164837,0.66166713343501,-10.297657903061,0.7033155528666,0
0.0014808351421223,16,-0.095963217359996,0.040790858562832,-10.295796647584,0.01563043719319,0
0.0012838913271515,17,-0.1230204178566,0.076523851222916,-10.295678746525,0.046891183201047,0
0.00069844149549942,12935,0.038541200191199,0.66990501596524,-10.295552844171,0.73457451672501,0
0.0012535894198777,18,-0.12539000207998,0.12298131390036,-10.295473104777,0.078151544783194,0
0.0012127421798165,19,-0.12087291203376,0.16840452883991,-10.295179723824,0.1094112674375,0
0.0011672351211538,20,-0.11489400577229,0.21153038865792,-10.294798605907,0.14067009477431,0
0.0011212442417198,21,-0.10850257953598,0.25222266225571,-10.294329754025,0.17192776984303,0
0.001076417993075,22,-0.10196770956013,0.29042512175642,-10.293773171898,0.20318403776461,0
0.00070684250208183,12936,0.041566598680165,0.67700931201177,-10.293357583388,0.76582728537941,0
0.0010334862813107,23,-0.095422420976612,0.32618934829069,-10.293128863987,0.23443864342709,0
0.00099261742495915,24,-0.088928950944333,0.35962211000861,-10.292396835517,0.26569133068251,0
0.00095374917084463,25,-0.082510276678231,0.39083910298949,-10.291577092479,0.29694184284881,0
0.00071412525041433,12937,0.044520833636734,0.68304709964232,-10.291072139216,0.79707359505149,0
0.00091675244553623,26,-0.076173426448034,0.41995087581413,-10.290669641592,0.32818992403671,0
0.00088148266775765,27,-0.069920025720632,0.44706067171181,-10.289674490278,0.35943531981677,0
0.00072035128462125,12938,0.047399167492977,0.68808533421982,-10.288696530908,0.82831318230623,0
0.00084779797916934,28,-0.063750141599574,0.47226424993635,-10.288591646731,0.39067777465043,0
0.00081559114754556,29,-0.057664539970161,0.49564983765655,-10.287421119966,0.42191703104268,0
0.00072558424437942,12939,0.050197919785251,0.69219136056937,-10.286230778483,0.8595457838411,0
0.00078486738228336,30,-0.051669911809239,0.51730292808184,-10.286162919675,0.45315283353051,0
0.0007553162106259,31,-0.045781944600804,0.5373358044169,-10.284817056248,0.48438492779854,0
0.00072989222899624,12940,0.052915565216133,0.69543277731707,-10.283674902745,0.8907711361664,0
0.00072829486237337,12944,-0.040057346474225,0.555707853028,-10.283351631677,0.51564589286941,0
0.0007031634362057,12945,-0.034426890082133,0.57256883839473,-10.281766466217,0.54693546295705,0
0.0007333508516941,12941,0.055557233446858,0.69787629360558,-10.281028925304,0.92198897548994,0
0.00067902122511739,12946,-0.028893399895595,0.5879767156317,-10.280093290108,0.57822053696136,0
0.00065580375739331,12947,-0.023458028570737,0.60199851962754,-10.278332116864,0.60950085768052,0
0.00073604191369227,12942,0.058143209416404,0.69959660594334,-10.278292868489,0.953199038646,0
0.00063348118055522,12948,-0.01812445585384,0.61470259174742,-10.276482960751,0.64077616800448,0
0.00073835247870653,12943,0.060677230314557,0.70057128582213,-10.275466755388,0.9844010626959,0
0.00061201746999579,12949,-0.012897615524736,0.62615474752607,-10.274545836783,0.67204621089658,0
0.00059137787038099,12950,-0.0077823533052877,0.63641872339604,-10.27252076073,0.70331072931302,0
0.00073766431903985,18688,0.065703949222585,0.70025935367107,-10.270840831443,1.0329193244649,0
0.0033226382788677,32,-0.1858007845648,0.041235423294248,-10.270787163328,0.015630295980381,0
0.0029560693978382,33,-0.19939631456949,0.073191801639513,-10.270651434855,0.046890762897126,0
0.002846965868603,34,-0.19776108078643,0.11508083525001,-10.270430244671,0.078150855373244,0
0.00057153325093476,12951,-0.0027833001293968,0.64555708834043,-10.270407749108,0.73456946626363,0
0.0027436340861307,35,-0.19047352685717,0.15536323650908,-10.270123594223,0.10941032551705,0
0.0026465122452208,36,-0.18169701056866,0.19365183002887,-10.269731485693,0.14066892359836,0
0.0025531026559076,37,-0.17249221191304,0.23013006111515,-10.269253922002,0.17192639934062,0
0.0024626761134006,38,-0.16319962252805,0.26469496788106,-10.268690906774,0.20318250448502,0
0.00055245988636336,12952,0.0020949553880904,0.65363172021396,-10.268206819186,0.76582216485082,0
0.0023760231643631,39,-0.15397978972201,0.29729785366894,-10.268042444353,0.23443699054588,0
0.0022935620029872,40,-0.14490548219397,0.32796254537726,-10.26730853983,0.26568960802843,0
0.002215357737931,41,-0.13600402766372,0.35673840190971,-10.266489199039,0.29694010691769,0
0.00053413961940791,12953,0.0068477520732494,0.66070412882,-10.265917988998,0.79706856797424,0
0.0021413730696158,42,-0.12728283676363,0.38368257605539,-10.265584428526,0.32818823797083,0
0.0020715433488979,43,-0.11874158738198,0.40885584135075,-10.264594235517,0.35943375336699,0
0.0007350286609734,18689,0.070233023733303,0.69625405150504,-10.264256823864,1.0987375732856,0
0.00051656120255281,12954,0.011470287559788,0.66683590777137,-10.263541277311,0.8283084188681,0
0.0020057950671365,44,-0.11037748254653,0.43232028107673,-10.263518627997,0.39067640420497,0
0.0019441450959023,45,-0.10218896762037,0.45413688149284,-10.262357614744,0.42191593967794,0
0.0018868760380779,46,-0.094183313186862,0.47437194757262,-10.261111205201,0.4531521109583,0
0.0004997209049713,12955,0.015957670975944,0.67208945149611,-10.261076703636,0.85954146089576,0
0.0018332949095919,47,-0.086375350139372,0.49313022428713,-10.259779409486,0.48438467033624,0
0.00048361906413083,12956,0.020305470786156,0.67652914925392,-10.258524288251,0.89076743723814,0
0.0017860680857185,12960,-0.07885212777599,0.51029467215381,-10.258310184925,0.51564535062605,0
0.00073065992860777,18690,0.074486323418192,0.69021271244075,-10.257266355666,1.1645138946342,0
0.0017444660766733,12961,-0.071510773327273,0.52603053345869,-10.256703356444,0.54693389294518,0
0.00046826662627747,12957,0.024511664917539,0.68022358368075,-10.255884052218,0.92198609078134,0
0.0017062394856963,12962,-0.064343900592067,0.54040581925363,-10.255010803304,0.57821805596236,0
0.0016712931821048,12963,-0.057351234373565,0.55348072052692,-10.253232538669,0.60949758915635,0
0.00045374135299631,12958,0.028579871170061,0.68324850968364,-10.253156017303,0.95319716502205,0
0.001639591902933,12964,-0.05053600202222,0.56531517954382,-10.251368576435,0.64077224209527,0
0.00043676026635425,12959,0.032524766838161,0.68570024305297,-10.250340206008,0.98440040367828,0
0.00072461420563513,18691,0.078363887397931,0.6825597904926,-10.249869693594,1.2302457785563,0
0.0016110369653189,12965,-0.043902522842604,0.57596845609605,-10.249418931225,0.67204176441875,0
0.0015854989800701,12966,-0.037455020612579,0.58549911528167,-10.247383618399,0.70330590575944,0
0.0058082151291462,48,-0.26647700023884,0.038030758428418,-10.245777679073,0.015630154767571,0
0.00041204218277108,18800,0.039814931611199,0.68801046015285,-10.245721382637,1.0328313226319,0
0.0052559010043446,49,-0.26916850834252,0.067426417951989,-10.245624123185,0.046890342593204,0
0.0050502243990043,50,-0.2634703493963,0.1058014346541,-10.245387384566,0.078150165963294,0
0.0015628381257811,12967,-0.031197588574623,0.59396527598798,-10.245262654045,0.73456441580224,0
0.0048709997543987,51,-0.25385918308286,0.14244366705001,-10.245067464621,0.1094093835966,0
0.0047141651251897,52,-0.24296098363381,0.17726830238001,-10.244664365479,0.14066775242241,0
0.0045652671518628,53,-0.23165327836244,0.21061848745695,-10.244178089979,0.17192502883821,0
0.00441853160868,54,-0.22027854213202,0.24241152131851,-10.243608641649,0.20318097120543,0
0.0015429086660762,12968,-0.025134370135956,0.60142490035771,-10.243056054983,0.76581704432224,0
0.0042742877928378,55,-0.20900271411575,0.27256456827081,-10.24295602472,0.23443533766467,0
0.0041334966512137,56,-0.19790491931895,0.30105667495123,-10.242220244143,0.26568788537436,0
0.00071707246575115,18692,0.081861329987756,0.67343937938175,-10.242067119916,1.2959307165516,0
0.0039968290061888,57,-0.18701952066115,0.32789513298489,-10.241401305599,0.29693837098656,0
0.0015255640680199,12969,-0.019269763342258,0.60793606858685,-10.24076383878,0.797063540897,0
0.0038648187894008,58,-0.17635953466864,0.35310102643286,-10.240499215459,0.32818655190495,0
0.003737911204773,59,-0.16592850984494,0.37670530822943,-10.239513980757,0.35943218691722,0
0.00038691670261983,18801,0.046761551506452,0.68679116602427,-10.239140741614,1.0984735851313,0
0.0036164689585664,60,-0.1557263401867,0.39874569006923,-10.238445609263,0.39067503375951,0
0.0015106653562116,12970,-0.013608689261622,0.61355737507098,-10.238386023713,0.82830365542997,0
0.0035009546825116,61,-0.14575373775614,0.41926307505017,-10.237294109524,0.42191484831319,0
0.0033922103519829,62,-0.13602038616585,0.43830915261538,-10.236059490727,0.45315138838608,0
0.0014980838889245,12971,-0.0081568155456493,0.61834858426308,-10.235922628788,0.85953713795041,0
0.0032890559782248,63,-0.12654387905038,0.45597688572232,-10.234741762724,0.48438441287394,0
0.00070827674548565,18693,0.085024918754036,0.66308390899558,-10.233858932369,1.3615662021222,0
0.0014876731312058,12972,-0.0029201054755547,0.6223712315467,-10.233373673757,0.89076373830988,0
0.0031965862198141,12976,-0.11743537507043,0.47210622352234,-10.233268738174,0.51564480838269,0
0.00036057698295158,18802,0.05343934391366,0.68369109237855,-10.232154853835,1.1640739589856,0
0.0031138586101319,12977,-0.10856930224972,0.48686012222147,-10.231640246672,0.54693232293331,0
0.0014791590383092,12973,0.0020982176800122,0.62568527377491,-10.230739179133,0.92198320607273,0
0.0030371062175396,12978,-0.099929086460218,0.50032252399617,-10.2299283165,0.57821557496337,0
0.0029662677043774,12979,-0.091516415577581,0.51254679426665,-10.228132960475,0.60949432063218,0
0.0014713622768621,12974,0.0069100403864797,0.62833324960549,-10.228019166117,0.9531952913981,0
0.0029014138795264,12980,-0.083335436046506,0.52358601736041,-10.226254192119,0.64076831618607,0
0.00069848636200925,18694,0.087887595095047,0.65175142111602,-10.225245444147,1.4271497307807,0
0.0014541498016523,12975,0.011627452699615,0.63034508514397,-10.225213656627,0.98439974466066,0
0.00033593265063805,18803,0.059649564936129,0.67905515921278,-10.22476398569,1.2296299425098,0
0.002842496497518,12981,-0.075390609220388,0.53349449099967,-10.224292025667,0.67203731794092,0
0.0027894031474318,12982,-0.067686237316486,0.54232688891639,-10.222246476068,0.70330108220586,0
0.0081193923325273,64,-0.33798140650801,0.03374568863252,-10.220768194817,0.015630013554762,0
0.0014427638692409,18912,0.020208631685954,0.63207190743297,-10.220601933832,1.0327433207989,0
0.0075043929614793,65,-0.33190306658411,0.060835520340119,-10.220596811514,0.046889922289283,0
0.0072343412528467,66,-0.32253926163515,0.096073878009849,-10.22034452446,0.078149476553344,0
0.0027419866203651,12983,-0.060226598867364,0.55013803984826,-10.220117558983,0.73455936534085,0
0.0069844683254225,67,-0.31090963689614,0.12983089405244,-10.22001133502,0.10940844167615,0
0.0067671724650456,68,-0.29824447989754,0.16200044754062,-10.219597245264,0.14066658124646,0
0.0065608503905255,69,-0.28519375546585,0.19291822634033,-10.219102257956,0.17192365833581,0
0.0063554577847433,70,-0.27207499933377,0.22250886961337,-10.218526376525,0.20317943792584,0
0.0027000739754865,12984,-0.053016153136475,0.55698308132113,-10.217905290781,0.76581192379365,0
0.0061509972806479,71,-0.25905005100171,0.25067559686966,-10.217869605086,0.23443368478346,0
0.0059491695606393,72,-0.2462028520394,0.27737289765843,-10.217131948456,0.26568616272028,0
0.0003122463220902,18804,0.065362630804778,0.67303290756528,-10.216968419039,1.2951390354627,0
0.0057514849348615,73,-0.2335764963789,0.30258307445903,-10.216313412159,0.29693663505543,0
0.00068792565554969,18695,0.09047037833702,0.6396614992172,-10.216226983929,1.4926787998761,0
0.0026634794816732,12985,-0.04605983960234,0.56291761082761,-10.215609688562,0.79705851381975,0
0.0055592646147973,74,-0.22119264439898,0.32630500600289,-10.215414002392,0.32818486583907,0
0.0053736464702761,75,-0.20906216340334,0.34855071610735,-10.214433725997,0.35943062046744,0
0.0014358512646818,18913,0.028546642791472,0.63074639185512,-10.214024659364,1.098209596977,0
0.0051955663313433,76,-0.19719099260794,0.36934197525973,-10.21337259053,0.39067366331405,0
0.0026320196022083,12986,-0.039363489098449,0.56799785851022,-10.213230770116,0.82829889199184,0
0.0050260203302229,77,-0.18558468747703,0.38870600699501,-10.212230604303,0.42191375694845,0
0.0048665010970814,78,-0.17425581170462,0.40668375317335,-10.211007776254,0.45315066581386,0
0.0026054952164247,12987,-0.032934028276393,0.57228088980763,-10.210768553941,0.85953281500507,0
0.0047149058868181,79,-0.16322637129528,0.42335957205396,-10.209704115963,0.48438415541165,0
0.00028915759894861,18805,0.070620385052116,0.66585446519601,-10.208768451151,1.3605987396099,0
0.0045732723297338,12992,-0.15263989409816,0.43853378531886,-10.208227291423,0.51564426613933,0
0.0025835243796825,12988,-0.026777989719227,0.57582390327042,-10.208223059263,0.89076003938161,0
0.0014243806867828,18914,0.036382053363743,0.62758726968681,-10.207043352004,1.1636340233371,0
0.00067677929219538,18696,0.092791660517045,0.62699418681347,-10.206803895883,1.5581509085659,0
0.004439434334527,12993,-0.14234733996694,0.45237008130438,-10.206577136899,0.54693075292144,0
0.0025648688470252,12989,-0.020893321550396,0.57867787249796,-10.205594306048,0.92198032136412,0
0.0043164201412246,12994,-0.13232456864464,0.46497429615621,-10.204845829697,0.57821309396438,0
0.0042038063878206,12995,-0.12257524808688,0.47639320226836,-10.20303338228,0.60949105210802,0
0.0025446015423763,12990,-0.015237182776086,0.58087506447342,-10.202882314931,0.95319341777415,0
0.004101675495038,12996,-0.1131050198763,0.48667521134807,-10.201139807803,0.64076439027687,0
0.00026649057321598,18806,0.075461364988928,0.65776894192096,-10.200164394699,1.4260065587253,0
0.0025014063261896,12991,-0.0095894325078513,0.58245341027455,-10.200087107246,0.98439908564304,0
0.0014161195348871,18915,0.043541171615451,0.62296380112125,-10.199658277786,1.2290141064633,0
0.0040099382378843,12997,-0.10391946165735,0.49587165556546,-10.199165120108,0.67203287146309,0
0.0039283933947186,12998,-0.095023943573634,0.50403492921934,-10.197109333737,0.70329625865228,0
0.00066520186796652,18697,0.094869407927546,0.61390229592334,-10.196976539599,1.6235635583427,0
0.0072154767873583,80,-0.40148284388892,0.027112986990705,-10.195758710561,0.015629872341952,0
0.0069138106251787,81,-0.389506405365,0.052824724064148,-10.195569499844,0.046889501985361,0
0.0024771676431674,19024,0.00063933314958698,0.58345192429202,-10.195482485027,1.0326553189659,0
0.0067285204412976,82,-0.37729714925598,0.085703741354696,-10.195301664354,0.078148787143394,0
0.0038567670767787,12999,-0.086423777747185,0.51121794356243,-10.19497246392,0.73455431487947,0
0.0065158509443622,83,-0.36396085374215,0.11714422656089,-10.194955205419,0.1094074997557,0
0.006326355929319,84,-0.34978105814817,0.14712194091294,-10.19453012505,0.14066541007051,0
0.0061435516467295,85,-0.33521938069411,0.17597220622565,-10.194026425932,0.1719222878334,0
0.0059584146385965,86,-0.32056493751041,0.20363202822048,-10.193444111401,0.20317790464625,0
0.0057714855017027,87,-0.3059760588953,0.23000684617889,-10.192783185452,0.23443203190225,0
0.0037947297904681,13000,-0.078124412848318,0.51747413416596,-10.192754526579,0.76580680326506,0
0.0055849176602248,88,-0.29154345667031,0.25504413597885,-10.192043652769,0.2656844400662,0
0.0014076749578289,18916,0.050033497054167,0.61708581491224,-10.191869718161,1.2943473543739,0
0.005400638495483,89,-0.27732110436126,0.27871585945054,-10.191225518719,0.29693489912431,0
0.00024410864506291,18807,0.079916994396649,0.64898793878541,-10.191156577784,1.4913599984078,0
0.0037419155223483,13001,-0.070131754286292,0.52285739598753,-10.190455538344,0.7970534867425,0
0.0052203522711133,90,-0.26334165413932,0.30101007921464,-10.190328789325,0.32818317977319,0
