id,mixing_length_aux_var,mu_eff_out,mu_t_out,pressure,u,v,x,y,z
0,0.020488125188102,0.0045585933059163,0.0016286203059163,0.40479347720332,-0.097216049455522,0.089336566428772,-10.282906831933,0.062520202861361,0
1,0.020524180125907,0.00445891253067,0.00152893953067,0.38062801673626,-0.072473617246701,0.19328510077121,-10.281360408514,0.18755252698988,0
2,0.020530345039904,0.0044961930332816,0.0015662200332816,0.33875175247228,-0.046204986267077,0.27537581331819,-10.278428601485,0.31256060937292,0
3,0.020506627981158,0.0045843827414598,0.0016544097414598,0.28765729942353,-0.023369368035061,0.33666791212765,-10.274111787829,0.43752829324441,0
808,0.020518927087153,0.0046811482283285,0.0017511752283285,0.23602718880152,-0.00414641581984,0.37711774617741,-10.26824147234,0.56256899915995,0
809,0.020567519980433,0.0047585179385138,0.0018285449385138,0.1888866707786,0.012515570584235,0.39926951322684,-10.260815383854,0.6876663884244,0
810,0.020586149285837,0.0048012994433116,0.0018713264433116,0.14861396503372,0.026775617213451,0.40615666101505,-10.252000503782,0.81267450665203,0
811,0.020574839676392,0.0048115929602407,0.0018816199602407,0.11543589216084,0.03827104655747,0.40090871184341,-10.241797970564,0.93757712538758,0
1168,0.020426520416222,0.0047208053059214,0.0017908323059214,0.071879535699366,0.050766750691775,0.36738000121565,-10.222383015916,1.1310223346639,0
1169,0.02041966018201,0.004544013263069,0.001614040263069,0.04197254514732,0.052002104030856,0.30923799258608,-10.191217733667,1.3926820757393,0
4,0.045,0.0094426250562587,0.0065126520562587,0.35401931926873,-0.31901898019776,0.066934875490117,-10.182782441094,0.062518076454915,0
5,0.045,0.0088066648246386,0.0058766918246386,0.33593431440728,-0.27578903035568,0.16602866049959,-10.181060164761,0.18754699846467,0
6,0.045,0.0081587893217154,0.0052288163217154,0.30140559585669,-0.22505981720298,0.25143608045437,-10.178098334674,0.31255423049161,0
7,0.045,0.0074829393061259,0.0045529663061259,0.2576065206588,-0.17622049768316,0.32246639724819,-10.17389728813,0.43752531648186,0
812,0.045,0.0068306558074699,0.0039006828074699,0.2119230024275,-0.13213429634129,0.37672905708,-10.167966279889,0.56256173798523,0
813,0.045,0.0062319257359445,0.0033019527359445,0.16940354490624,-0.092358563001163,0.41633599450873,-10.160303277857,0.68764887616922,0
