elvol_aux_var,id,x,y,yw_aux_var,z
0.0016,446,-5.3,0.86,0.14,0
0.0016,447,-5.3,0.9,0.1,0
0.0016,448,-5.3,0.94,0.06,0
0.0016,449,-5.3,0.98,0.02,0
0.0016,429,-5.3,0.18,0.18,0
0.0016,431,-5.3,0.26,0.26,0
0.0016,432,-5.3,0.3,0.3,0
0.0016,433,-5.3,0.34,0.34,0
0.0016,452,-5.26,0.1,0.1,0
0.0015999999999999,454,-5.26,0.18,0.18,0
0.0016,458,-5.26,0.34,0.34,0
0.0016,459,-5.26,0.38,0.38,0
0.0016,462,-5.26,0.5,0.5,0
0.0016,463,-5.26,0.54,0.46,0
0.0016,468,-5.26,0.74,0.26,0
0.0016,472,-5.26,0.9,0.1,0
0.0016,473,-5.26,0.94,0.06,0
0.0016,474,-5.26,0.98,0.02,0
0.0016,450,-5.26,0.02,0.02,0
0.0016,451,-5.26,0.06,0.06,0
0.0016,453,-5.26,0.14,0.14,0
0.0016,455,-5.26,0.22,0.22,0
0.0016,456,-5.26,0.26,0.26,0
0.0015999999999999,457,-5.26,0.3,0.3,0
0.0016,460,-5.26,0.42,0.42,0
0.0016,461,-5.26,0.46,0.46,0
0.0016,464,-5.26,0.58,0.42,0
0.0016,465,-5.26,0.62,0.38,0
0.0016,466,-5.26,0.66,0.34,0
0.0016,467,-5.26,0.7,0.3,0
0.0016,469,-5.26,0.78,0.22,0
0.0016,470,-5.26,0.82,0.18,0
0.0016,471,-5.26,0.86,0.14,0
0.0016,475,-5.22,0.02,0.02,0
0.0016,476,-5.22,0.06,0.06,0
0.0016,477,-5.22,0.1,0.1,0
0.0016,478,-5.22,0.14,0.14,0
0.0016,479,-5.22,0.18,0.18,0
0.0016,480,-5.22,0.22,0.22,0
0.0016,481,-5.22,0.26,0.26,0
0.0016,482,-5.22,0.3,0.3,0
0.0016,483,-5.22,0.34,0.34,0
0.0016,484,-5.22,0.38,0.38,0
0.0016,485,-5.22,0.42,0.42,0
0.0016,486,-5.22,0.46,0.46,0
0.0016,487,-5.22,0.5,0.5,0
0.0016,488,-5.22,0.54,0.46,0
0.0016,489,-5.22,0.58,0.42,0
0.0016,490,-5.22,0.62,0.38,0
0.0016,491,-5.22,0.66,0.34,0
0.0016,492,-5.22,0.7,0.3,0
0.0016,493,-5.22,0.74,0.26,0
0.0016,494,-5.22,0.78,0.22,0
0.0016,495,-5.22,0.82,0.18,0
0.0016,496,-5.22,0.86,0.14,0
0.0016,497,-5.22,0.9,0.1,0
0.0016,498,-5.22,0.94,0.06,0
0.0016,499,-5.22,0.98,0.02,0
0.0016,507,-5.18,0.3,0.3,0
0.0016,517,-5.18,0.7,0.3,0
0.0016,500,-5.18,0.02,0.02,0
0.0016,501,-5.18,0.06,0.06,0
0.0016,502,-5.18,0.1,0.1,0
0.0016,503,-5.18,0.14,0.14,0
0.0016,504,-5.18,0.18,0.18,0
0.0016,505,-5.18,0.22,0.22,0
0.0016,506,-5.18,0.26,0.26,0
0.0016,508,-5.18,0.34,0.34,0
0.0016,509,-5.18,0.38,0.38,0
0.0016,510,-5.18,0.42,0.42,0
0.0016,511,-5.18,0.46,0.46,0
0.0016,512,-5.18,0.5,0.5,0
0.0016,513,-5.18,0.54,0.46,0
0.0016,514,-5.18,0.58,0.42,0
0.0016,515,-5.18,0.62,0.38,0
0.0016,516,-5.18,0.66,0.34,0
0.0016,518,-5.18,0.74,0.26,0
0.0016,519,-5.18,0.78,0.22,0
0.0016,520,-5.18,0.82,0.18,0
0.0016,521,-5.18,0.86,0.14,0
0.0016,522,-5.18,0.9,0.1,0
0.0016,523,-5.18,0.94,0.06,0
0.0016,524,-5.18,0.98,0.02,0
0.0016,525,-5.14,0.02,0.02,0
0.0016,526,-5.14,0.06,0.06,0
0.0016,528,-5.14,0.14,0.14,0
0.0016,530,-5.14,0.22,0.22,0
0.0016,531,-5.14,0.26,0.26,0
0.0016,532,-5.14,0.3,0.3,0
0.0016,533,-5.14,0.34,0.34,0
0.0016,534,-5.14,0.38,0.38,0
0.0016,536,-5.14,0.46,0.46,0
0.0016,537,-5.14,0.5,0.5,0
0.0016,538,-5.14,0.54,0.46,0
0.0016,539,-5.14,0.58,0.42,0
0.0016,540,-5.14,0.62,0.38,0
0.0016,541,-5.14,0.66,0.34,0
0.0016,542,-5.14,0.7,0.3,0
0.0016,543,-5.14,0.74,0.26,0
0.0016,544,-5.14,0.78,0.22,0
0.0016,545,-5.14,0.82,0.18,0
0.0016,546,-5.14,0.86,0.14,0
0.0016,547,-5.14,0.9,0.1,0
0.0016,548,-5.14,0.94,0.06,0
0.0016,549,-5.14,0.98,0.02,0
0.0016,527,-5.14,0.1,0.1,0
0.0016,529,-5.14,0.18,0.18,0
0.0016,535,-5.14,0.42,0.42,0
0.0016,563,-5.1,0.54,0.46,0
0.0016,569,-5.1,0.78,0.22,0
0.0016,570,-5.1,0.82,0.18,0
0.0016,573,-5.1,0.94,0.06,0
0.0016,550,-5.1,0.02,0.02,0
0.0016,551,-5.1,0.06,0.06,0
0.0016,552,-5.1,0.1,0.1,0
0.0016,553,-5.1,0.14,0.14,0
0.0016,554,-5.1,0.18,0.18,0
0.0016,555,-5.1,0.22,0.22,0
0.0016,556,-5.1,0.26,0.26,0
0.0016,557,-5.1,0.3,0.3,0
0.0016,558,-5.1,0.34,0.34,0
0.0016,559,-5.1,0.38,0.38,0
0.0016,560,-5.1,0.42,0.42,0
0.0016,561,-5.1,0.46,0.46,0
0.0016,562,-5.1,0.5,0.5,0
0.0016,564,-5.1,0.58,0.42,0
0.0016,565,-5.1,0.62,0.38,0
0.0016,566,-5.1,0.66,0.34,0
0.0016,567,-5.1,0.7,0.3,0
0.0016,568,-5.1,0.74,0.26,0
0.0016,571,-5.1,0.86,0.14,0
0.0016,572,-5.1,0.9,0.1,0
0.0016,574,-5.1,0.98,0.02,0
0.0016,575,-5.06,0.02,0.02,0
0.0016,576,-5.06,0.06,0.06,0
0.0016,577,-5.06,0.1,0.1,0
0.0016,578,-5.06,0.14,0.14,0
0.0016,579,-5.06,0.18,0.18,0
0.0016,580,-5.06,0.22,0.22,0
0.0016,581,-5.06,0.26,0.26,0
0.0016,582,-5.06,0.3,0.3,0
0.0016,583,-5.06,0.34,0.34,0
0.0016,584,-5.06,0.38,0.38,0
0.0016,585,-5.06,0.42,0.42,0
0.0016,586,-5.06,0.46,0.46,0
0.0016,587,-5.06,0.5,0.5,0
0.0016,588,-5.06,0.54,0.46,0
0.0016,589,-5.06,0.58,0.42,0
0.0016,590,-5.06,0.62,0.38,0
0.0016,591,-5.06,0.66,0.34,0
0.0016,592,-5.06,0.7,0.3,0
0.0016,593,-5.06,0.74,0.26,0
0.0016,594,-5.06,0.78,0.22,0
0.0016,595,-5.06,0.82,0.18,0
0.0015999999999999,596,-5.06,0.86,0.14,0
0.0015999999999999,597,-5.06,0.9,0.1,0
0.0016,598,-5.06,0.94,0.06,0
0.0016,599,-5.06,0.98,0.02,0
0.0016000000000001,622,-5.02,0.9,0.1,0
0.0016,604,-5.02,0.18,0.18,0
0.0016,605,-5.02,0.22,0.22,0
0.0016,606,-5.02,0.26,0.26,0
0.0016,607,-5.02,0.3,0.3,0
0.0016,608,-5.02,0.34,0.34,0
0.0016,609,-5.02,0.38,0.38,0
0.0016,610,-5.02,0.42,0.42,0
0.0016,611,-5.02,0.46,0.46,0
0.0016,612,-5.02,0.5,0.5,0
0.0016,613,-5.02,0.54,0.46,0
0.0016,614,-5.02,0.58,0.42,0
0.0016,615,-5.02,0.62,0.38,0
0.0016,616,-5.02,0.66,0.34,0
0.0016,617,-5.02,0.7,0.3,0
0.0016,618,-5.02,0.74,0.26,0
0.0016,619,-5.02,0.78,0.22,0
0.0016,620,-5.02,0.82,0.18,0
0.0016000000000001,621,-5.02,0.86,0.14,0
0.0016,623,-5.02,0.94,0.06,0
0.0016,624,-5.02,0.98,0.02,0
0.0016,600,-5.02,0.02,0.02,0
0.0016,601,-5.02,0.06,0.06,0
0.0016,602,-5.02,0.1,0.1,0
0.0016,603,-5.02,0.14,0.14,0
0.0016,625,-4.98,0.02,0.02,0
