dudx_aux_var,dudy_aux_var,dvdx_aux_var,dvdy_aux_var,eddy_viscosity_aux_var,id,mixing_length_aux_var,omega_mag_aux_var,omega_over_s_aux_var,pressure,strain_mag_aux_var,u,v,x,y,yw_aux_var,z
-0.14756246622172,-9.0980513891793,0.074631532307101,0.14766059283204,0.073128809081768,66,0.09,9.1726829214864,1.0159981079544,-38.113054435363,9.0282480347862,19.860031804086,0.0080009418885296,-5.9,0.66,0.34,0
-0.19178247261574,-10.785345682486,0.10817298833393,0.19552756520192,0.086541985956927,67,0.09,10.89351867082,1.0195918230667,-38.187186475044,10.684195797151,19.461439379246,0.01478570763914,-5.9,0.7,0.3,0
-0.19679641596091,-12.30848321723,0.126301900094,0.19217961490685,0.098725963824395,68,0.09,12.434785117324,1.020215509159,-38.287603106492,12.188390595604,18.997204149488,0.023643147104683,-5.9,0.74,0.26,0
-0.069506672649017,-13.967738028326,0.13153696530943,0.072873109439212,0.11207916559643,69,0.09,14.099274993636,1.018959472447,-38.419971948321,13.836934024251,18.476760721868,0.030160076831689,-5.9,0.78,0.22,0
0.095200320367752,-16.531293562461,0.14481138969761,-0.077918062679073,0.089253022078996,70,0.0738,16.676104952159,1.0176171399019,-38.562366924367,16.387405732735,17.879785107221,0.02947299585982,-5.9,0.82,0.18,0
0.06015621909994,-20.735823496717,0.17540111432444,-0.1309376455233,0.067744984459637,71,0.0574,20.911224611041,1.017012062945,-38.706918497747,20.561432231676,17.154257236871,0.023926631817363,-5.9,0.86,0.14,0
-0.37853820278642,-30.163310282443,0.19400703208959,0.47790902409572,0.050399242713396,72,0.041,30.357317314533,1.012528118645,-38.912197225143,29.981702982389,16.220919227484,0.018997984217956,-5.9,0.9,0.1,0
-1.2363412053223,-63.35824847371,0.047780353675374,1.1579262971488,0.03834037990829,73,0.0246,63.406028827385,1.0007932236708,-38.924532499796,63.355773528141,14.741192414276,0.06215935374502,-5.9,0.94,0.06,0
2.1732933256229,-323.66814704829,-0.34286027313848,-2.172393021686,0.021788459586819,74,0.0082,323.32528677515,0.99779390994271,-38.898065131386,324.04014852497,11.152259349587,0.11163208798986,-5.9,0.98,0.02,0
-0.37935819086545,30.261750047778,-0.19751977926716,0.47724896521065,0.050558748741077,52,0.041,30.459269827045,1.0127234920603,-38.93877022125,30.07659056578,16.194787195359,-0.019548977281971,-5.9,0.1,0.1,0
-0.01095445493586,2.9000497179552,-0.012365496880133,0.0044397267013343,0.023390634079713,86,0.09,2.9124152148354,1.0085474023391,-38.169156635868,2.8877326024337,20.610172344238,0.0024247484838736,-5.86,0.46,0.46,0
0.075038752015767,-0.044629889082575,-0.00062355033239254,-0.060047992937565,0.0011603380842877,87,0.09,0.044006338750182,0.30719610835906,-38.171518054873,0.14325161534416,20.674815069629,4.2363724711069e-05,-5.86,0.5,0.5,0
-0.0083523259830629,-2.9458134250155,0.010854984654867,0.0021954704900852,0.023773369198472,88,0.09,2.9566684096704,1.0073883057291,-38.168474505706,2.9349838516633,20.606601953111,-0.0023790909511315,-5.86,0.54,0.46,0
0.06828198176073,-16.471618010722,0.092809090095732,-0.05715869608152,0.089208836827894,95,0.0738,16.564427100818,1.0113029330606,-38.568206241214,16.379293047916,17.883023225742,0.034032548198923,-5.86,0.82,0.18,0
0.036375398511436,-20.967184349913,0.12093832967465,-0.1028859103462,0.068685259684931,96,0.0574,21.088122679588,1.0115751676344,-38.667411361812,20.846817274985,17.156045623479,0.029680968735448,-5.86,0.86,0.14,0
-0.34968662264468,-30.714600815093,0.14874386604138,0.40569482055133,0.051396979759918,97,0.041,30.863344681134,1.009422784205,-38.823812681669,30.575240785198,16.205648477749,0.025801675371227,-5.86,0.9,0.1,0
-0.8945429587062,-62.107382313203,-0.022322330426906,0.8788665472135,0.037613726620915,98,0.0246,62.085059982776,0.99887456719816,-38.817544151334,62.155011271258,14.698877558272,0.062136554379554,-5.86,0.94,0.06,0
1.9962025865637,-324.19919313706,-0.37870548101314,-1.9780944190983,0.021826253936391,99,0.0082,323.82048765604,0.99759169179689,-38.723406488585,324.60222986898,11.237057892693,0.096110999148308,-5.86,0.98,0.02,0
