id,u,v,x,y,z
0,-0.09887622520324,0.10215999369769,-10.282906831933,0.062520202861361,0
1,-0.065452689959308,0.17404125607267,-10.281360408514,0.18755252698988,0
2,-0.039455860517346,0.24586868918916,-10.278428601485,0.31256060937292,0
3,-0.01983983547388,0.30430252402193,-10.274111787829,0.43752829324441,0
808,-0.0041851997043213,0.34825720428186,-10.26824147234,0.56256899915995,0
809,0.0098102803949463,0.38019758990708,-10.260815383854,0.6876663884244,0
810,0.022400579093579,0.40197456163689,-10.252000503782,0.81267450665203,0
811,0.033916902673697,0.41532628815651,-10.241797970564,0.93757712538758,0
1168,0.053258896749663,0.41838513960078,-10.222383015916,1.1310223346639,0
1169,0.065569919796493,0.39592644275767,-10.191217733667,1.3926820757393,0
4,-0.28408298193564,0.064631242845757,-10.182782441094,0.062518076454915,0
5,-0.23898452186458,0.12585620847469,-10.181060164761,0.18754699846467,0
6,-0.19938719052105,0.19359527135956,-10.178098334674,0.31255423049161,0
7,-0.16510614576996,0.25296675719648,-10.17389728813,0.43752531648186,0
812,-0.13506743049433,0.30117738883971,-10.167966279889,0.56256173798523,0
813,-0.10751766677706,0.34047342009606,-10.160303277857,0.68764887616922,0
1170,0.074088176280774,0.36325188636712,-10.153600092274,1.653492402997,0
814,-0.082534150827327,0.3718449228256,-10.151397672827,0.81265614026762,0
815,-0.060085435233853,0.39618079258313,-10.141250483404,0.93756901008363,0
1196,-0.020203327581053,0.42552866371498,-10.121936343542,1.1296147877868,0
1171,0.078434956237968,0.32559109480541,-10.109553035741,1.9132942290938,0
1197,0.01068928458125,0.43208870037079,-10.090883155076,1.3884613386396,0
8,-0.39032567958108,0.044762203978528,-10.082658050254,0.062515950048468,0
9,-0.33961214007042,0.093537681879138,-10.080759921009,0.18754146993946,0
10,-0.29157271126502,0.14915139521538,-10.077768067862,0.31254785161029,0
11,-0.24756786558792,0.19852450060889,-10.073682788431,0.4375223397193,0
816,-0.20812407048374,0.2382917911828,-10.067691087438,0.5625544768105,0
817,-0.17194970563418,0.2707063083035,-10.05979117186,0.68763136391404,0
1172,0.078882788040232,0.28666950955289,-10.059103430117,2.1719290807621,0
1198,0.035840110105889,0.42983857554584,-10.053455153364,1.646463339496,0
818,-0.13938082426562,0.29598492702521,-10.050794841872,0.81263777388321,0
819,-0.11040410414898,0.31461360688967,-10.040702996243,0.93756089477968,0
1224,-0.060266892447281,0.33505709811442,-10.021489671169,1.1282072409097,0
1199,0.055488577345166,0.42212438633451,-10.00967510604,1.9034638139782,0
1173,0.076759754288687,0.25082599684982,-10.002282046873,2.4292391968799,0
1225,-0.021734955232749,0.33743566848068,-9.9905485764853,1.3842406015399,0
12,-0.47599778985155,0.033136897903408,-9.9825336594139,0.062513823642021,0
13,-0.42375199775374,0.07207069272076,-9.9804596772565,0.18753594141425,0
14,-0.37103954116902,0.11714134718254,-9.9774378010507,0.31254147272898,0
15,-0.32050695271908,0.15766888153559,-9.9734682887316,0.43751936295675,0
820,-0.27402786095175,0.1899905474526,-9.9674158949871,0.56254721563578,0
1200,0.070490244733887,0.41055554538265,-9.9595696459196,2.1593063938257,0
821,-0.23104167038368,0.21633478765699,-9.9592790658634,0.68761385165886,0
1226,0.0077447975080126,0.33285300226898,-9.9533102144547,1.639434275995,0
822,-0.19207069037028,0.23634988345175,-9.9501920109175,0.8126194074988,0
823,-0.15704332365359,0.2504672891774,-9.9401555090828,0.93755277947572,0
1174,0.073577288044929,0.21920034149674,-9.9391235439187,2.6850676255643,0
