id,u,v,x,y,z
0,-0.085280211548034,0.093660583557942,-10.282906831933,0.062520202861361,0
1,-0.057062205600277,0.16058775316248,-10.281360408514,0.18755252698988,0
2,-0.033374512258788,0.22766392824213,-10.278428601485,0.31256060937292,0
3,-0.015080026967007,0.28195634353412,-10.274111787829,0.43752829324441,0
808,-0.00038890097527909,0.32255136766601,-10.26824147234,0.56256899915995,0
809,0.012760321229749,0.35172736971222,-10.260815383854,0.6876663884244,0
810,0.024583956067426,0.37119687664159,-10.252000503782,0.81267450665203,0
811,0.035469744424241,0.38256573252115,-10.241797970564,0.93757712538758,0
1168,0.053228650245197,0.38233369200611,-10.222383015916,1.1310223346639,0
1169,0.063548896951033,0.35787421794043,-10.191217733667,1.3926820757393,0
4,-0.26391494578078,0.062084109507278,-10.182782441094,0.062518076454915,0
5,-0.22377706561514,0.12008707967415,-10.181060164761,0.18754699846467,0
6,-0.18725116596258,0.18502772488823,-10.178098334674,0.31255423049161,0
7,-0.15515882289167,0.24238153156503,-10.17389728813,0.43752531648186,0
812,-0.1268260130045,0.28953792852257,-10.167966279889,0.56256173798523,0
813,-0.10068925858522,0.32849332562878,-10.160303277857,0.68764887616922,0
1170,0.070080871848559,0.32388737428697,-10.153600092274,1.653492402997,0
814,-0.076838148107379,0.36011877926846,-10.151397672827,0.81265614026762,0
815,-0.055173468345234,0.38513736583018,-10.141250483404,0.93756901008363,0
1196,-0.016294598841969,0.4163552541209,-10.121936343542,1.1296147877868,0
1171,0.072182096734768,0.28586113030357,-10.109553035741,1.9132942290938,0
1197,0.013957708177403,0.4253629014028,-10.090883155076,1.3884613386396,0
8,-0.36581444158032,0.043403125358467,-10.082658050254,0.062515950048468,0
9,-0.31987866179552,0.090097973058579,-10.080759921009,0.18754146993946,0
10,-0.27563970579448,0.1437970584253,-10.077768067862,0.31254785161029,0
11,-0.23476773333041,0.19179482697688,-10.073682788431,0.4375223397193,0
816,-0.19792239290959,0.23101479175992,-10.067691087438,0.5625544768105,0
817,-0.16394324792196,0.26346352321707,-10.05979117186,0.68763136391404,0
1172,0.070580667870381,0.24897567472476,-10.059103430117,2.1719290807621,0
1198,0.038766254230721,0.425080822397,-10.053455153364,1.646463339496,0
818,-0.13317410674494,0.28931520431553,-10.050794841872,0.81263777388321,0
819,-0.10553851610989,0.30890659796035,-10.040702996243,0.93756089477968,0
1224,-0.057107982392211,0.33161818290649,-10.021489671169,1.1282072409097,0
1199,0.057973149947975,0.41840354192302,-10.00967510604,1.9034638139782,0
1173,0.067268982949051,0.21608201417053,-10.002282046873,2.4292391968799,0
1225,-0.019330872470072,0.33706046084292,-9.9905485764853,1.3842406015399,0
12,-0.44889840369834,0.032286402270889,-9.9825336594139,0.062513823642021,0
13,-0.40118164250838,0.069882552533023,-9.9804596772565,0.18753594141425,0
14,-0.35263351169771,0.11370460030515,-9.9774378010507,0.31254147272898,0
15,-0.30581799249934,0.15334237264019,-9.9734682887316,0.43751936295675,0
820,-0.2625509651778,0.18545488311872,-9.9674158949871,0.56254721563578,0
1200,0.072275377657369,0.40606810706164,-9.9595696459196,2.1593063938257,0
821,-0.2223185586911,0.21202637253455,-9.9592790658634,0.68761385165886,0
1226,0.0099248768881048,0.33537012184864,-9.9533102144547,1.639434275995,0
822,-0.18563578159634,0.2327296015663,-9.9501920109175,0.8126194074988,0
823,-0.15236780536038,0.2478610208041,-9.9401555090828,0.93755277947572,0
1174,0.0635891614194,0.18803735760204,-9.9391235439187,2.6850676255643,0
1252,-0.09537671236184,0.26381896472819,-9.9210429987956,1.1267996940326,0
1227,0.031660996815583,0.328874082874,-9.9097971763393,1.8936333988626,0
1201,0.082734264170609,0.38999976919338,-9.9031692545521,2.4138354155342,0
1253,-0.051542739919095,0.26590896748074,-9.8902139978947,1.3800198644402,0
16,-0.51478456614376,0.024969872565981,-9.8824092685739,0.062511697235574,0
17,-0.4669224072048,0.055427932588848,-9.8801594335038,0.18753041288904,0
18,-0.41548530623504,0.091047702834355,-9.8771075342389,0.31253509384766,0
19,-0.364030281478,0.12353891391244,-9.8732537890319,0.43751638619419,0
1175,0.060177686053439,0.16491894245901,-9.8696664448435,2.939258317959,0
824,-0.31532428579846,0.14945645841287,-9.8671407025358,0.56253995446105,0
1228,0.047561257787231,0.31928707499837,-9.8600358617228,2.1466837068893,0
825,-0.26955347202593,0.17086912228888,-9.8587669598663,0.68759633940368,0
1254,-0.018840697715479,0.26206747327091,-9.8531652755451,1.632405212494,0
826,-0.22738149951748,0.18706357145465,-9.8495891799627,0.8126010411144,0
1202,0.090395357704433,0.372261452062,-9.8405082434604,2.6668960159407,0
827,-0.1887918347596,0.19837502499877,-9.8396080219224,0.93754466417177,0
1280,-0.12525500468135,0.20912467809965,-9.8205963264224,1.1253921471555,0
1255,0.0046726360204788,0.25413666126132,-9.8099192466386,1.8838029837469,0
1229,0.059274699989458,0.30804544771497,-9.8040564622312,2.3984316341885,0
1176,0.057322359204061,0.14624804736626,-9.7939531151825,3.1916562244188,0
1281,-0.076389948956201,0.20878586966728,-9.7898794193041,1.3757991273405,0
20,-0.56736209899114,0.019885696190676,-9.7822848777333,0.062509570829127,0
21,-0.51980943821655,0.044700204183949,-9.7798591897507,0.18752488436383,0
22,-0.46623068567368,0.073633610027012,-9.7767772674269,0.31252871496635,0
23,-0.41105915289499,0.10016504506207,-9.7730392893323,0.43751340943164,0
1203,0.096083928563411,0.35417158517979,-9.771624733662,2.9183342244718,0
828,-0.35778584072443,0.12088823420628,-9.7668655100845,0.56253269328633,0
1256,0.021388431723015,0.24406627465294,-9.760502077526,2.1340610199529,0
829,-0.30723562275267,0.13797625489937,-9.7582548538692,0.6875788271485,0
1282,-0.040601047280763,0.20299434443442,-9.7530203366356,1.6253761489929,0
830,-0.26019340959362,0.1504308399842,-9.7489863490077,0.81258267472999,0
1230,0.068059374761404,0.29609985528198,-9.7418929430024,2.6487244063171,0
831,-0.2168092098996,0.15868304136356,-9.7390605347617,0.93753654886781,0
1308,-0.14825413973852,0.16560997685524,-9.720149654049,1.1239846002785,0
1177,0.055116928523741,0.13132166156932,-9.7120297369262,3.4421073881037,0
1283,-0.015554223391388,0.19336647158589,-9.7100413169379,1.8739725686313,0
1257,0.033375218503177,0.23341303945681,-9.7049436699103,2.3830278528427,0
1204,0.10043298530617,0.33648108192653,-9.6965606321895,3.1679970579891,0
1309,-0.095033136627782,0.16373315865878,-9.6895448407133,1.3715783902408,0
24,-0.61000646409312,0.016126725456092,-9.6821604868928,0.06250744442268,0
25,-0.56269590652195,0.036434786497213,-9.6795589459974,0.18751935583863,0
26,-0.50736171311934,0.059949549101927,-9.6764470006145,0.31252233608503,0
1231,0.074809374854809,0.28399613632594,-9.6735830224807,2.8974101309847,0
27,-0.44911933627258,0.081568743304818,-9.6728247896321,0.43751043266908,0
832,-0.39198901008939,0.098042843207092,-9.6665903176326,0.5625254321116,0
1284,0.0015994351004263,0.1821408112575,-9.6609682933293,2.1214383330165,0
833,-0.33732277453943,0.11159272143017,-9.6577427478715,0.68756131489333,0
1310,-0.056308594058521,0.15634022883403,-9.6528753977258,1.6183470854919,0
834,-0.2860138455499,0.12104805343546,-9.6483835180523,0.81256430834558,0
1258,0.042156817455235,0.2230282955701,-9.6432776425444,2.6305527966934,0
835,-0.23836621979449,0.12695376688644,-9.6385130476007,0.93752843356386,0
1178,0.053534893105543,0.11940814362784,-9.6239462801152,3.6904590395988,0
1336,-0.16610996959712,0.13122702911567,-9.6197029816752,1.1225770534014,0
1205,0.10390083228935,0.31956916740074,-9.6153616069617,3.4157326128126,0
1311,-0.029788675048418,0.14510921467488,-9.6101633872369,1.8641421535156,0
1285,0.013334224054979,0.17109426475869,-9.6058308775893,2.3676240714969,0
1232,0.080158300870176,0.27203959116647,-9.5991681491968,3.1443378915595,0
1337,-0.10894306533557,0.1284314675451,-9.5892102621221,1.3673576531411,0
28,-0.64492713190953,0.013204210867752,-9.5820360960528,0.062505318016233,0
29,-0.59765302780529,0.029870879242507,-9.5792587022447,0.18751382731342,0
30,-0.54077763546172,0.04899158408771,-9.5761167338027,0.31251595720371,0
1259,0.048802730417652,0.2132578343417,-9.5755413112993,2.8764860374975,0
31,-0.47993082994211,0.066573424030487,-9.5726102899324,0.43750745590653,0
836,-0.41952067792215,0.079614123763529,-9.5663151251811,0.56251817093688,0
1312,-0.01234513162102,0.1326453148367,-9.5614345091322,2.1088156460801,0
837,-0.36130037876473,0.090294405423449,-9.5572306418741,0.68754380263815,0
1338,-0.067320363092317,0.1198090653803,-9.5527304588158,1.6113180219909,0
838,-0.30627268535665,0.097390499102048,-9.5477806870971,0.81254594196117,0
1286,0.021519601004519,0.16115397075372,-9.5446623420863,2.6123811870698,0
839,-0.25491174201184,0.10154256877928,-9.5379655604398,0.9375203182599,0
1179,0.052424295742213,0.10982736568282,-9.5297564721242,3.9365596908991,0
1206,0.10678954767323,0.30358971704184,-9.5280770588013,3.661390157734,0
1364,-0.1800373079832,0.10406146073169,-9.5192563093014,1.1211695065243,0
1233,0.084549946245763,0.26041431391473,-9.5186934769975,3.3893578375215,0
1339,-0.039288886734497,0.10734113334575,-9.5102854575357,1.8543117384,0
1313,-0.0011087185932469,0.12097993317016,-9.5067180852682,2.3522202901511,0
1260,0.054038885816659,0.20418402500416,-9.501775666204,3.1206787251297,0
1365,-0.11919318326684,0.10069172503935,-9.488875683531,1.3631369160414,0
32,-0.67378397797794,0.01085195230429,-9.4819117052131,0.062503191609787,0
33,-0.62634467905196,0.02454272609162,-9.4789584584922,0.18750829878821,0
1287,0.027481749524339,0.15261499993474,-9.4774996001179,2.8555619440102,0
34,-0.56806153471436,0.04008963898092,-9.475786466991,0.3125095783224,0
35,-0.50495836983013,0.054348258816804,-9.4723957902328,0.43750447914398,0
840,-0.44173220587102,0.064631669440045,-9.4660399327297,0.56251090976215,0
1340,-0.021557870462542,0.093966401693689,-9.461900724935,2.0961929591437,0
841,-0.38042728367486,0.072988750845268,-9.4567185358768,0.68752629038297,0
1366,-0.074679872783388,0.091193886710564,-9.4525855199058,1.6042889584899,0
842,-0.32217291632113,0.078248848889823,-9.4471778561419,0.81252757557677,0
1314,0.006186205709306,0.11117847054712,-9.446047041628,2.5942095774461,0
843,-0.26766744503708,0.081109672804521,-9.4374180732788,0.93751220295595,0
1207,0.10928208194383,0.28862231006837,-9.4347600911129,3.9048202266275,0
1234,0.088278839321851,0.2492384901086,-9.4322078374877,3.6323212758693,0
1180,0.051831377822973,0.1023828445756,-9.4295177653275,4.1802592264232,0
1261,0.058348450200188,0.19578827601257,-9.4220253470332,3.3629830622304,0
1392,-0.19093464203871,0.08246891216577,-9.4188096369277,1.1197619596472,0
1367,-0.045102725251298,0.078084403736092,-9.4104075278345,1.8444813232845,0
1341,-0.010888829039569,0.081935767371816,-9.4076052929468,2.3368165088054,0
1288,0.032091127204552,0.14541479498823,-9.4043831832112,3.0970195587,0
1393,-0.12662413411643,0.078751781893983,-9.3885411049399,1.3589161789417,0
36,-0.69809101205899,0.0089370302808673,-9.3817873143741,0.06250106520334,0
1315,0.011181608528895,0.10353395627134,-9.3794578889364,2.8346378505231,0
37,-0.65032279413693,0.020184284911649,-9.3786582147403,0.187502770263,0
38,-0.59071163156142,0.032824766477208,-9.3754562001797,0.31250319944108,0
39,-0.5256046086347,0.044347838369676,-9.3721812905334,0.43750150238142,0
844,-0.4598991145342,0.052440345087552,-9.3657647402783,0.56250364858743,0
1368,-0.027038463652182,0.064451951633346,-9.3623669407378,2.0835702722074,0
845,-0.39586709429658,0.058919957580945,-9.3562064298795,0.68750877812779,0
1394,-0.07927901746084,0.068741219072015,-9.3524405809958,1.597259894989,0
1342,-0.0045912641039343,0.072475290190126,-9.3474317411695,2.5760379678225,0
846,-0.33479918463309,0.062760817055176,-9.3465750251867,0.81250920919236,0
1235,0.091542289097386,0.23858281496974,-9.3397637101019,3.8730807623559,0
847,-0.27765748542417,0.064669812082037,-9.3368705861179,0.937504087652,0
1262,0.062043519517086,0.18802501021463,-9.336338616174,3.6032523940046,0
1208,0.11143868436286,0.2744231002126,-9.3354674779619,4.1458747081202,0
1289,0.035891700618913,0.13935197100551,-9.3253572170688,3.3366082869392,0
1181,0.051709836219515,0.096361908906306,-9.3232913015124,4.4214089959881,0
1420,-0.19955428825891,0.065189909755626,-9.3183629645539,1.1183544127701,0
1395,-0.048180113925625,0.055711117404463,-9.3105295981334,1.8346509081689,0
1369,-0.016919345644532,0.052672264136693,-9.3084925006255,2.3214127274598,0
1316,0.014926360359642,0.097838771239222,-9.3069907002182,3.0733603922702,0
1421,-0.13190178269559,0.061223793916483,-9.2882065263488,1.3546954418421,0
1343,-0.00065031832233398,0.065869421895132,-9.2814161777546,2.8137137570359,0
40,-0.71878478793946,0.0074688909091036,-9.2726622182279,0.062500002000116,0
41,-0.67062733694179,0.016704461807215,-9.2694854049637,0.1875000060004,0
42,-0.60975963450753,0.026977186675255,-9.2663085916995,0.31250001000043,0
43,-0.54286030889637,0.036240400697614,-9.2631317784353,0.43750001400014,0
1396,-0.029767144983762,0.042674569174269,-9.2628331565407,2.0709475852711,0
848,-0.47492732478494,0.042597040409092,-9.2567654680122,0.56250001800007,0
1422,-0.081937142695247,0.051212055061998,-9.2522956420857,1.590230831488,0
1370,-0.011619305995141,0.044132227832119,-9.2488164407112,2.5578663581991,0
849,-0.40844679258746,0.047535804126188,-9.2472096604301,0.6875000220002,0
1263,0.065327967020257,0.18084153418653,-9.2447673290907,3.8413412980842,0
1236,0.094492019646914,0.22846211687127,-9.2414171905966,4.1114901898173,0
1290,0.039211174528566,0.13420689116687,-9.2404693948603,3.5741835121397,0
850,-0.34491262673277,0.050251604365412,-9.237653852848,0.81250002600016,0
1209,0.11336453447053,0.26088594887221,-9.2302596291229,4.3844069367996,0
1317,0.018032513241625,0.093691514439574,-9.2286890871043,3.3102335116481,0
851,-0.28555205141805,0.05140375877206,-9.228098045266,0.93750003000002,0
1182,0.05182245138156,0.09106059970682,-9.2111418746816,4.6598619050815,0
1423,-0.049379595466891,0.038935175053791,-9.2106516684322,1.8248204930533,0
1448,-0.2063329701581,0.051301211155266,-9.2097851530733,1.1169850721481,0
1344,0.0021861453536456,0.061699327352155,-9.2095982172251,3.0497012258406,0
1397,-0.020163288165441,0.031994637901285,-9.2093797083042,2.3060089461142,0
1371,-0.0086865498590951,0.039030000191243,-9.183374466573,2.7927896635489,0
1449,-0.13554472362288,0.047083826734302,-9.1798882302523,1.3505929565007,0
1424,-0.030684753531311,0.027365206801191,-9.1632993723434,2.0583248983347,0
44,-0.7380788863361,0.0060300750655413,-9.1545364167744,0.062500002000117,0
45,-0.689359174325,0.013474738493881,-9.1514400291623,0.1875000060004,0
1398,-0.015803929061835,0.025183668905625,-9.1502011402529,2.5396947485756,0
1291,0.04224623275583,0.12978649651872,-9.1497709480795,3.8096018338125,0
46,-0.6271419741198,0.021628714732056,-9.1483436415502,0.31250001000043,0
1264,0.068354985075609,0.17418558232108,-9.1473669032311,4.0771056715142,0
47,-0.55845932582846,0.028849080933855,-9.1452472539381,0.43750001400014,0
1318,0.020833360406665,0.090692704344863,-9.1446001735464,3.545114630275,0
1450,-0.083347713702985,0.037506051790327,-9.1443470802363,1.5834076734318,0
852,-0.48831139026158,0.033709378585937,-9.1390421159308,0.56250001800007,0
1237,0.097250084378799,0.21889138144098,-9.1372279567336,4.3474048776112,0
1345,0.0045902882974897,0.05932273008009,-9.1320209571397,3.283858736357,0
853,-0.41941023012738,0.037311025462596,-9.1297282275281,0.68750002200021,0
854,-0.35352225382339,0.039078522054738,-9.1204143391255,0.81250002600017,0
1210,0.11514202195838,0.24807666983215,-9.119200553375,4.6202717821833,0
1372,-0.0066575264620194,0.036604329043381,-9.1122057342321,3.0260420594111,0
855,-0.29212400201017,0.039587204799941,-9.1111004507229,0.93750003000002,0
1425,-0.021622731993256,0.018696386789991,-9.1102669159829,2.2906051647685,0
1451,-0.049603178799497,0.02666533826942,-9.1031827056516,1.8152919276843,0
1183,0.051983981350666,0.086229756495897,-9.0931378919351,4.8954725036645,0
