95 2.8151843239552998e+00 7.4999999919643001e-01 -4.3305183855412999e+00 1.5189505751832999e-02 2.8398849894497002e-01
96 -1.7783677415349000e+00 1.0714285687500000e-01 -4.7108624169695998e+00 1.5189218485888001e-02 1.0714285687500000e-01
97 -1.7783677409331000e+00 3.2142857062500002e-01 -4.7108624158924997e+00 1.5189218201059999e-02 3.2142857062500002e-01
98 -1.7783677403314000e+00 5.3571428437500002e-01 -4.7108624148154004e+00 1.5189217916233001e-02 4.5637348194978000e-01
99 -1.7783677397297000e+00 7.4999999919643001e-01 -4.7108624137383002e+00 1.5189217783298001e-02 4.1077538005036002e-01
100 -1.8441660135619999e+00 1.0714285794643000e-01 -4.8246665342153996e+00 1.5193816585773999e-02 1.0714285794643000e-01
101 -1.8441660129602999e+00 3.2142857383929002e-01 -4.8246665331383003e+00 1.5193816872575001e-02 3.2142857383929002e-01
102 -1.8441660123585000e+00 5.3571428973213997e-01 -4.8246665320612001e+00 1.5193817159374999e-02 3.2795826753232998e-01
103 -1.8441660117567999e+00 7.5000000241070996e-01 -4.8246665309840999e+00 1.5193816990361000e-02 2.8660511370962000e-01
104 -2.2777054859447001e+00 1.0714285687500000e-01 -4.4907873556154003e+00 1.5193998729982000e-02 1.0714285687500000e-01
105 -2.2777054858787000e+00 3.2142857062500002e-01 -4.4907873554661997e+00 1.5193998690840999e-02 3.2142857062500002e-01
106 -2.2777054858126999e+00 5.3571428437500002e-01 -4.4907873553169999e+00 1.5193998651701001e-02 4.5156091743141002e-01
107 -2.2777054857468002e+00 7.4999999919643001e-01 -4.4907873551676998e+00 1.5193998764500999e-02 4.0658697040921998e-01
108 -2.3427467716547001e+00 1.0714285687500000e-01 -4.6032803340993000e+00 1.5189505488436001e-02 1.0714285687500000e-01
109 -2.3427467715887000e+00 3.2142857062500002e-01 -4.6032803339501003e+00 1.5189505525604000e-02 3.2142857062500002e-01
110 -2.3427467715226999e+00 5.3571428437500002e-01 -4.6032803338008996e+00 1.5189505562771001e-02 3.2468295670144998e-01
111 -2.3427467714566999e+00 7.4999999919643001e-01 -4.6032803336516004e+00 1.5189505751832999e-02 2.8398849894497002e-01
112 -3.1905426559842001e+00 1.0714285714286000e-01 -3.8955428499182001e+00 1.5189218514819001e-02 1.0714285714286000e-01
113 -3.1905426559842001e+00 3.2142857142857001e-01 -3.8955428499182001e+00 1.5189218514819001e-02 3.2142857142857001e-01
114 -3.1905426559842001e+00 5.3571428571429003e-01 -3.8955428499182001e+00 1.5189218514819001e-02 4.5637347929175998e-01
115 -3.1905426559842001e+00 7.5000000000000000e-01 -3.8955428499182001e+00 1.5189218514819001e-02 4.1077537619034998e-01
116 -3.2562007765607999e+00 1.0714285714286000e-01 -4.0094278836416999e+00 1.5193816488065000e-02 1.0714285714286000e-01
117 -3.2562007765607999e+00 3.2142857142857001e-01 -4.0094278836416999e+00 1.5193816488065000e-02 3.2142857142857001e-01
118 -3.2562007765607999e+00 5.3571428571429003e-01 -4.0094278836416999e+00 1.5193816488066000e-02 3.2795826549140000e-01
119 -3.2562007765607999e+00 7.5000000000000000e-01 -4.0094278836416999e+00 1.5193816488066000e-02 2.8660511090914997e-01
120 -2.7502831896392999e+00 1.0714285714286000e-01 -4.2179444905045997e+00 1.5193998627925000e-02 1.0714285714286000e-01
121 -2.7502831896392999e+00 3.2142857142857001e-01 -4.2179444905045997e+00 1.5193998627925000e-02 3.2142857142857001e-01
122 -2.7502831896392999e+00 5.3571428571429003e-01 -4.2179444905045997e+00 1.5193998627925000e-02 4.5156091739546000e-01
123 -2.7502831896392999e+00 7.5000000000000000e-01 -4.2179444905045997e+00 1.5193998627925000e-02 4.0658697014513001e-01
124 -2.8151843238987002e+00 1.0714285714286000e-01 -4.3305183854660996e+00 1.5189505659249000e-02 1.0714285714286000e-01
125 -2.8151843238987002e+00 3.2142857142857001e-01 -4.3305183854660996e+00 1.5189505659249000e-02 3.2142857142857001e-01
126 -2.8151843238987002e+00 5.3571428571429003e-01 -4.3305183854660996e+00 1.5189505659249000e-02 3.2468295588307999e-01
127 -2.8151843238987002e+00 7.5000000000000000e-01 -4.3305183854660996e+00 1.5189505659249000e-02 2.8398849831829998e-01
128 -3.8845571779396000e+00 1.0714285687500000e-01 -3.1218960710191999e+00 4.1543778441290001e-02 1.0714285687500000e-01
129 -3.8845571778879999e+00 3.2142857062500002e-01 -3.1218960709894001e+00 4.1543778401590001e-02 3.2142857062500002e-01
130 -3.8845571778364998e+00 5.3571428437500002e-01 -3.1218960709596999e+00 4.1543778361890001e-02 4.3999138387900000e-01
131 -3.8845571777849002e+00 7.4999999919643001e-01 -3.1218960709299002e+00 4.1543778737627997e-02 3.9682117894726998e-01
