id,x,y,z,yw
18708,-1.0062312171531000e+01,2.3384663123392002e+00,0.0000000000000000e+00,1.2514777202013000e-02
18709,-1.0047667244271000e+01,2.4029714948839000e+00,0.0000000000000000e+00,1.2513899726414000e-02
18710,-1.0032624121516999e+01,2.4673849792897000e+00,0.0000000000000000e+00,1.2513031839191001e-02
18711,-1.0017183377288999e+01,2.5317043076254002e+00,0.0000000000000000e+00,1.2512173530792000e-02
18712,-1.0001345600757000e+01,2.5959270256389000e+00,0.0000000000000000e+00,1.2511324806701999e-02
18713,-9.9851113963203009e+00,2.6600506824319998e+00,0.0000000000000000e+00,1.2510485672333999e-02
18714,-9.9684813835664006e+00,2.7240728306673998e+00,0.0000000000000000e+00,1.2509656128148000e-02
18715,-9.9514561970875004e+00,2.7879910272823998e+00,0.0000000000000000e+00,1.2508836169328999e-02
18716,-9.9340364865166997e+00,2.8518028333192000e+00,0.0000000000000000e+00,1.2508025809865000e-02
18717,-9.9162229166212992e+00,2.9155058135827998e+00,0.0000000000000000e+00,1.2507225047679000e-02
18718,-9.8980161671688993e+00,2.9790975371355999e+00,0.0000000000000000e+00,1.2506433880294000e-02
18719,-9.8794169329263006e+00,3.0425755773073999e+00,0.0000000000000000e+00,1.2505652312692000e-02
18720,-9.8604259236510003e+00,3.1059375117127002e+00,0.0000000000000000e+00,1.2504880343522999e-02
18721,-9.8410438640332991e+00,3.1691809224598000e+00,0.0000000000000000e+00,1.2504117979090000e-02
18722,-9.8212714937045007e+00,3.2323033961148000e+00,0.0000000000000000e+00,1.2503365217482000e-02
18723,-9.8011095672286004e+00,3.2953025237457001e+00,0.0000000000000000e+00,1.2502622065521000e-02
18724,-9.7805588540557995e+00,3.3581759010721002e+00,0.0000000000000000e+00,1.2501888518437001e-02
18725,-9.7596201383920995e+00,3.4209211288671000e+00,0.0000000000000000e+00,1.2501164582081999e-02
18726,-9.7382942192173001e+00,3.4835358128850999e+00,0.0000000000000000e+00,1.2500450253974000e-02
18727,-9.7165819103326996e+00,3.5460175637200000e+00,0.0000000000000000e+00,1.2499745544215001e-02
18728,-9.6944840403300994e+00,3.6083639969089001e+00,0.0000000000000000e+00,1.2499050444147000e-02
18729,-9.6720014525002007e+00,3.6705727331998999e+00,0.0000000000000000e+00,1.2498364961670999e-02
18730,-9.6491350047354008e+00,3.7326413988131999e+00,0.0000000000000000e+00,1.2497689097902000e-02
18731,-9.6258855695586991e+00,3.7945676253524998e+00,0.0000000000000000e+00,1.2497022852154000e-02
18732,-9.6022540342466005e+00,3.8563490494852002e+00,0.0000000000000000e+00,1.2496366230816999e-02
18733,-9.5782413007248994e+00,3.9179833132406001e+00,0.0000000000000000e+00,1.2495719228143000e-02
18734,-9.5538482852853992e+00,3.9794680647387000e+00,0.0000000000000000e+00,1.2495081852473999e-02
18735,-9.5290759187091005e+00,4.0408009578559998e+00,0.0000000000000000e+00,1.2494454099079001e-02
18736,-9.5039251463637004e+00,4.1019796519831999e+00,0.0000000000000000e+00,1.2493835972655999e-02
18737,-9.4783969279935008e+00,4.1630018125517996e+00,0.0000000000000000e+00,1.2493227476269001e-02
18738,-9.4524922378114997e+00,4.2238651108142999e+00,0.0000000000000000e+00,1.2492628610615999e-02
18739,-9.4262120643656999e+00,4.2845672241589998e+00,0.0000000000000000e+00,1.2492039371483001e-02
18740,-9.3995574104677004e+00,4.3451058362774004e+00,0.0000000000000000e+00,1.2491459769619000e-02
18741,-9.3725292933009001e+00,4.4054786369099999e+00,0.0000000000000000e+00,1.2490889799929000e-02
18742,-9.3451287442210003e+00,4.4656833223002002e+00,0.0000000000000000e+00,1.2490329464277000e-02
18743,-9.3173568087725993e+00,4.5257175951514004e+00,0.0000000000000000e+00,1.2489778766613001e-02
18744,-9.2892145468302001e+00,4.5855791643288004e+00,0.0000000000000000e+00,1.2489237703901999e-02
18745,-9.2607030323966999e+00,4.6452657453019999e+00,0.0000000000000000e+00,1.2488706280761999e-02
18746,-9.2318233534430991e+00,4.7047750604824001e+00,0.0000000000000000e+00,1.2488184499951999e-02
18747,-9.2025766120047994e+00,4.7641048390099003e+00,0.0000000000000000e+00,1.2487672357699001e-02
18748,-9.1729639241362992e+00,4.8232528168481004e+00,0.0000000000000000e+00,1.2487169859001000e-02
18749,-9.1429864198385005e+00,4.8822167369320999e+00,0.0000000000000000e+00,1.2486677004733999e-02
18750,-9.1126452431402001e+00,4.9409943490139003e+00,0.0000000000000000e+00,1.2486193794115001e-02
18751,-9.0819415520949001e+00,4.9995834096845000e+00,0.0000000000000000e+00,1.2485720231626999e-02
18752,-9.0508765183946007e+00,5.0579816831146998e+00,0.0000000000000000e+00,1.2485256314310000e-02
18753,-9.0194513273005992e+00,5.1161869411656999e+00,0.0000000000000000e+00,1.2484802047557000e-02
18754,-8.9876671779278006e+00,5.1741969628437996e+00,0.0000000000000000e+00,1.2484357425740000e-02
18755,-8.9555252831715002e+00,5.2320095344480997e+00,0.0000000000000000e+00,1.2483922457432999e-02
18756,-8.9230268696506005e+00,5.2896224496866999e+00,0.0000000000000000e+00,1.2483497139358000e-02
18757,-8.8901731777666004e+00,5.3470335095854002e+00,0.0000000000000000e+00,1.2483081474944001e-02
18758,-8.8569654613497999e+00,5.4042405231129003e+00,0.0000000000000000e+00,1.2482675463642000e-02
18759,-8.8234049873918998e+00,5.4612413076244000e+00,0.0000000000000000e+00,1.2482279105356001e-02
18760,-8.7894930363897998e+00,5.5180336882518999e+00,0.0000000000000000e+00,1.2481892403501000e-02
18761,-8.7552309025382993e+00,5.5746154975940998e+00,0.0000000000000000e+00,1.2481515355745000e-02
18762,-8.7206198934441996e+00,5.6309845762129003e+00,0.0000000000000000e+00,1.2481147964951001e-02
18763,-8.6856613298058001e+00,5.6871387731532996e+00,0.0000000000000000e+00,1.2480790233557000e-02
18764,-8.6503565455406992e+00,5.7430759457251002e+00,0.0000000000000000e+00,1.2480442158980001e-02
18765,-8.6147068879916002e+00,5.7987939591786999e+00,0.0000000000000000e+00,1.2480103744038001e-02
18766,-8.5787137176446002e+00,5.8542906871586000e+00,0.0000000000000000e+00,1.2479774989363000e-02
18767,-8.5423784080893999e+00,5.9095640117701000e+00,0.0000000000000000e+00,1.2479455897131000e-02
18768,-8.5057023459806000e+00,5.9646118236341996e+00,0.0000000000000000e+00,1.2479146466014000e-02
18769,-8.4686869307896995e+00,6.0194320222571998e+00,0.0000000000000000e+00,1.2478846696890001e-02
18770,-8.4313335749064002e+00,6.0740225158704000e+00,0.0000000000000000e+00,1.2478556590109000e-02
18771,-8.3936437038370002e+00,6.1283812211441999e+00,0.0000000000000000e+00,1.2478276148220000e-02
18772,-8.3556187559861996e+00,6.1825060635176996e+00,0.0000000000000000e+00,1.2478005370518000e-02
18773,-8.3172601823211991e+00,6.2363949776767997e+00,0.0000000000000000e+00,1.2477744256769001e-02
18774,-8.2785694466100992e+00,6.2900459072111001e+00,0.0000000000000000e+00,1.2477492810020000e-02
18775,-8.2395480253959992e+00,6.3434568046524999e+00,0.0000000000000000e+00,1.2477251029621000e-02
18776,-8.2001974077371003e+00,6.3966256318383996e+00,0.0000000000000000e+00,1.2477018915417000e-02
18777,-8.1605190952731999e+00,6.4495503598167998e+00,0.0000000000000000e+00,1.2476796468481001e-02
18778,-8.1205146021454002e+00,6.5022289689545003e+00,0.0000000000000000e+00,1.2476583689686000e-02
18779,-8.0801854549954992e+00,6.5546594489418997e+00,0.0000000000000000e+00,1.2476380579512000e-02
18780,-8.0395331928584000e+00,6.6068397989337999e+00,0.0000000000000000e+00,1.2476187138173001e-02
18781,-7.9985593670302002e+00,6.6587680277211998e+00,0.0000000000000000e+00,1.2476003365634000e-02
18782,-7.9572655410705000e+00,6.7104421537237000e+00,0.0000000000000000e+00,1.2475829262651001e-02
18783,-7.9156532906369996e+00,6.7618602051941998e+00,0.0000000000000000e+00,1.2475664830217999e-02
18784,-7.8737242036698003e+00,6.8130202199922998e+00,0.0000000000000000e+00,1.2475510068553001e-02
18785,-7.8314798804911003e+00,6.8639202454737003e+00,0.0000000000000000e+00,1.2475364977496999e-02
18786,-7.7889219331969999e+00,6.9145583392313998e+00,0.0000000000000000e+00,1.2475229557294000e-02
18787,-7.7460519856005003e+00,6.9649325691517001e+00,0.0000000000000000e+00,1.2475103808927000e-02
18788,-7.7028716736111997e+00,7.0150410129573002e+00,0.0000000000000000e+00,1.2474987732398000e-02
18789,-7.6593826451879998e+00,7.0648817582768997e+00,0.0000000000000000e+00,1.2474881328176000e-02
18790,-7.6155865599385004e+00,7.1144529031108004e+00,0.0000000000000000e+00,1.2474784596238001e-02
18791,-7.5714850890622998e+00,7.1637525558909001e+00,0.0000000000000000e+00,1.2474697536611000e-02
18792,-7.5270799155172003e+00,7.2127788352891997e+00,0.0000000000000000e+00,1.2474620149589000e-02
18793,-7.4823727338120998e+00,7.2615298704519997e+00,0.0000000000000000e+00,1.2474552435431999e-02
18794,-7.4373652500952998e+00,7.3100038009062001e+00,0.0000000000000000e+00,1.2474494395304001e-02
18795,-7.3920591819246004e+00,7.3581987768088002e+00,0.0000000000000000e+00,1.2474446027668000e-02
18796,-7.3464562580608996e+00,7.4061129591650001e+00,0.0000000000000000e+00,1.2474407333408001e-02
18797,-7.3005582188132001e+00,7.4537445194616003e+00,0.0000000000000000e+00,1.2474378312965001e-02
18798,-7.2543668159252999e+00,7.5010916397963996e+00,0.0000000000000000e+00,1.2474358966122000e-02
18799,-7.2078838119053996e+00,7.5481525135645002e+00,0.0000000000000000e+00,1.2474349292286000e-02
91007,-7.1668000928815001e+00,7.5892976847710001e+00,0.0000000000000000e+00,1.2485268716564000e-02
90967,-7.1311783905343997e+00,7.6245873224039000e+00,0.0000000000000000e+00,1.2485269420258001e-02
90927,-7.0953918257395001e+00,7.6597097650529999e+00,0.0000000000000000e+00,1.2485270827643001e-02
90887,-7.0594411832148003e+00,7.6946642425635003e+00,0.0000000000000000e+00,1.2485272938678999e-02
90847,-7.0233272512253997e+00,7.7294499885116004e+00,0.0000000000000000e+00,1.2485275753327000e-02
90807,-6.9870508215745000e+00,7.7640662402113003e+00,0.0000000000000000e+00,1.2485279271580000e-02
90767,-6.9506126897875999e+00,7.7985122385406997e+00,0.0000000000000000e+00,1.2485283493660000e-02
90727,-6.9140136550923001e+00,7.8327872279662003e+00,0.0000000000000000e+00,1.2485288419666001e-02
90687,-6.8772545201503004e+00,7.8668904567976004e+00,0.0000000000000000e+00,1.2485294049390000e-02
90647,-6.8403360909813999e+00,7.9008211772549002e+00,0.0000000000000000e+00,1.2485300382511000e-02
90607,-6.8032591770547004e+00,7.9345786453785996e+00,0.0000000000000000e+00,1.2485307419489999e-02
90567,-6.7660245914025996e+00,7.9681621209270004e+00,0.0000000000000000e+00,1.2485315160080000e-02
90527,-6.7286331504929997e+00,8.0015708674919992e+00,0.0000000000000000e+00,1.2485323604179000e-02
90487,-6.6910856741667004e+00,8.0348041525555001e+00,0.0000000000000000e+00,1.2485332751925000e-02
90447,-6.6533829857046003e+00,8.0678612474277998e+00,0.0000000000000000e+00,1.2485342603609000e-02
90407,-6.6155259119591001e+00,8.1007414271354996e+00,0.0000000000000000e+00,1.2485353158753000e-02
90367,-6.5775152832512003e+00,8.1334439705159003e+00,0.0000000000000000e+00,1.2485364418042001e-02
90327,-6.5393519331379002e+00,8.1659681604183998e+00,0.0000000000000000e+00,1.2485376380688000e-02
90287,-6.5010366984898997e+00,8.1983132836350006e+00,0.0000000000000000e+00,1.2485389047089001e-02
90247,-6.4625704195480997e+00,8.2304786308513993e+00,0.0000000000000000e+00,1.2485402417304000e-02
90207,-6.4239539397279000e+00,8.2624634968098007e+00,0.0000000000000000e+00,1.2485416490659000e-02
90167,-6.3851881055529001e+00,8.2942671803593999e+00,0.0000000000000000e+00,1.2485431267855000e-02
90127,-6.3462737669906000e+00,8.3258889841777997e+00,0.0000000000000000e+00,1.2485446748625000e-02
90087,-6.3072117774827001e+00,8.3573282147530996e+00,0.0000000000000000e+00,1.2485462933201000e-02
90047,-6.2680029937506001e+00,8.3885841825469996e+00,0.0000000000000000e+00,1.2485479821492999e-02
90007,-6.2286482756868997e+00,8.4196562020818000e+00,0.0000000000000000e+00,1.2485497413663000e-02
89967,-6.1891484862314003e+00,8.4505435920354994e+00,0.0000000000000000e+00,1.2485515709438001e-02
89927,-6.1495044915261996e+00,8.4812456751182008e+00,0.0000000000000000e+00,1.2485534708790000e-02
89887,-6.1097171609681000e+00,8.5117617780311008e+00,0.0000000000000000e+00,1.2485554411854000e-02
89847,-6.0697873670720002e+00,8.5420912315750996e+00,0.0000000000000000e+00,1.2485574818304999e-02
89807,-6.0297159853986999e+00,8.5722333707029996e+00,0.0000000000000000e+00,1.2485595928434999e-02
89767,-5.9895038944466004e+00,8.6021875345980998e+00,0.0000000000000000e+00,1.2485617742029000e-02
89727,-5.9491519759348996e+00,8.6319530664616995e+00,0.0000000000000000e+00,1.2485640259279999e-02
89687,-5.9086611149034001e+00,8.6615293134439995e+00,0.0000000000000000e+00,1.2485663480337000e-02
89647,-5.8680321994728999e+00,8.6909156268262997e+00,0.0000000000000000e+00,1.2485687405574000e-02
89607,-5.8272661203350999e+00,8.7201113623849995e+00,0.0000000000000000e+00,1.2485712033304000e-02
89567,-5.7863637712706000e+00,8.7491158800151005e+00,0.0000000000000000e+00,1.2485737365448999e-02
89527,-5.7453260494545999e+00,8.7779285435139993e+00,0.0000000000000000e+00,1.2485763401066000e-02
89487,-5.7041538548317003e+00,8.8065487210311009e+00,0.0000000000000000e+00,1.2485790140235001e-02
89447,-5.6628480901916998e+00,8.8349757850094992e+00,0.0000000000000000e+00,1.2485817582837001e-02
89407,-5.6214096612995004e+00,8.8632091120942000e+00,0.0000000000000000e+00,1.2485845729496001e-02
89367,-5.5798394766642998e+00,8.8912480832882999e+00,0.0000000000000000e+00,1.2485874578898000e-02
89327,-5.5381384476658999e+00,8.9190920838661008e+00,0.0000000000000000e+00,1.2485904132276999e-02
89287,-5.4963074888265000e+00,8.9467405031917000e+00,0.0000000000000000e+00,1.2485934389251000e-02
89247,-5.4543475175750000e+00,8.9741927348829993e+00,0.0000000000000000e+00,1.2485965349734000e-02
89207,-5.4122594541957998e+00,9.0014481768468002e+00,0.0000000000000000e+00,1.2485997014329999e-02
89167,-5.3700442215748003e+00,9.0285062314409998e+00,0.0000000000000000e+00,1.2486029382576000e-02
89127,-5.3277027453471000e+00,9.0553663053771007e+00,0.0000000000000000e+00,1.2486062453583999e-02
89087,-5.2852359540464997e+00,9.0820278096237992e+00,0.0000000000000000e+00,1.2486096228576000e-02
89047,-5.2426447788840003e+00,9.1084901595492997e+00,0.0000000000000000e+00,1.2486130706998000e-02
89007,-5.1999301537580003e+00,9.1347527749130002e+00,0.0000000000000000e+00,1.2486165889201000e-02
88967,-5.1570930153196004e+00,9.1608150798252002e+00,0.0000000000000000e+00,1.2486201774520001e-02
88927,-5.1141343028425998e+00,9.1866765028262005e+00,0.0000000000000000e+00,1.2486238363330999e-02
88887,-5.0710549582758002e+00,9.2123364768547003e+00,0.0000000000000000e+00,1.2486275655989001e-02
88847,-5.0278559264610996e+00,9.2377944391199005e+00,0.0000000000000000e+00,1.2486313652212000e-02
88807,-4.9845381548834000e+00,9.2630498312539995e+00,0.0000000000000000e+00,1.2486352351869999e-02
88767,-4.9411025932842003e+00,9.2881020995348003e+00,0.0000000000000000e+00,1.2486391754737000e-02
88727,-4.8975501939886996e+00,9.3129506946917004e+00,0.0000000000000000e+00,1.2486431861742000e-02
88687,-4.8538819120929997e+00,9.3375950717988001e+00,0.0000000000000000e+00,1.2486472672114999e-02
88647,-4.8100987051677002e+00,9.3620346904466007e+00,0.0000000000000000e+00,1.2486514185350000e-02
88607,-4.7662015333122998e+00,9.3862690147111003e+00,0.0000000000000000e+00,1.2486556402652000e-02
88567,-4.7221913591672999e+00,9.4102975131470998e+00,0.0000000000000000e+00,1.2486599323023000e-02
88527,-4.6780691478529004e+00,9.4341196588233007e+00,0.0000000000000000e+00,1.2486642947061999e-02
88487,-4.6338358669095001e+00,9.4577349293536006e+00,0.0000000000000000e+00,1.2486687275028000e-02
88447,-4.5894924862371997e+00,9.4811428069284993e+00,0.0000000000000000e+00,1.2486732305679000e-02
88407,-4.5450399781091004e+00,9.5043427783061993e+00,0.0000000000000000e+00,1.2486778039800001e-02
88367,-4.5004793173555004e+00,9.5273343347177999e+00,0.0000000000000000e+00,1.2486824477675001e-02
88327,-4.4558114812292002e+00,9.5501169719392003e+00,0.0000000000000000e+00,1.2486871618929999e-02
88287,-4.4110374491997000e+00,9.5726901903974007e+00,0.0000000000000000e+00,1.2486919463898001e-02
88247,-4.3661582030314996e+00,9.5950534951278996e+00,0.0000000000000000e+00,1.2486968011884000e-02
88207,-4.3211747267786000e+00,9.6172063957763001e+00,0.0000000000000000e+00,1.2487017263264000e-02
88167,-4.2760880070317997e+00,9.6391484064796007e+00,0.0000000000000000e+00,1.2487067217971000e-02
88127,-4.2308990326062004e+00,9.6608790460206997e+00,0.0000000000000000e+00,1.2487117876418000e-02
88087,-4.1856087942595996e+00,9.6823978379630002e+00,0.0000000000000000e+00,1.2487169237671000e-02
88047,-4.1402182849541003e+00,9.7037043105191998e+00,0.0000000000000000e+00,1.2487221302538000e-02
88007,-4.0947285000224003e+00,9.7247979964748996e+00,0.0000000000000000e+00,1.2487274071094999e-02
87967,-4.0491404370637003e+00,9.7456784332400996e+00,0.0000000000000000e+00,1.2487327542353001e-02
87927,-4.0034550957782002e+00,9.7663451629275997e+00,0.0000000000000000e+00,1.2487381717529000e-02
87887,-3.9576734780258001e+00,9.7867977323251996e+00,0.0000000000000000e+00,1.2487436596200999e-02
87847,-3.9117965877579999e+00,9.8070356929264992e+00,0.0000000000000000e+00,1.2487492177378001e-02
87807,-3.8658254308542999e+00,9.8270586010015002e+00,0.0000000000000000e+00,1.2487548462533001e-02
87767,-3.8197610152235999e+00,9.8468660175495994e+00,0.0000000000000000e+00,1.2487605450970000e-02
87727,-3.7736043510489998e+00,9.8664575081955999e+00,0.0000000000000000e+00,1.2487663141993999e-02
87687,-3.7273564506224002e+00,9.8858326432644006e+00,0.0000000000000000e+00,1.2487721536438000e-02
87647,-3.6810183281789999e+00,9.9049909978520994e+00,0.0000000000000000e+00,1.2487780634934000e-02
87607,-3.6345909998358001e+00,9.9239321518493995e+00,0.0000000000000000e+00,1.2487840436290001e-02
87567,-3.5880754835982001e+00,9.9426556899373004e+00,0.0000000000000000e+00,1.2487900941509001e-02
87527,-3.5414727993969000e+00,9.9611612015703006e+00,0.0000000000000000e+00,1.2487962149339000e-02
87487,-3.4947839691310998e+00,9.9794482809603995e+00,0.0000000000000000e+00,1.2488024060162001e-02
87447,-3.4480100167190000e+00,9.9975165270586999e+00,0.0000000000000000e+00,1.2488086674433000e-02
87407,-3.4011519679759998e+00,1.0015365543606000e+01,0.0000000000000000e+00,1.2488149992177001e-02
87367,-3.3542108503647001e+00,1.0032994939226000e+01,0.0000000000000000e+00,1.2488214012913000e-02
87327,-3.3071876931136002e+00,1.0050404327378001e+01,0.0000000000000000e+00,1.2488278736507000e-02
87287,-3.2600835273753002e+00,1.0067593326299001e+01,0.0000000000000000e+00,1.2488344164138999e-02
87247,-3.2128993861153998e+00,1.0084561559043999e+01,0.0000000000000000e+00,1.2488410294836000e-02
87207,-3.1656363040514002e+00,1.0101308653512000e+01,0.0000000000000000e+00,1.2488477128007000e-02
87167,-3.1182953175400998e+00,1.0117834242482999e+01,0.0000000000000000e+00,1.2488544664323000e-02
87127,-3.0708774646314998e+00,1.0134137963601001e+01,0.0000000000000000e+00,1.2488612904383000e-02
87087,-3.0233837851369998e+00,1.0150219459343999e+01,0.0000000000000000e+00,1.2488681847255999e-02
87047,-2.9758153205697000e+00,1.0166078377053999e+01,0.0000000000000000e+00,1.2488751493433000e-02
87007,-2.9281731140503999e+00,1.0181714368964000e+01,0.0000000000000000e+00,1.2488821842707000e-02
86967,-2.8804582102470002e+00,1.0197127092219000e+01,0.0000000000000000e+00,1.2488892894736000e-02
86927,-2.8326716554409002e+00,1.0212316208851000e+01,0.0000000000000000e+00,1.2488964649757000e-02
86887,-2.7848144975371998e+00,1.0227281385781000e+01,0.0000000000000000e+00,1.2489037107955001e-02
86847,-2.7368877860212000e+00,1.0242022294830001e+01,0.0000000000000000e+00,1.2489110269604999e-02
86807,-2.6888925718585002e+00,1.0256538612750999e+01,0.0000000000000000e+00,1.2489184133382000e-02
86767,-2.6408299074311001e+00,1.0270830021247001e+01,0.0000000000000000e+00,1.2489258700709001e-02
86727,-2.5927008466760002e+00,1.0284896206932000e+01,0.0000000000000000e+00,1.2489333971111001e-02
86687,-2.5445064450652999e+00,1.0298736861332999e+01,0.0000000000000000e+00,1.2489409944933000e-02
86647,-2.4962477594578001e+00,1.0312351680939001e+01,0.0000000000000000e+00,1.2489486621261999e-02
86607,-2.4479258479996000e+00,1.0325740367224000e+01,0.0000000000000000e+00,1.2489564000651000e-02
86567,-2.3995417702406998e+00,1.0338902626616999e+01,0.0000000000000000e+00,1.2489642082880999e-02
86527,-2.3510965872303000e+00,1.0351838170472000e+01,0.0000000000000000e+00,1.2489720868294000e-02
86487,-2.3025913613375999e+00,1.0364546715121000e+01,0.0000000000000000e+00,1.2489800356331000e-02
86447,-2.2540271561718002e+00,1.0377027981895999e+01,0.0000000000000000e+00,1.2489880547472999e-02
86407,-2.2054050366463001e+00,1.0389281697108000e+01,0.0000000000000000e+00,1.2489961441591001e-02
86367,-2.1567260690059000e+00,1.0401307592043000e+01,0.0000000000000000e+00,1.2490043038866999e-02
86327,-2.1079913207190999e+00,1.0413105402989000e+01,0.0000000000000000e+00,1.2490125338413999e-02
86287,-2.0592018604511000e+00,1.0424674871241001e+01,0.0000000000000000e+00,1.2490208341509001e-02
86247,-2.0103587580832998e+00,1.0436015743099000e+01,0.0000000000000000e+00,1.2490292046834999e-02
86207,-1.9614630846004999e+00,1.0447127769890001e+01,0.0000000000000000e+00,1.2490376455024000e-02
86167,-1.9125159121662001e+00,1.0458010707954999e+01,0.0000000000000000e+00,1.2490461566531001e-02
86127,-1.8635183141889000e+00,1.0468664318631999e+01,0.0000000000000000e+00,1.2490547380186000e-02
86087,-1.8144713651608999e+00,1.0479088368291000e+01,0.0000000000000000e+00,1.2490633897262999e-02
86047,-1.7653761405915001e+00,1.0489282628353999e+01,0.0000000000000000e+00,1.2490721117056000e-02
