id,x,y,z,yw
21311,-7.4914292566192997e-01,1.0634735470667000e+01,0.0000000000000000e+00,2.4955729906000000e-02
21291,-6.4949992306953996e-01,1.0644909330969000e+01,0.0000000000000000e+00,2.4956141048462999e-02
21271,-5.4976601314615003e-01,1.0654149598384000e+01,0.0000000000000000e+00,2.4956557816015999e-02
21251,-4.4994994295923002e-01,1.0662455462512000e+01,0.0000000000000000e+00,2.4956980208364999e-02
21231,-3.5006046664691998e-01,1.0669826194912000e+01,0.0000000000000000e+00,2.4957408225228000e-02
21211,-2.5010634479136001e-01,1.0676261149158000e+01,0.0000000000000000e+00,2.4957841866606000e-02
21191,-1.5009634376774000e-01,1.0681759760884001e+01,0.0000000000000000e+00,2.4958281132137002e-02
21171,-5.0039234794899003e-02,1.0686321547851000e+01,0.0000000000000000e+00,2.4958726021387000e-02
21151,-4.5132167771697998e-02,9.6787524281246995e+00,0.0000000000000000e+00,4.5176580446211999e-02
21150,-4.4896201158821002e-02,9.6149529392275994e+00,0.0000000000000000e+00,4.4939692868303002e-02
21149,-4.4660234545944998e-02,9.5511534503303004e+00,0.0000000000000000e+00,4.4702849528538001e-02
21148,-4.4424267933067002e-02,9.4873539614328006e+00,0.0000000000000000e+00,4.4466011125481000e-02
21147,-4.4188301320189999e-02,9.4235544725354004e+00,0.0000000000000000e+00,4.4229177738421999e-02
21146,-4.3952334707313002e-02,9.3597549836380001e+00,0.0000000000000000e+00,4.3992349448385003e-02
21145,-4.3716368094436998e-02,9.2959554947409000e+00,0.0000000000000000e+00,4.3755526338127002e-02
21144,-4.3480401481560002e-02,9.2321560058437004e+00,0.0000000000000000e+00,4.3518708492216000e-02
21143,-4.3244434868683998e-02,9.1683565169466004e+00,0.0000000000000000e+00,4.3281895997058999e-02
21142,-4.3008468255808001e-02,9.1045570280495003e+00,0.0000000000000000e+00,4.3045088940968999e-02
21141,-4.2772501642930998e-02,9.0407575391521000e+00,0.0000000000000000e+00,4.2808287414207002e-02
21140,-4.2536535030054001e-02,8.9769580502546003e+00,0.0000000000000000e+00,4.2571491509047002e-02
21139,-4.2300568417175999e-02,8.9131585613572000e+00,0.0000000000000000e+00,4.2334701319819000e-02
21138,-4.2064601804299002e-02,8.8493590724597997e+00,0.0000000000000000e+00,4.2097916942978000e-02
21137,-4.1828635191421000e-02,8.7855595835623994e+00,0.0000000000000000e+00,4.1861138477151998e-02
21136,-4.1592668578543997e-02,8.7217600946649991e+00,0.0000000000000000e+00,4.1624366023214003e-02
21135,-4.1356701965667000e-02,8.6579606057676006e+00,0.0000000000000000e+00,4.1387599684347000e-02
21134,-4.1120735352789997e-02,8.5941611168699996e+00,0.0000000000000000e+00,4.1150839566102000e-02
21133,-4.0884768739913001e-02,8.5303616279725993e+00,0.0000000000000000e+00,4.0914085776469003e-02
21132,-4.0648802127035998e-02,8.4665621390752008e+00,0.0000000000000000e+00,4.0677338425955001e-02
21131,-4.0412835514158002e-02,8.4027626501776993e+00,0.0000000000000000e+00,4.0440597627639997e-02
21130,-4.0176868901280999e-02,8.3389631612804003e+00,0.0000000000000000e+00,4.0203863497278003e-02
21129,-3.9940902288404002e-02,8.2751636723830000e+00,0.0000000000000000e+00,3.9967136153357001e-02
21128,-3.9704935675526999e-02,8.2113641834855997e+00,0.0000000000000000e+00,3.9730415717179002e-02
21127,-3.9468969062651002e-02,8.1475646945881994e+00,0.0000000000000000e+00,3.9493702312963001e-02
21126,-3.9233002449773999e-02,8.0837652056906997e+00,0.0000000000000000e+00,3.9256996067910999e-02
21125,-3.8997035836897002e-02,8.0199657167931999e+00,0.0000000000000000e+00,3.9020297112307999e-02
21124,-3.8761069224019999e-02,7.9561662278957996e+00,0.0000000000000000e+00,3.8783605579623001e-02
21123,-3.8525102611141997e-02,7.8923667389984002e+00,0.0000000000000000e+00,3.8546921606588999e-02
21122,-3.8289135998264001e-02,7.8285672501010000e+00,0.0000000000000000e+00,3.8310245333321002e-02
21121,-3.8053169385386998e-02,7.7647677612037000e+00,0.0000000000000000e+00,3.8073576903412003e-02
21120,-3.7817202772510002e-02,7.7009682723064996e+00,0.0000000000000000e+00,3.7836916464039999e-02
21119,-3.7581236159633997e-02,7.6371687834093001e+00,0.0000000000000000e+00,3.7600264166086000e-02
21118,-3.7345269546758000e-02,7.5733692945120001e+00,0.0000000000000000e+00,3.7363620164247997e-02
21117,-3.7109302933880997e-02,7.5095698056144000e+00,0.0000000000000000e+00,3.7126984617157001e-02
21116,-3.6873336321004001e-02,7.4457703167169003e+00,0.0000000000000000e+00,3.6890357687520997e-02
21115,-3.6637369708126998e-02,7.3819708278196003e+00,0.0000000000000000e+00,3.6653739542232000e-02
21114,-3.6401403095250001e-02,7.3181713389222001e+00,0.0000000000000000e+00,3.6417130352518000e-02
21113,-3.6165436482372998e-02,7.2543718500249996e+00,0.0000000000000000e+00,3.6180530294077001e-02
21112,-3.5929469869497001e-02,7.1905723611278001e+00,0.0000000000000000e+00,3.5943939547230998e-02
21111,-3.5693503256619998e-02,7.1267728722307000e+00,0.0000000000000000e+00,3.5707358297071001e-02
21110,-3.5457536643745000e-02,7.0629733833339001e+00,0.0000000000000000e+00,3.5470786733619003e-02
21109,-3.5221570030870002e-02,6.9991738944373996e+00,0.0000000000000000e+00,3.5234225051988997e-02
21108,-3.4985603417996003e-02,6.9353744055405002e+00,0.0000000000000000e+00,3.4997673452567997e-02
21107,-3.4749636805120998e-02,6.8715749166432003e+00,0.0000000000000000e+00,3.4761132141185001e-02
21106,-3.4513670192246000e-02,6.8077754277461997e+00,0.0000000000000000e+00,3.4524601329300998e-02
21105,-3.4277703579370003e-02,6.7439759388492000e+00,0.0000000000000000e+00,3.4288081234204001e-02
21104,-3.4041736966493999e-02,6.6801764499520004e+00,0.0000000000000000e+00,3.4051572079208003e-02
21103,-3.3805770353618002e-02,6.6163769610549004e+00,0.0000000000000000e+00,3.3815074093865000e-02
21102,-3.3569803740741998e-02,6.5525774721580001e+00,0.0000000000000000e+00,3.3578587514182003e-02
21101,-3.3333837127866001e-02,6.4887779832610004e+00,0.0000000000000000e+00,3.3342112582849998e-02
21100,-3.3097870514989997e-02,6.4249784943638000e+00,0.0000000000000000e+00,3.3105649549486998e-02
21099,-3.2861903902113999e-02,6.3611790054666999e+00,0.0000000000000000e+00,3.2869198670872998e-02
21098,-3.2625937289239001e-02,6.2973795165699000e+00,0.0000000000000000e+00,3.2632760211224000e-02
21097,-3.2389970676363997e-02,6.2335800276729998e+00,0.0000000000000000e+00,3.2396334442449999e-02
21096,-3.2154004063488999e-02,6.1697805387758997e+00,0.0000000000000000e+00,3.2159921644445998e-02
21095,-3.1918037450613002e-02,6.1059810498789000e+00,0.0000000000000000e+00,3.1923522105379000e-02
21094,-3.1682070837736998e-02,6.0421815609821001e+00,0.0000000000000000e+00,3.1687136122003003e-02
21093,-3.1446104224862000e-02,5.9783820720851004e+00,0.0000000000000000e+00,3.1450763999973000e-02
21092,-3.1210137611985999e-02,5.9145825831880003e+00,0.0000000000000000e+00,3.1214406054186000e-02
21091,-3.0974170999111001e-02,5.8507830942911001e+00,0.0000000000000000e+00,3.0978062609130001e-02
21090,-3.0738204386236000e-02,5.7869836053941999e+00,0.0000000000000000e+00,3.0741733999252001e-02
21089,-3.0502237773359999e-02,5.7231841164972002e+00,0.0000000000000000e+00,3.0505420569339001e-02
21088,-3.0266271160485001e-02,5.6593846276001996e+00,0.0000000000000000e+00,3.0269122674925000e-02
21087,-3.0030304547608001e-02,5.5955851387033002e+00,0.0000000000000000e+00,3.0032840682710001e-02
21086,-2.9794337934733000e-02,5.5317856498064000e+00,0.0000000000000000e+00,2.9796574970998999e-02
21085,-2.9558371321856999e-02,5.4679861609094003e+00,0.0000000000000000e+00,2.9560325930167001e-02
21084,-2.9322404708980999e-02,5.4041866720123002e+00,0.0000000000000000e+00,2.9324093963137999e-02
21083,-2.9086438096106001e-02,5.3403871831152996e+00,0.0000000000000000e+00,2.9087879485898999e-02
21082,-2.8850471483230000e-02,5.2765876942184002e+00,0.0000000000000000e+00,2.8851682928026000e-02
4665,-2.8791831630112001e-02,5.9375001899974000e-01,0.0000000000000000e+00,2.8791831630112001e-02
4664,-2.8791831630112001e-02,5.3125001699992003e-01,0.0000000000000000e+00,2.8791831630105999e-02
4670,-2.8791831630112001e-02,9.0625002899984997e-01,0.0000000000000000e+00,2.8791831630112001e-02
4666,-2.8791831630112001e-02,6.5625002099955998e-01,0.0000000000000000e+00,2.8791831630112001e-02
4669,-2.8791831630112001e-02,8.4375002699961998e-01,0.0000000000000000e+00,2.8791831630112001e-02
4671,-2.8791831630112001e-02,9.6875003099997004e-01,0.0000000000000000e+00,2.8791831630105999e-02
4667,-2.8791831630112001e-02,7.1875002299937996e-01,0.0000000000000000e+00,2.8791831630112001e-02
4668,-2.8791831630112001e-02,7.8125002499939000e-01,0.0000000000000000e+00,2.8791831630112001e-02
14696,-2.8770233330272000e-02,1.0322026483285001e+00,0.0000000000000000e+00,2.8770233330266001e-02
14697,-2.8727036730592001e-02,1.0966078809855999e+00,0.0000000000000000e+00,2.8727036730592001e-02
14698,-2.8683840130911999e-02,1.1610131136426001e+00,0.0000000000000000e+00,2.8683840130911999e-02
14699,-2.8640643531232000e-02,1.2254183462996999e+00,0.0000000000000000e+00,2.8640643531232000e-02
21081,-2.8614504870354999e-02,5.2127882053213996e+00,0.0000000000000000e+00,2.8615504733248000e-02
14700,-2.8597446931552001e-02,1.2898235789567001e+00,0.0000000000000000e+00,2.8597446931553000e-02
14701,-2.8554250331873001e-02,1.3542288116137000e+00,0.0000000000000000e+00,2.8554250331873001e-02
14702,-2.8511053732192999e-02,1.4186340442706999e+00,0.0000000000000000e+00,2.8511053732192999e-02
14703,-2.8467857132513000e-02,1.4830392769277001e+00,0.0000000000000000e+00,2.8467857132513000e-02
14704,-2.8424660532833001e-02,1.5474445095847000e+00,0.0000000000000000e+00,2.8424660532833001e-02
14705,-2.8381463933152998e-02,1.6118497422416000e+00,0.0000000000000000e+00,2.8381463933152998e-02
21080,-2.8378538257480001e-02,5.1489887164245003e+00,0.0000000000000000e+00,2.8379345360025999e-02
14706,-2.8338267333473000e-02,1.6762549748985001e+00,0.0000000000000000e+00,2.8338267333473000e-02
14707,-2.8295070733794000e-02,1.7406602075554001e+00,0.0000000000000000e+00,2.8295070733794000e-02
14708,-2.8251874134114001e-02,1.8050654402124000e+00,0.0000000000000000e+00,2.8251874134114001e-02
14709,-2.8208677534433999e-02,1.8694706728692001e+00,0.0000000000000000e+00,2.8208677534433999e-02
14710,-2.8165480934754000e-02,1.9338759055260999e+00,0.0000000000000000e+00,2.8165480934754000e-02
21079,-2.8142571644604000e-02,5.0851892275274997e+00,0.0000000000000000e+00,2.8143205282175000e-02
14711,-2.8122284335074001e-02,1.9982811381829000e+00,0.0000000000000000e+00,2.8122284335075000e-02
14712,-2.8079087735395001e-02,2.0626863708398000e+00,0.0000000000000000e+00,2.8079087735395001e-02
14713,-2.8035891135714999e-02,2.1270916034966998e+00,0.0000000000000000e+00,2.8035891135714999e-02
14714,-2.7992694536035000e-02,2.1914968361536999e+00,0.0000000000000000e+00,2.7992694536035000e-02
14715,-2.7949497936356000e-02,2.2559020688107001e+00,0.0000000000000000e+00,2.7949497936356000e-02
21078,-2.7906605031727000e-02,5.0213897386303996e+00,0.0000000000000000e+00,2.7907084989507999e-02
14716,-2.7906301336676001e-02,2.3203073014678002e+00,0.0000000000000000e+00,2.7906301336676001e-02
14717,-2.7863104736995999e-02,2.3847125341247999e+00,0.0000000000000000e+00,2.7863104736995999e-02
14718,-2.7819908137316000e-02,2.4491177667818000e+00,0.0000000000000000e+00,2.7819908137316999e-02
14719,-2.7776711537637000e-02,2.5135229994388002e+00,0.0000000000000000e+00,2.7776711537637000e-02
14720,-2.7733514937957001e-02,2.5779282320957999e+00,0.0000000000000000e+00,2.7733514937957001e-02
14721,-2.7690318338276999e-02,2.6423334647528001e+00,0.0000000000000000e+00,2.7690318338276999e-02
21077,-2.7670638418851999e-02,4.9575902497333004e+00,0.0000000000000000e+00,2.7670984988515002e-02
14722,-2.7647121738597000e-02,2.7067386974098002e+00,0.0000000000000000e+00,2.7647121738597999e-02
14723,-2.7603925138918000e-02,2.7711439300668999e+00,0.0000000000000000e+00,2.7603925138918000e-02
14724,-2.7560728539238001e-02,2.8355491627240998e+00,0.0000000000000000e+00,2.7560728539238001e-02
14725,-2.7517531939556999e-02,2.8999543953815001e+00,0.0000000000000000e+00,2.7517531939557999e-02
14726,-2.7474335339877001e-02,2.9643596280388000e+00,0.0000000000000000e+00,2.7474335339878000e-02
21076,-2.7434671805977001e-02,4.8937907608362998e+00,0.0000000000000000e+00,2.7434905803073999e-02
14727,-2.7431138740197002e-02,3.0287648606961999e+00,0.0000000000000000e+00,2.7431138740197002e-02
