id,mixing_length_aux_var,mu_eff_out,mu_t_out,pressure,u,v,x,y,z
0,0.040922610131261,0.0085964444264384,0.0084287436264384,0.51788839261272,-0.31879137977146,0.24846253257367,-10.231699310924,0.12503062306913,0
1,0.04094732676015,0.0059958352639866,0.0058281344639866,0.36846556038099,-0.14979366210766,0.40179422038746,-10.225806030949,0.37503063106913,0
202,0.040996506879658,0.0049470768309981,0.0047793760309981,0.22244808209047,-0.040163879908716,0.47432676277575,-10.21400255559,0.62509227972422,0
203,0.041071196677498,0.004410113516372,0.004242412716372,0.12264597220681,0.027121260522442,0.4859961665114,-10.196283149011,0.87509228772422,0
292,0.040500031703592,0.0037578052974377,0.0035901044974377,0.035205229172813,0.064178506979582,0.42446965581309,-10.154999052333,1.2602531779641,0
293,0.040473404864294,0.0030465229391097,0.0028788221391097,0.011555659047503,0.071031802599165,0.31940301108423,-10.079976265047,1.7789074742176,0
2,0.045,0.0061176126293787,0.0059499118293787,0.34772770135744,-0.73795325100091,0.14558088877102,-10.031347598699,0.12502381883161,0
3,0.045,0.0042732682017851,0.0041055674017851,0.25658117892071,-0.46167924857851,0.26209169661272,-10.025334147122,0.37502382683161,0
204,0.045,0.0030656485511999,0.0028979477511999,0.15370400892313,-0.26561946831706,0.33894992514498,-10.013288378896,0.62507177756331,0
205,0.045,0.002242768968905,0.002075068168905,0.081408067557265,-0.13271140105017,0.37804839684197,-9.9952058328142,0.87507178556331,0
294,0.040448810666129,0.0025188074323679,0.0023511066323679,0.0059860960435784,0.070802903509737,0.23527176051151,-9.9794518258133,2.2932281934203,0
306,0.045,0.0015837683779764,0.0014160675779764,0.020769146442781,-0.02357474521831,0.3858807805911,-9.9542566112903,1.2546267975188,0
307,0.045,0.0011617838740747,0.0009940830740747,0.0050830297277217,0.022410261462356,0.34009440332629,-9.8799920299871,1.7620520100979,0
295,0.040426252773398,0.0021431015679732,0.0019754007679732,0.0030926808067237,0.066117955969033,0.17505636200423,-9.8536706340712,2.8019622127964,0
4,0.045,0.0039687448140257,0.0038010440140257,0.20860081930327,-0.95080891540059,0.07780892122245,-9.8309958864731,0.12501701459409,0
5,0.045,0.0028317419755521,0.0026640411755521,0.15589248753829,-0.62047325646816,0.14808070575509,-9.824862263296,0.37501702259409,0
206,0.045,0.0017960088833888,0.0016283080833888,0.088880680437296,-0.36666469816402,0.19403533871081,-9.8125742022029,0.6250512754024,0
207,0.045,0.0011466608878828,0.00097896008788284,0.04284858829549,-0.1896001184765,0.21196517082575,-9.7941285166173,0.8750512834024,0
308,0.045,0.00083982249627156,0.00067212169627156,0.0020902632012611,0.049978935361735,0.30329463163411,-9.7808435929224,2.2652078372527,0
320,0.045,0.0013613994376185,0.0011936986376185,0.0082971194152888,-0.05835650366837,0.20408829725877,-9.7535141702472,1.2490004170736,0
